run_id,scenario_id,library,valid,invalid_reason,delivery_ratio,forward_delivery_ratio,forward_delivery_ratio_r,forward_delivery_ratio_u,server_echo_accept_ratio,server_echo_accept_ratio_r,server_echo_accept_ratio_u,return_delivery_ratio,return_delivery_ratio_r,return_delivery_ratio_u,rtt_r_p50_us,rtt_r_p95_us,rtt_r_p99_us,rtt_u_p50_us,rtt_u_p95_us,rtt_u_p99_us,server_cpu_pct,server_cpu_pct_peak
echo_c200_r2,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9895,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,50400,63500,149700,50300,61800,66700,17.66,18.77
echo_c200_r3,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9906,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9956,1.0000,0.9911,50400,63600,151100,50300,61900,66900,17.57,18.53
echo_c3000_r1,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9893,0.9944,1.0000,0.9889,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,51700,65200,151500,51200,62900,67800,58.17,138.12
echo_c3000_r2,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9909,0.9957,1.0000,0.9914,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,51700,64600,151500,51000,62700,67400,58.32,66.75
echo_c3000_r3,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9906,0.9956,1.0000,0.9912,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51700,64800,152000,51100,62800,67600,58.56,96.14
echo_c600_r1,apex_rudp_r50_u50_64_600_echo_0_adaptive,apex_rudp,1,ok,0.9909,0.9955,1.0000,0.9911,1.0000,1.0000,1.0000,0.9953,1.0000,0.9906,50900,63700,150200,50400,62000,66900,23.13,54.67
echo_c600_r2,apex_rudp_r50_u50_64_600_echo_0_adaptive,apex_rudp,1,ok,0.9902,0.9953,1.0000,0.9906,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,50800,63900,150000,50600,62000,66900,22.99,25.03
echo_c600_r3,apex_rudp_r50_u50_64_600_echo_0_adaptive,apex_rudp,1,ok,0.9899,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,50900,64100,152600,50500,62100,67000,23.28,62.45
game_server_c128_r1,apex_rudp_r1_u20_128_128_broadcast_0_adaptive,apex_rudp,1,ok,0.9717,0.9833,1.0000,0.9775,1.0000,1.0000,1.0000,0.9883,0.9578,0.9898,76800,154700,199100,58500,81800,123300,26.71,54.31
game_server_c128_r2,apex_rudp_r1_u20_128_128_broadcast_0_adaptive,apex_rudp,1,ok,0.9717,0.9833,1.0000,0.9775,1.0000,1.0000,1.0000,0.9882,0.9579,0.9898,73900,106100,124600,59500,82200,124300,25.23,51.48
game_server_c128_r3,apex_rudp_r1_u20_128_128_broadcast_0_adaptive,apex_rudp,1,ok,0.9828,0.9952,1.0000,0.9925,1.0000,1.0000,1.0000,0.9876,0.9469,0.9896,77800,121600,207600,59400,82100,138300,27.05,58.90
game_server_c192_r1,apex_rudp_r1_u20_128_192_broadcast_0_adaptive,apex_rudp,1,ok,0.7018,0.9881,1.0000,0.9875,1.0000,1.0000,1.0000,0.7103,0.7398,0.7088,1399000,1469000,1495000,1415000,1475000,1519000,32.40,91.91
game_server_c192_r2,apex_rudp_r1_u20_128_192_broadcast_0_adaptive,apex_rudp,1,ok,0.7003,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.7071,0.7633,0.7042,1408000,1494000,1528000,1421000,1497000,1519000,32.63,98.03
game_server_c192_r3,apex_rudp_r1_u20_128_192_broadcast_0_adaptive,apex_rudp,1,ok,0.7058,0.9889,1.0000,0.9883,1.0000,1.0000,1.0000,0.7137,0.7536,0.7117,1403000,1520000,1595000,1422000,1505000,1536000,32.22,89.24
game_server_c64_r1,apex_rudp_r1_u20_128_64_broadcast_0_adaptive,apex_rudp,1,ok,0.9819,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9914,1.0000,0.9909,54300,66100,71600,50600,63300,68900,16.75,22.90
game_server_c64_r2,apex_rudp_r1_u20_128_64_broadcast_0_adaptive,apex_rudp,1,ok,0.9860,0.9952,1.0000,0.9950,1.0000,1.0000,1.0000,0.9907,1.0000,0.9902,53300,66400,75500,50700,62700,68100,16.60,23.11
game_server_c64_r3,apex_rudp_r1_u20_128_64_broadcast_0_adaptive,apex_rudp,1,ok,0.9717,0.9810,1.0000,0.9800,1.0000,1.0000,1.0000,0.9905,1.0000,0.9900,55300,69700,73700,50800,63000,68100,16.66,22.84
game_server_c96_r1,apex_rudp_r1_u20_128_96_broadcast_0_adaptive,apex_rudp,1,ok,0.9779,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9873,0.9313,0.9902,61200,84000,166300,52500,65700,74700,21.82,37.03
game_server_c96_r2,apex_rudp_r1_u20_128_96_broadcast_0_adaptive,apex_rudp,1,ok,0.9755,0.9881,1.0000,0.9875,1.0000,1.0000,1.0000,0.9873,0.9363,0.9899,67000,81800,87700,51900,65800,78000,21.48,35.69
game_server_c96_r3,apex_rudp_r1_u20_128_96_broadcast_0_adaptive,apex_rudp,1,ok,0.9780,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9874,0.9361,0.9900,62600,82300,89100,52600,65900,78600,21.41,38.34
media_relay_c100_r1,apex_rudp_r0_u30_1000_100_broadcast_0_adaptive,apex_rudp,1,ok,0.9805,0.9939,,0.9889,1.0000,,1.0000,0.9865,,0.9865,0,0,0,54000,65900,74500,43.52,150.93
media_relay_c100_r2,apex_rudp_r0_u30_1000_100_broadcast_0_adaptive,apex_rudp,1,ok,0.9790,0.9927,,0.9877,1.0000,,1.0000,0.9862,,0.9862,0,0,0,54000,66800,94400,42.99,73.27
media_relay_c100_r3,apex_rudp_r0_u30_1000_100_broadcast_0_adaptive,apex_rudp,1,ok,0.9721,0.9851,,0.9801,1.0000,,1.0000,0.9868,,0.9868,0,0,0,54100,66600,80200,42.93,93.31
media_relay_c125_r1,apex_rudp_r0_u30_1000_125_broadcast_0_adaptive,apex_rudp,1,ok,0.9736,0.9909,,0.9876,1.0000,,1.0000,0.9826,,0.9826,0,0,0,63200,97500,132800,60.28,98.38
media_relay_c125_r2,apex_rudp_r0_u30_1000_125_broadcast_0_adaptive,apex_rudp,1,ok,0.9733,0.9901,,0.9851,1.0000,,1.0000,0.9831,,0.9831,0,0,0,63300,85500,107100,57.20,117.95
media_relay_c125_r3,apex_rudp_r0_u30_1000_125_broadcast_0_adaptive,apex_rudp,1,ok,0.9708,0.9882,,0.9816,1.0000,,1.0000,0.9824,,0.9824,0,0,0,62700,88200,132400,59.84,122.83
media_relay_c150_r1,apex_rudp_r0_u30_1000_150_broadcast_0_adaptive,apex_rudp,1,ok,0.6588,0.9895,,0.9895,1.0000,,1.0000,0.6658,,0.6658,0,0,0,1636000,1792000,1837000,55.30,108.21
media_relay_c150_r2,apex_rudp_r0_u30_1000_150_broadcast_0_adaptive,apex_rudp,1,ok,0.6532,0.9919,,0.9919,1.0000,,1.0000,0.6586,,0.6586,0,0,0,1634000,1798000,1826000,54.73,158.57
media_relay_c150_r3,apex_rudp_r0_u30_1000_150_broadcast_0_adaptive,apex_rudp,1,ok,0.6678,0.9862,,0.9862,1.0000,,1.0000,0.6772,,0.6772,0,0,0,1640000,1767000,1818000,54.64,69.52
media_relay_c50_r1,apex_rudp_r0_u30_1000_50_broadcast_0_adaptive,apex_rudp,1,ok,0.9803,0.9900,,0.9900,1.0000,,1.0000,0.9902,,0.9902,0,0,0,51300,63200,68300,21.00,26.56
media_relay_c50_r2,apex_rudp_r0_u30_1000_50_broadcast_0_adaptive,apex_rudp,1,ok,0.9826,0.9917,,0.9917,1.0000,,1.0000,0.9909,,0.9909,0,0,0,51500,63100,68400,20.98,24.80
media_relay_c50_r3,apex_rudp_r0_u30_1000_50_broadcast_0_adaptive,apex_rudp,1,ok,0.9818,0.9917,,0.9917,1.0000,,1.0000,0.9901,,0.9901,0,0,0,51400,63100,68300,21.09,24.85
media_relay_c75_r1,apex_rudp_r0_u30_1000_75_broadcast_0_adaptive,apex_rudp,1,ok,0.9809,0.9911,,0.9878,1.0000,,1.0000,0.9896,,0.9896,0,0,0,52100,64300,71500,27.54,33.90
media_relay_c75_r2,apex_rudp_r0_u30_1000_75_broadcast_0_adaptive,apex_rudp,1,ok,0.9843,0.9959,,0.9926,1.0000,,1.0000,0.9883,,0.9883,0,0,0,52100,64700,83700,27.22,146.70
media_relay_c75_r3,apex_rudp_r0_u30_1000_75_broadcast_0_adaptive,apex_rudp,1,ok,0.9790,0.9904,,0.9888,1.0000,,1.0000,0.9884,,0.9884,0,0,0,51500,63400,70100,27.66,34.28
