run_id,scenario_id,library,valid,invalid_reason,delivery_ratio,forward_delivery_ratio,forward_delivery_ratio_r,forward_delivery_ratio_u,server_echo_accept_ratio,server_echo_accept_ratio_r,server_echo_accept_ratio_u,return_delivery_ratio,return_delivery_ratio_r,return_delivery_ratio_u,rtt_r_p50_us,rtt_r_p95_us,rtt_r_p99_us,rtt_u_p50_us,rtt_u_p95_us,rtt_u_p99_us,server_cpu_pct,server_cpu_pct_peak
echo_c1_r1,raknet_r50_u50_64_1_echo_0_adaptive,raknet,1,ok,0.9900,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9965,1.0000,0.9929,63300,105000,173700,62200,75700,80400,10.78,17.04
echo_c1_r1,yojimbo_r50_u50_64_1_echo_0_adaptive,yojimbo,1,ok,0.5465,0.5470,0.9290,0.1650,1.0000,1.0000,1.0000,0.9991,1.0000,0.9939,1395000,2373000,2708000,43100,52600,54900,67.55,76.06
echo_c1_r1,gns_r50_u50_64_1_echo_0_adaptive,gns,1,ok,0.9890,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9930,1.0000,0.9859,61000,104700,141400,60000,71900,76400,12.22,17.11
echo_c1_r1,litenetlib_r50_u50_64_1_echo_0_adaptive,litenetlib,1,ok,0.9895,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9935,1.0000,0.9869,63200,384200,704100,60100,74300,80400,11.00,50.71
echo_c1_r1,msquic_r50_u50_64_1_echo_0_adaptive,msquic,1,ok,0.9905,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9945,1.0000,0.9889,51300,77800,118100,50400,61500,65000,10.98,14.42
echo_c1_r2,mini_rudp_r50_u50_64_1_echo_0_adaptive,mini_rudp,1,ok,0.9885,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9920,1.0000,0.9839,50500,64200,99200,50600,61500,65900,12.05,17.99
echo_c1_r2,coop_rudp_r50_u50_64_1_echo_0_adaptive,coop_rudp,1,ok,0.9935,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9975,1.0000,0.9950,50700,62600,140400,51000,61600,66600,20.40,25.99
echo_c1_r2,apex_rudp_r50_u50_64_1_echo_0_adaptive,apex_rudp,1,ok,0.9870,0.9915,1.0000,0.9830,1.0000,1.0000,1.0000,0.9955,1.0000,0.9908,50400,62600,150000,50600,62600,67500,13.90,19.41
echo_c1_r2,enet_r50_u50_64_1_echo_0_adaptive,enet,1,ok,0.9875,0.9930,1.0000,0.9860,1.0000,1.0000,1.0000,0.9945,1.0000,0.9888,51300,90000,123600,50200,61600,66000,13.69,18.59
echo_c1_r2,kcp_r50_u50_64_1_echo_0_adaptive,kcp,1,ok,0.9925,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9965,1.0000,0.9929,57500,78700,125600,50400,61600,66700,11.73,16.85
echo_c1_r2,slikenet_r50_u50_64_1_echo_0_adaptive,slikenet,1,ok,0.9920,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,63000,80800,131000,62300,75300,79700,10.76,14.27
echo_c1_r2,raknet_r50_u50_64_1_echo_0_adaptive,raknet,1,ok,0.9915,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,62900,87200,134100,62500,75100,80600,10.72,16.63
echo_c1_r2,yojimbo_r50_u50_64_1_echo_0_adaptive,yojimbo,1,ok,0.1920,0.1930,0.2010,0.1850,1.0000,1.0000,1.0000,0.9948,1.0000,0.9892,1245000,3354000,3513000,44100,52200,54300,67.49,78.15
echo_c1_r2,gns_r50_u50_64_1_echo_0_adaptive,gns,1,ok,0.9910,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,60900,84200,131200,60200,72300,78200,12.40,16.86
echo_c1_r2,litenetlib_r50_u50_64_1_echo_0_adaptive,litenetlib,1,ok,0.9920,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9975,1.0000,0.9949,61900,158100,240800,60000,74600,79100,10.85,47.24
echo_c1_r2,msquic_r50_u50_64_1_echo_0_adaptive,msquic,1,ok,0.9900,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9940,1.0000,0.9879,51400,81400,120500,50100,61600,67900,11.69,17.22
echo_c1_r3,mini_rudp_r50_u50_64_1_echo_0_adaptive,mini_rudp,1,ok,0.9915,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,50400,62600,95000,50200,60800,66200,11.94,16.96
echo_c1_r3,coop_rudp_r50_u50_64_1_echo_0_adaptive,coop_rudp,1,ok,0.9910,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9965,1.0000,0.9929,50300,61900,145800,50200,61100,65400,20.49,27.01
echo_c1_r3,apex_rudp_r50_u50_64_1_echo_0_adaptive,apex_rudp,1,ok,0.9910,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,50000,63800,147900,50000,61600,68000,13.89,18.49
echo_c1_r3,enet_r50_u50_64_1_echo_0_adaptive,enet,1,ok,0.9875,0.9930,1.0000,0.9860,1.0000,1.0000,1.0000,0.9945,1.0000,0.9888,51400,89000,123200,50000,61800,66700,13.76,18.57
echo_c1_r3,kcp_r50_u50_64_1_echo_0_adaptive,kcp,1,ok,0.9925,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,53300,82300,122800,50000,61800,66600,11.73,16.69
echo_c1_r3,slikenet_r50_u50_64_1_echo_0_adaptive,slikenet,1,ok,0.9940,0.9975,1.0000,0.9950,1.0000,1.0000,1.0000,0.9965,1.0000,0.9930,63000,81300,153400,62400,74800,79300,11.02,16.27
echo_c1_r3,raknet_r50_u50_64_1_echo_0_adaptive,raknet,1,ok,0.9910,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9965,1.0000,0.9929,63000,83700,129400,62200,74500,78700,11.04,15.43
echo_c1_r3,yojimbo_r50_u50_64_1_echo_0_adaptive,yojimbo,1,ok,0.5785,0.5890,0.9890,0.1890,1.0000,1.0000,1.0000,0.9822,0.9788,1.0000,1391000,2355000,2649000,44000,52900,58400,67.87,74.59
echo_c1_r3,gns_r50_u50_64_1_echo_0_adaptive,gns,1,ok,0.9905,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,61300,99100,140800,60400,72300,77000,12.24,17.84
echo_c1_r3,litenetlib_r50_u50_64_1_echo_0_adaptive,litenetlib,1,ok,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,62400,174200,301000,60700,73800,79500,11.12,72.93
echo_c1_r3,msquic_r50_u50_64_1_echo_0_adaptive,msquic,1,ok,0.9920,0.9940,1.0000,0.9880,1.0000,1.0000,1.0000,0.9980,1.0000,0.9960,51100,68300,110600,50300,61500,68100,11.04,13.60
echo_c2000_r1,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.6945,0.6998,0.9175,0.3663,1.0000,1.0000,1.0000,0.9924,0.9928,0.9916,602800,998800,1275000,432600,650200,709000,97.38,100.01
echo_c2000_r1,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9900,0.9954,1.0000,0.9907,1.0000,1.0000,1.0000,0.9946,1.0000,0.9891,51600,64700,152100,50800,62400,67300,40.70,65.02
echo_c2000_r1,gns_r50_u50_64_2000_echo_0_adaptive,gns,0,client_tick,0.8653,0.8691,0.9693,0.7189,1.0000,1.0000,1.0000,0.9957,0.9996,0.9903,668900,1165000,1445000,443200,781500,858400,185.02,197.29
echo_c2000_r1,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9874,0.9925,0.9988,0.9847,1.0000,1.0000,1.0000,0.9949,0.9999,0.9899,91600,394000,991100,79800,112200,128900,170.08,197.28
echo_c2000_r2,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.6749,0.6830,0.8883,0.3250,1.0000,1.0000,1.0000,0.9882,0.9891,0.9856,632500,1086000,1378000,467300,670200,787000,97.98,100.01
echo_c2000_r2,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9901,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,51500,64500,151100,50600,62300,67100,39.54,49.03
echo_c2000_r2,gns_r50_u50_64_2000_echo_0_adaptive,gns,0,client_tick,0.8583,0.8627,0.9642,0.7039,0.9996,0.9994,1.0000,0.9953,0.9991,0.9900,715500,1236000,1551000,453600,804900,925100,185.30,196.07
echo_c2000_r2,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9869,0.9919,0.9996,0.9842,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,92000,473100,1235000,81500,112000,129400,170.51,193.99
echo_c2000_r3,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.6653,0.6761,0.9103,0.3197,1.0000,1.0000,1.0000,0.9839,0.9834,0.9855,628100,1060000,1349000,462100,662000,715300,98.15,100.01
echo_c2000_r3,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9898,0.9944,1.0000,0.9888,1.0000,1.0000,1.0000,0.9954,1.0000,0.9907,51500,64900,152400,50700,62400,67000,40.59,72.86
echo_c2000_r3,gns_r50_u50_64_2000_echo_0_adaptive,gns,0,client_tick,0.8505,0.8550,0.9662,0.6879,0.9999,0.9998,1.0000,0.9948,0.9983,0.9899,783800,1422000,1846000,455100,795100,883400,184.73,198.81
echo_c2000_r3,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9877,0.9926,0.9993,0.9850,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,86700,337300,868800,78500,108600,122600,168.91,195.26
echo_c200_r1,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9902,0.9951,1.0000,0.9903,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,50700,63700,100900,50500,62100,67000,55.78,76.28
echo_c200_r1,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9908,0.9956,1.0000,0.9912,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,51100,64100,150600,51000,62900,67700,30.14,34.90
echo_c200_r1,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9902,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9956,1.0000,0.9911,50600,63900,151200,50300,62000,66800,17.28,18.44
echo_c200_r1,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9893,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,51100,83300,125800,50400,62000,66900,46.07,55.62
echo_c200_r1,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9901,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,58200,85200,127300,50300,62000,66700,38.33,57.94
echo_c200_r1,raknet_r50_u50_64_200_echo_0_adaptive,raknet,0,client_tick,0.9822,0.9872,0.9711,0.9613,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,55500,94000,138000,54700,67900,76800,72.06,79.53
echo_c200_r1,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9898,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,62400,108800,147500,61500,76700,104200,49.58,62.95
echo_c200_r1,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9949,0.9998,0.9899,63000,180700,496600,61100,75300,81800,35.84,82.35
echo_c200_r2,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9901,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,50900,64000,101200,50600,62300,67100,60.25,90.14
echo_c200_r2,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9882,0.9944,1.0000,0.9888,1.0000,1.0000,1.0000,0.9938,1.0000,0.9876,51000,64400,147000,50900,62400,67800,30.03,37.52
echo_c200_r2,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9883,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,50600,63700,151300,50100,61500,66500,17.28,43.15
echo_c200_r2,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9896,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,51200,83800,125800,50400,62000,66800,45.89,61.73
echo_c200_r2,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9900,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,53900,80700,122800,50300,62000,66800,37.56,44.91
echo_c200_r2,raknet_r50_u50_64_200_echo_0_adaptive,raknet,0,client_tick,0.9869,0.9918,0.9759,0.9667,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,55400,87200,130400,54600,67300,73100,72.19,78.01
echo_c200_r2,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9902,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,62000,103000,143700,61000,73700,84500,48.56,56.38
echo_c200_r2,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9902,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,63100,189500,549600,61100,75300,81700,35.84,81.83
echo_c200_r3,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9898,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,50700,63800,101100,50500,62100,66900,55.86,79.42
echo_c200_r3,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9904,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9954,1.0000,0.9907,51400,64600,149000,51100,63000,67600,32.00,44.69
echo_c200_r3,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9897,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,50600,64000,151700,50200,61800,66300,17.27,44.61
echo_c200_r3,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9878,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9930,1.0000,0.9860,51200,83400,125200,50400,62000,66800,46.18,57.48
echo_c200_r3,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9901,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,56000,82800,124900,50300,61900,66700,37.53,45.01
echo_c200_r3,raknet_r50_u50_64_200_echo_0_adaptive,raknet,0,client_tick,0.9881,0.9931,0.9858,0.9758,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,55500,88700,131100,54600,67300,72600,72.12,85.83
echo_c200_r3,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9904,0.9951,1.0000,0.9903,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,61900,97500,141800,61000,73000,78500,49.10,54.08
echo_c200_r3,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9901,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,63000,186400,553200,61100,75200,81800,35.95,79.81
echo_c3000_r1,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9905,0.9953,1.0000,0.9906,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,51900,65100,152600,51200,63100,68000,59.79,84.86
echo_c3000_r1,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9801,0.9849,0.9617,0.9338,1.0000,1.0000,1.0000,0.9951,0.9998,0.9902,141400,833800,18446744058519944,121600,168200,205000,179.93,198.60
echo_c3000_r2,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9896,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,51700,64800,152600,51100,62700,67400,58.30,73.76
echo_c3000_r2,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9607,0.9656,0.9062,0.8530,1.0000,1.0000,1.0000,0.9949,0.9995,0.9900,218800,1401000,18446744061027807,126600,200500,260700,177.34,198.19
echo_c3000_r3,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9910,0.9959,1.0000,0.9918,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,51700,64900,151200,51100,62800,67700,58.71,77.63
echo_c3000_r3,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9846,0.9895,0.9845,0.9642,1.0000,1.0000,1.0000,0.9950,0.9999,0.9901,131000,658600,1561000,117700,160500,189200,182.73,198.66
echo_c50_r1,mini_rudp_r50_u50_64_50_echo_0_adaptive,mini_rudp,1,ok,0.9898,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,50400,63100,99600,50300,61900,66700,20.34,30.32
echo_c50_r1,coop_rudp_r50_u50_64_50_echo_0_adaptive,coop_rudp,1,ok,0.9905,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,50400,63500,148300,50300,61900,66500,22.29,25.67
echo_c50_r1,apex_rudp_r50_u50_64_50_echo_0_adaptive,apex_rudp,1,ok,0.9903,0.9957,1.0000,0.9915,1.0000,1.0000,1.0000,0.9946,1.0000,0.9891,50400,63200,147600,50200,61700,66600,15.28,18.29
echo_c50_r1,enet_r50_u50_64_50_echo_0_adaptive,enet,1,ok,0.9891,0.9947,1.0000,0.9894,1.0000,1.0000,1.0000,0.9944,1.0000,0.9887,51000,83300,127000,50200,61800,66700,20.61,29.03
echo_c50_r1,kcp_r50_u50_64_50_echo_0_adaptive,kcp,1,ok,0.9903,0.9953,1.0000,0.9906,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,57800,86200,127300,50200,61700,66600,17.25,21.14
echo_c50_r1,raknet_r50_u50_64_50_echo_0_adaptive,raknet,1,ok,0.9903,0.9953,1.0000,0.9906,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,55500,85000,129900,54700,67200,72300,23.88,33.37
echo_c50_r1,gns_r50_u50_64_50_echo_0_adaptive,gns,1,ok,0.9898,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,61800,99000,141500,61000,72700,77400,21.91,26.73
echo_c50_r1,litenetlib_r50_u50_64_50_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9947,1.0000,0.9893,62400,185800,505600,60500,74600,81200,17.93,56.59
