library,scenario_id,conns,n_total,n_valid,valid,delivery_ratio_median,forward_delivery_ratio_median,forward_delivery_ratio_r_median,forward_delivery_ratio_u_median,server_echo_accept_ratio_median,server_echo_accept_ratio_r_median,server_echo_accept_ratio_u_median,return_delivery_ratio_median,return_delivery_ratio_r_median,return_delivery_ratio_u_median,server_cpu_pct_median,server_cpu_pct_peak_median,rtt_r_p50_us_median,rtt_r_p95_us_median,rtt_r_p99_us_median,rtt_u_p50_us_median,rtt_u_p95_us_median,rtt_u_p99_us_median,included_run_ids,note
apex_rudp,apex_rudp_r50_u0_64_200_echo_0_adaptive,200,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,13.23,14.24,50400,63800,151600,0,0,0,reliable_echo_c200_r1,
apex_rudp,apex_rudp_r50_u0_64_3000_echo_0_adaptive,3000,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,32.86,37.88,51400,64600,152400,0,0,0,reliable_echo_c3000_r1,
apex_rudp,apex_rudp_r50_u0_64_50_echo_0_adaptive,50,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,12.05,12.86,50400,63500,148500,0,0,0,reliable_echo_c50_r1,
apex_rudp,apex_rudp_r50_u0_64_600_echo_0_adaptive,600,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,15.85,17.11,50600,63300,150300,0,0,0,reliable_echo_c600_r1,
apex_rudp,apex_rudp_r50_u50_64_1000_echo_0_adaptive,1000,1,1,0,0.9901,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,26.17,29.68,50900,63500,151100,50500,62000,66700,echo_c1000_r1,
apex_rudp,apex_rudp_r50_u50_64_1500_echo_0_adaptive,1500,1,1,0,0.9901,0.9947,1.0000,0.9895,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,33.22,38.64,50900,64300,151200,50500,62100,66900,echo_c1500_r1,
apex_rudp,apex_rudp_r50_u50_64_1_echo_0_adaptive,1,1,1,0,0.9895,0.9940,1.0000,0.9880,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,10.84,11.40,50200,62900,146200,50100,62200,67100,echo_c1_r1,
apex_rudp,apex_rudp_r50_u50_64_2000_echo_0_adaptive,2000,1,1,0,0.9897,0.9947,1.0000,0.9894,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,40.23,46.48,51000,64000,150300,50600,62400,67000,echo_c2000_r1,
apex_rudp,apex_rudp_r50_u50_64_200_echo_0_adaptive,200,1,1,0,0.9890,0.9937,1.0000,0.9874,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,15.16,16.51,50300,63600,150100,50000,61600,66900,echo_c200_r1,
apex_rudp,apex_rudp_r50_u50_64_3000_echo_0_adaptive,3000,1,1,0,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,47.90,55.32,51400,64700,150600,50500,62100,66800,echo_c3000_r1,
apex_rudp,apex_rudp_r50_u50_64_50_echo_0_adaptive,50,1,1,0,0.9889,0.9941,1.0000,0.9883,1.0000,1.0000,1.0000,0.9947,1.0000,0.9893,13.06,14.05,50300,63600,151700,50100,61600,66600,echo_c50_r1,
apex_rudp,apex_rudp_r50_u50_64_600_echo_0_adaptive,600,1,1,0,0.9909,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9954,1.0000,0.9907,20.84,23.17,50700,63100,150300,50300,61800,66500,echo_c600_r1,
coop_rudp,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,100,1,1,0,0.9765,0.9875,,0.9875,0.9992,,0.9992,0.9897,,0.9897,41.18,49.92,0,0,0,51400,62900,67500,media_relay_c100_r1,
coop_rudp,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,125,1,1,0,0.9781,0.9891,,0.9891,0.9987,,0.9987,0.9901,,0.9901,57.50,68.87,0,0,0,53000,64600,69300,media_relay_c125_r1,
coop_rudp,coop_rudp_r0_u30_1000_150_broadcast_0_adaptive,150,1,1,0,0.9808,0.9916,,0.9916,0.9992,,0.9992,0.9899,,0.9899,69.68,80.67,0,0,0,57500,69900,74500,media_relay_c150_r1,
coop_rudp,coop_rudp_r0_u30_1000_1_broadcast_0_adaptive,1,1,1,0,0.9817,0.9900,,0.9900,1.0000,,1.0000,0.9916,,0.9916,26.84,30.18,0,0,0,50100,61200,67000,media_relay_c1_r1,
coop_rudp,coop_rudp_r0_u30_1000_200_broadcast_0_adaptive,200,3,3,1,0.8152,0.9904,,0.9904,0.8447,,0.8447,0.9735,,0.9735,93.78,99.94,0,0,0,154100,201700,218000,media_relay_c200_r1;media_relay_c200_r2;media_relay_c200_r3,
coop_rudp,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,50,1,1,0,0.9814,0.9920,,0.9920,0.9992,,0.9992,0.9901,,0.9901,33.54,38.59,0,0,0,50300,62100,66600,media_relay_c50_r1,
coop_rudp,coop_rudp_r0_u30_1000_5_broadcast_0_adaptive,5,1,1,0,0.9777,0.9880,,0.9880,0.9993,,0.9993,0.9903,,0.9903,29.98,34.02,0,0,0,50000,62000,67000,media_relay_c5_r1,
coop_rudp,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,75,1,1,0,0.9791,0.9900,,0.9900,0.9988,,0.9988,0.9903,,0.9903,40.65,44.16,0,0,0,51100,62600,67300,media_relay_c75_r1,
coop_rudp,coop_rudp_r1_u20_128_128_broadcast_0_adaptive,128,1,1,0,0.9820,0.9946,1.0000,0.9944,0.9976,0.9752,0.9988,0.9897,1.0000,0.9892,34.37,43.26,53700,66300,147000,51500,63100,67600,game_server_c128_r1,
coop_rudp,coop_rudp_r1_u20_128_192_broadcast_0_adaptive,192,1,1,0,0.9810,0.9929,1.0000,0.9925,0.9976,0.9751,0.9987,0.9904,1.0000,0.9900,40.11,56.52,61900,78700,84800,53200,65300,72600,game_server_c192_r1,
coop_rudp,coop_rudp_r1_u20_128_1_broadcast_0_adaptive,1,1,1,0,0.9810,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9904,1.0000,0.9899,29.34,30.93,47600,63100,63100,50800,62100,66900,game_server_c1_r1,
coop_rudp,coop_rudp_r1_u20_128_256_broadcast_0_adaptive,256,1,1,0,0.9779,0.9899,1.0000,0.9894,0.9976,0.9751,0.9987,0.9903,1.0000,0.9898,57.80,88.31,81600,119800,160700,59700,81000,104300,game_server_c256_r1,
coop_rudp,coop_rudp_r1_u20_128_5_broadcast_0_adaptive,5,1,1,0,0.9823,0.9933,1.0000,0.9930,0.9981,0.9800,0.9990,0.9908,1.0000,0.9903,29.79,36.74,49600,61400,118600,50100,61900,66100,game_server_c5_r1,
coop_rudp,coop_rudp_r1_u20_128_64_broadcast_0_adaptive,64,1,1,0,0.9800,0.9911,1.0000,0.9906,0.9976,0.9754,0.9988,0.9912,1.0000,0.9907,34.20,38.25,50800,65900,149500,50600,62000,67100,game_server_c64_r1,
coop_rudp,coop_rudp_r1_u20_128_96_broadcast_0_adaptive,96,1,1,0,0.9758,0.9893,1.0000,0.9888,0.9976,0.9753,0.9987,0.9888,1.0000,0.9882,34.32,40.38,51800,64900,74300,51400,62800,67400,game_server_c96_r1,
coop_rudp,coop_rudp_r50_u0_64_1000_echo_0_adaptive,1000,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,37.98,41.40,50800,63700,149000,0,0,0,reliable_echo_c1000_r1,
coop_rudp,coop_rudp_r50_u0_64_1500_echo_0_adaptive,1500,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,46.66,51.41,51400,64600,152800,0,0,0,reliable_echo_c1500_r1,
coop_rudp,coop_rudp_r50_u0_64_1_echo_0_adaptive,1,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,27.46,29.27,50300,63100,151800,0,0,0,reliable_echo_c1_r1,
coop_rudp,coop_rudp_r50_u0_64_2000_echo_0_adaptive,2000,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,57.16,65.38,51600,64900,153900,0,0,0,reliable_echo_c2000_r1,
coop_rudp,coop_rudp_r50_u0_64_200_echo_0_adaptive,200,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,34.15,37.01,50400,63100,149400,0,0,0,reliable_echo_c200_r1,
coop_rudp,coop_rudp_r50_u0_64_3000_echo_0_adaptive,3000,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,72.28,78.11,51900,65100,152600,0,0,0,reliable_echo_c3000_r1,
coop_rudp,coop_rudp_r50_u0_64_50_echo_0_adaptive,50,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,32.28,35.41,50300,63600,150100,0,0,0,reliable_echo_c50_r1,
coop_rudp,coop_rudp_r50_u0_64_600_echo_0_adaptive,600,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,23.20,26.41,50800,63500,150900,0,0,0,reliable_echo_c600_r1,
coop_rudp,coop_rudp_r50_u50_64_1000_echo_0_adaptive,1000,1,1,0,0.9898,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,38.92,43.54,51000,64300,143800,50900,62600,67300,echo_c1000_r1,
coop_rudp,coop_rudp_r50_u50_64_1500_echo_0_adaptive,1500,1,1,0,0.9916,0.9962,1.0000,0.9924,1.0000,1.0000,1.0000,0.9954,1.0000,0.9908,48.94,55.92,51400,64500,146600,51200,62900,67600,echo_c1500_r1,
coop_rudp,coop_rudp_r50_u50_64_1_echo_0_adaptive,1,1,1,0,0.9910,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,30.05,31.77,50400,63200,133600,50700,61800,67900,echo_c1_r1,
coop_rudp,coop_rudp_r50_u50_64_2000_echo_0_adaptive,2000,1,1,0,0.9900,0.9953,1.0000,0.9906,1.0000,1.0000,1.0000,0.9947,1.0000,0.9893,59.09,65.88,52000,64700,147100,51900,63200,67800,echo_c2000_r1,
coop_rudp,coop_rudp_r50_u50_64_200_echo_0_adaptive,200,1,1,0,0.9896,0.9944,1.0000,0.9888,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,34.79,37.51,50600,63700,146900,50400,62000,66600,echo_c200_r1,
coop_rudp,coop_rudp_r50_u50_64_3000_echo_0_adaptive,3000,1,1,0,0.9893,0.9942,1.0000,0.9884,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,75.04,81.30,52100,65300,150900,51900,63700,68400,echo_c3000_r1,
coop_rudp,coop_rudp_r50_u50_64_50_echo_0_adaptive,50,1,1,0,0.9906,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9954,1.0000,0.9908,32.24,35.80,50500,63300,145800,50200,61900,66200,echo_c50_r1,
coop_rudp,coop_rudp_r50_u50_64_600_echo_0_adaptive,600,1,1,0,0.9892,0.9946,1.0000,0.9891,1.0000,1.0000,1.0000,0.9947,1.0000,0.9893,24.23,28.36,50700,63800,146500,50400,62200,67000,echo_c600_r1,
enet,enet_r0_u30_1000_1_broadcast_0_adaptive,1,1,1,0,0.9817,0.9917,,0.9917,1.0000,,1.0000,0.9899,,0.9899,10.66,11.73,0,0,0,50200,62800,67600,media_relay_c1_r1,
enet,enet_r0_u30_1000_50_broadcast_0_adaptive,50,1,1,0,0.9621,0.9885,,0.9885,0.9947,,0.9947,0.9785,,0.9785,77.69,92.89,0,0,0,52400,64400,69300,media_relay_c50_r1,
enet,enet_r0_u30_1000_5_broadcast_0_adaptive,5,1,1,0,0.9761,0.9870,,0.9870,0.9991,,0.9991,0.9899,,0.9899,11.06,11.67,0,0,0,50200,61800,66700,media_relay_c5_r1,
enet,enet_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.4805,0.4956,,0.4956,0.9870,,0.9870,0.9798,,0.9798,93.65,99.80,0,0,0,293500,346700,359200,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
enet,enet_r1_u20_128_128_broadcast_0_adaptive,128,3,3,1,0.9294,0.9877,1.0000,0.9871,0.9935,0.9757,0.9944,0.9472,1.0000,0.9446,83.14,95.50,63600,133500,175300,53100,68400,79500,game_server_c128_r1;game_server_c128_r2;game_server_c128_r3,
enet,enet_r1_u20_128_1_broadcast_0_adaptive,1,1,1,0,0.9690,0.9833,1.0000,0.9825,1.0000,1.0000,1.0000,0.9855,1.0000,0.9847,10.38,11.12,48400,56400,56400,50800,62400,67400,game_server_c1_r1,
enet,enet_r1_u20_128_5_broadcast_0_adaptive,5,1,1,0,0.9785,0.9905,1.0000,0.9900,0.9978,0.9860,0.9984,0.9901,1.0000,0.9896,11.01,11.61,52700,120400,553200,50100,61700,66900,game_server_c5_r1,
enet,enet_r1_u20_128_64_broadcast_0_adaptive,64,1,1,0,0.9634,0.9890,1.0000,0.9885,0.9937,0.9772,0.9946,0.9803,1.0000,0.9793,54.24,71.08,56600,129200,176400,50600,62200,67000,game_server_c64_r1,
enet,enet_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9530,0.9894,1.0000,0.9889,0.9923,0.9758,0.9932,0.9707,1.0000,0.9692,62.83,78.77,56700,128000,151200,51200,63100,68000,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
enet,enet_r50_u0_64_1000_echo_0_adaptive,1000,1,1,0,0.9998,0.9999,0.9999,,1.0000,1.0000,,1.0000,1.0000,,94.24,99.37,98700,285500,601600,0,0,0,reliable_echo_c1000_r1,
enet,enet_r50_u0_64_1500_echo_0_adaptive,1500,3,3,1,0.0743,0.0756,0.0755,,1.0000,1.0000,,0.9938,0.9938,,94.39,97.53,544600,1448000,3251000,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r2;reliable_echo_c1500_r3,
enet,enet_r50_u0_64_1_echo_0_adaptive,1,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,10.47,11.54,51400,131600,550700,0,0,0,reliable_echo_c1_r1,
enet,enet_r50_u0_64_200_echo_0_adaptive,200,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,38.53,44.35,51000,84800,128300,0,0,0,reliable_echo_c200_r1,
enet,enet_r50_u0_64_50_echo_0_adaptive,50,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,16.63,17.61,51000,87300,128300,0,0,0,reliable_echo_c50_r1,
enet,enet_r50_u0_64_600_echo_0_adaptive,600,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,90.96,98.84,52300,85500,128400,0,0,0,reliable_echo_c600_r1,
enet,enet_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.8748,0.9044,0.9966,0.8114,1.0000,1.0000,1.0000,0.9673,0.9999,0.9273,94.22,99.17,169700,688700,1769000,104900,183100,209200,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
enet,enet_r50_u50_64_1_echo_0_adaptive,1,1,1,0,0.9895,0.9940,1.0000,0.9880,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,10.45,11.38,50900,77800,119900,50500,62100,68000,echo_c1_r1,
enet,enet_r50_u50_64_200_echo_0_adaptive,200,1,1,0,0.9882,0.9944,1.0000,0.9888,1.0000,1.0000,1.0000,0.9938,1.0000,0.9875,43.06,48.79,51100,85900,129600,50300,61900,66600,echo_c200_r1,
enet,enet_r50_u50_64_50_echo_0_adaptive,50,1,1,0,0.9896,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,17.46,18.69,50900,88400,132200,50100,61700,66400,echo_c50_r1,
enet,enet_r50_u50_64_600_echo_0_adaptive,600,1,1,0,0.9886,0.9938,1.0000,0.9876,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,92.74,99.71,54400,88800,131600,53600,66200,71000,echo_c600_r1,
gns,gns_r0_u30_1000_1_broadcast_0_adaptive,1,1,1,0,0.9850,0.9917,,0.9917,1.0000,,1.0000,0.9933,,0.9933,9.75,10.98,0,0,0,60400,72600,77200,media_relay_c1_r1,
gns,gns_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9656,0.9906,,0.9906,0.9949,,0.9949,0.9817,,0.9817,115.02,132.82,0,0,0,61300,76600,81400,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
gns,gns_r0_u30_1000_5_broadcast_0_adaptive,5,1,1,0,0.9746,0.9907,,0.9907,0.9989,,0.9989,0.9848,,0.9848,10.63,11.87,0,0,0,59200,70900,75600,media_relay_c5_r1,
gns,gns_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.1450,0.5555,,0.5555,0.9856,,0.9856,0.2813,,0.2813,128.28,165.19,0,0,0,829800,4172000,9815000,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
gns,gns_r1_u20_128_128_broadcast_0_adaptive,128,3,3,1,0.9275,0.9887,1.0000,0.9881,0.9503,0.9652,0.9495,0.9870,0.9993,0.9864,167.05,174.21,776100,1395000,1447000,766700,1388000,1451000,game_server_c128_r1;game_server_c128_r2;game_server_c128_r3,
gns,gns_r1_u20_128_1_broadcast_0_adaptive,1,1,1,0,0.9762,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9856,1.0000,0.9848,9.24,10.55,61400,65900,65900,60700,73100,77000,game_server_c1_r1,
gns,gns_r1_u20_128_5_broadcast_0_adaptive,5,1,1,0,0.9662,0.9867,1.0000,0.9860,0.9944,0.9800,0.9951,0.9848,1.0000,0.9840,9.99,11.72,61000,75000,149900,59700,71300,76300,game_server_c5_r1,
gns,gns_r1_u20_128_64_broadcast_0_adaptive,64,1,1,0,0.9774,0.9904,1.0000,0.9899,0.9973,0.9758,0.9984,0.9896,1.0000,0.9891,43.76,66.27,59400,109000,165100,56900,69400,74600,game_server_c64_r1,
gns,gns_r1_u20_128_96_broadcast_0_adaptive,96,1,1,0,0.9740,0.9905,1.0000,0.9901,0.9931,0.9754,0.9940,0.9902,1.0000,0.9897,86.58,122.88,62800,110500,155200,57500,70700,76300,game_server_c96_r1,
gns,gns_r50_u0_64_1000_echo_0_adaptive,1000,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,119.38,134.14,74900,143700,203200,0,0,0,reliable_echo_c1000_r1,
gns,gns_r50_u0_64_1500_echo_0_adaptive,1500,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,138.49,153.60,95200,180400,244200,0,0,0,reliable_echo_c1500_r1,
gns,gns_r50_u0_64_1_echo_0_adaptive,1,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,9.50,10.37,61800,114500,173400,0,0,0,reliable_echo_c1_r1,
gns,gns_r50_u0_64_2000_echo_0_adaptive,2000,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,150.93,172.30,115700,215400,296300,0,0,0,reliable_echo_c2000_r1,
gns,gns_r50_u0_64_200_echo_0_adaptive,200,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,39.04,68.18,62000,122000,180000,0,0,0,reliable_echo_c200_r1,
gns,gns_r50_u0_64_3000_echo_0_adaptive,3000,3,3,1,0.9996,0.9999,0.9999,,1.0000,1.0000,,0.9997,0.9997,,169.13,196.48,420900,848600,1091000,0,0,0,reliable_echo_c3000_r1;reliable_echo_c3000_r2;reliable_echo_c3000_r3,
gns,gns_r50_u0_64_50_echo_0_adaptive,50,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,17.13,27.46,62100,122600,180900,0,0,0,reliable_echo_c50_r1,
gns,gns_r50_u0_64_600_echo_0_adaptive,600,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,91.54,104.49,64400,133200,190100,0,0,0,reliable_echo_c600_r1,
gns,gns_r50_u50_64_1000_echo_0_adaptive,1000,1,1,0,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,144.35,162.91,83000,135900,183400,81500,102100,118800,echo_c1000_r1,
gns,gns_r50_u50_64_1500_echo_0_adaptive,1500,1,1,0,0.9901,0.9950,0.9999,0.9899,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,168.10,186.09,134900,219500,310800,131700,178300,200600,echo_c1500_r1,
gns,gns_r50_u50_64_1_echo_0_adaptive,1,1,1,0,0.9895,0.9940,1.0000,0.9880,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,9.47,10.52,60500,98200,139000,59700,71400,74700,echo_c1_r1,
gns,gns_r50_u50_64_2000_echo_0_adaptive,2000,3,3,1,0.8657,0.8695,1.0000,0.7390,1.0000,1.0000,1.0000,0.9957,0.9998,0.9900,178.15,193.81,474900,884600,1240000,231800,473800,559400,echo_c2000_r1;echo_c2000_r2;echo_c2000_r3,
gns,gns_r50_u50_64_200_echo_0_adaptive,200,1,1,0,0.9898,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,43.64,63.47,61800,99600,142100,60900,72500,77300,echo_c200_r1,
gns,gns_r50_u50_64_50_echo_0_adaptive,50,1,1,0,0.9901,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,18.28,27.96,61700,98300,142500,61000,72600,77400,echo_c50_r1,
gns,gns_r50_u50_64_600_echo_0_adaptive,600,1,1,0,0.9903,0.9951,1.0000,0.9903,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,106.12,122.36,64100,107600,149200,63200,80800,98200,echo_c600_r1,
kcp,kcp_r0_u30_1000_1_broadcast_0_adaptive,1,1,1,0,0.9783,0.9917,,0.9917,1.0000,,1.0000,0.9866,,0.9866,9.73,10.35,0,0,0,50000,61200,65500,media_relay_c1_r1,
kcp,kcp_r0_u30_1000_50_broadcast_0_adaptive,50,1,1,0,0.9798,0.9906,,0.9906,0.9992,,0.9992,0.9899,,0.9899,71.86,85.59,0,0,0,56500,69900,74400,media_relay_c50_r1,
kcp,kcp_r0_u30_1000_5_broadcast_0_adaptive,5,1,1,0,0.9795,0.9890,,0.9890,0.9993,,0.9993,0.9911,,0.9911,9.51,10.33,0,0,0,50000,61600,66100,media_relay_c5_r1,
