library,scenario_id,conns,n_total,n_valid,valid,delivery_ratio_median,forward_delivery_ratio_median,forward_delivery_ratio_r_median,forward_delivery_ratio_u_median,server_echo_accept_ratio_median,server_echo_accept_ratio_r_median,server_echo_accept_ratio_u_median,return_delivery_ratio_median,return_delivery_ratio_r_median,return_delivery_ratio_u_median,server_cpu_pct_median,server_cpu_pct_peak_median,rtt_r_p50_us_median,rtt_r_p95_us_median,rtt_r_p99_us_median,rtt_u_p50_us_median,rtt_u_p95_us_median,rtt_u_p99_us_median,included_run_ids,note
apex_rudp,apex_rudp_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,10.79,100.00,50400,63100,146900,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
apex_rudp,apex_rudp_r50_u0_64_2000_echo_0_adaptive,2000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,25.02,100.00,51500,64500,151400,0,0,0,reliable_echo_c2000_r1;reliable_echo_c2000_r2;reliable_echo_c2000_r3,
apex_rudp,apex_rudp_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,12.81,13.86,50400,63300,149500,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
apex_rudp,apex_rudp_r50_u0_64_3000_echo_0_adaptive,3000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,32.83,37.41,51500,64500,151000,0,0,0,reliable_echo_c3000_r1;reliable_echo_c3000_r2;reliable_echo_c3000_r3,
apex_rudp,apex_rudp_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,11.75,12.60,50300,63700,150000,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
apex_rudp,apex_rudp_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,15.39,16.94,50600,63500,150500,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
apex_rudp,apex_rudp_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.9897,0.9946,1.0000,0.9891,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,25.63,29.18,50900,63700,150600,50400,61900,66800,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
apex_rudp,apex_rudp_r50_u50_64_1500_echo_0_adaptive,1500,3,3,1,0.9902,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,33.30,38.49,51000,64000,150200,50400,62000,66800,echo_c1500_r1;echo_c1500_r2;echo_c1500_r3,
apex_rudp,apex_rudp_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9870,0.9925,1.0000,0.9850,1.0000,1.0000,1.0000,0.9940,1.0000,0.9878,10.94,100.00,50700,63600,151500,50200,61800,66600,echo_c1_r1;echo_c1_r2;echo_c1_r3,
apex_rudp,apex_rudp_r50_u50_64_2000_echo_0_adaptive,2000,3,3,1,0.9896,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,40.30,48.72,51200,63900,151200,50600,62200,67000,echo_c2000_r1;echo_c2000_r2;echo_c2000_r3,
apex_rudp,apex_rudp_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9898,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9945,1.0000,0.9890,14.92,16.52,50500,64000,151500,50200,61800,66600,echo_c200_r1;echo_c200_r2;echo_c200_r3,
apex_rudp,apex_rudp_r50_u50_64_3000_echo_0_adaptive,3000,3,3,1,0.9902,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,57.04,67.03,51200,64200,151400,50700,62300,67100,echo_c3000_r1;echo_c3000_r2;echo_c3000_r3,
apex_rudp,apex_rudp_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9903,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9954,1.0000,0.9907,12.64,14.11,50300,63500,150100,50200,61700,66500,echo_c50_r1;echo_c50_r2;echo_c50_r3,
apex_rudp,apex_rudp_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9899,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,20.35,23.08,50700,63600,149600,50300,61800,66800,echo_c600_r1;echo_c600_r2;echo_c600_r3,
coop_rudp,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,100,3,3,1,0.9800,0.9904,,0.9904,1.0000,,1.0000,0.9899,,0.9899,41.70,48.27,0,0,0,51500,63100,67800,media_relay_c100_r1;media_relay_c100_r2;media_relay_c100_r3,
coop_rudp,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,125,3,3,1,0.9814,0.9912,,0.9912,1.0000,,1.0000,0.9901,,0.9901,52.72,60.21,0,0,0,53000,64300,68900,media_relay_c125_r1;media_relay_c125_r2;media_relay_c125_r3,
coop_rudp,coop_rudp_r0_u30_1000_150_broadcast_0_adaptive,150,3,3,1,0.9824,0.9921,,0.9921,1.0000,,1.0000,0.9899,,0.9899,66.55,97.78,0,0,0,56500,68800,73500,media_relay_c150_r1;media_relay_c150_r2;media_relay_c150_r3,
coop_rudp,coop_rudp_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9800,0.9917,,0.9917,1.0000,,1.0000,0.9882,,0.9882,29.55,32.20,0,0,0,50000,62300,67600,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
coop_rudp,coop_rudp_r0_u30_1000_200_broadcast_0_adaptive,200,3,3,1,0.8675,0.9908,,0.9908,0.9029,,0.9029,0.9714,,0.9714,92.73,100.00,0,0,0,147500,193800,208200,media_relay_c200_r1;media_relay_c200_r2;media_relay_c200_r3,
coop_rudp,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9788,0.9887,,0.9887,1.0000,,1.0000,0.9895,,0.9895,32.47,36.26,0,0,0,50500,62100,66900,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
coop_rudp,coop_rudp_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9773,0.9880,,0.9880,1.0000,,1.0000,0.9886,,0.9886,33.51,102.56,0,0,0,50200,62000,66500,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
coop_rudp,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.9805,0.9908,,0.9908,1.0000,,1.0000,0.9899,,0.9899,36.11,101.89,0,0,0,50700,62300,67100,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
coop_rudp,coop_rudp_r1_u20_128_128_broadcast_0_adaptive,128,3,3,1,0.9814,0.9911,1.0000,0.9906,1.0000,1.0000,1.0000,0.9902,1.0000,0.9897,34.38,98.08,52400,65800,110500,51300,62900,67900,game_server_c128_r1;game_server_c128_r2;game_server_c128_r3,
coop_rudp,coop_rudp_r1_u20_128_192_broadcast_0_adaptive,192,3,3,1,0.9816,0.9911,1.0000,0.9906,1.0000,1.0000,1.0000,0.9905,1.0000,0.9900,40.19,97.83,62400,80900,118400,53500,65900,73000,game_server_c192_r1;game_server_c192_r2;game_server_c192_r3,
coop_rudp,coop_rudp_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9833,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9928,1.0000,0.9924,29.58,32.06,51400,70600,70600,49500,61200,65600,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
coop_rudp,coop_rudp_r1_u20_128_256_broadcast_0_adaptive,256,3,3,1,0.9824,0.9917,1.0000,0.9912,1.0000,1.0000,1.0000,0.9906,1.0000,0.9901,57.74,84.79,83700,114800,131900,61500,82000,102500,game_server_c256_r1;game_server_c256_r2;game_server_c256_r3,
coop_rudp,coop_rudp_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9830,0.9914,1.0000,0.9910,1.0000,1.0000,1.0000,0.9906,1.0000,0.9901,30.06,100.00,51100,63100,109600,50300,61900,66500,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
coop_rudp,coop_rudp_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9828,0.9923,1.0000,0.9919,1.0000,1.0000,1.0000,0.9909,1.0000,0.9904,31.28,36.56,50900,65300,151400,50800,62200,67100,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
coop_rudp,coop_rudp_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9831,0.9929,1.0000,0.9925,1.0000,1.0000,1.0000,0.9914,1.0000,0.9910,32.76,37.98,52100,62900,145600,50900,62500,67600,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
coop_rudp,coop_rudp_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,37.18,41.01,50800,64000,150800,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
coop_rudp,coop_rudp_r50_u0_64_1500_echo_0_adaptive,1500,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,46.14,52.79,51200,64300,151400,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r2;reliable_echo_c1500_r3,
coop_rudp,coop_rudp_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,28.19,29.83,50400,63000,146900,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
coop_rudp,coop_rudp_r50_u0_64_2000_echo_0_adaptive,2000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,55.54,61.52,51500,64500,152200,0,0,0,reliable_echo_c2000_r1;reliable_echo_c2000_r2;reliable_echo_c2000_r3,
coop_rudp,coop_rudp_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,34.06,35.99,50400,63400,149700,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
coop_rudp,coop_rudp_r50_u0_64_3000_echo_0_adaptive,3000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,71.64,77.76,51900,64800,151200,0,0,0,reliable_echo_c3000_r1;reliable_echo_c3000_r2;reliable_echo_c3000_r3,
coop_rudp,coop_rudp_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,32.41,101.67,50500,63700,150900,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
coop_rudp,coop_rudp_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,22.73,100.00,50600,63800,150500,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
coop_rudp,coop_rudp_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.9903,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9956,1.0000,0.9912,38.48,43.18,50900,64100,144900,50700,62500,67000,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
coop_rudp,coop_rudp_r50_u50_64_1500_echo_0_adaptive,1500,3,3,1,0.9894,0.9947,1.0000,0.9894,1.0000,1.0000,1.0000,0.9953,1.0000,0.9906,47.79,53.55,51100,64300,147600,51000,62800,67200,echo_c1500_r1;echo_c1500_r2;echo_c1500_r3,
coop_rudp,coop_rudp_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9890,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9945,1.0000,0.9889,28.57,31.06,50400,63100,144300,50800,61800,65700,echo_c1_r1;echo_c1_r2;echo_c1_r3,
coop_rudp,coop_rudp_r50_u50_64_2000_echo_0_adaptive,2000,3,3,1,0.9906,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,57.81,63.79,51900,64700,147300,51700,63400,68200,echo_c2000_r1;echo_c2000_r2;echo_c2000_r3,
coop_rudp,coop_rudp_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9896,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,34.35,37.98,50400,63200,145500,50200,61800,66300,echo_c200_r1;echo_c200_r2;echo_c200_r3,
coop_rudp,coop_rudp_r50_u50_64_3000_echo_0_adaptive,3000,3,3,1,0.9908,0.9954,1.0000,0.9909,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,75.11,98.04,52300,65300,149400,52200,63800,68700,echo_c3000_r1;echo_c3000_r2;echo_c3000_r3,
coop_rudp,coop_rudp_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9899,0.9949,1.0000,0.9897,1.0000,1.0000,1.0000,0.9953,1.0000,0.9906,32.45,100.00,50500,63300,144100,50300,61600,66600,echo_c50_r1;echo_c50_r2;echo_c50_r3,
coop_rudp,coop_rudp_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9903,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,23.63,28.07,50700,63600,143400,50600,62200,66800,echo_c600_r1;echo_c600_r2;echo_c600_r3,
enet,enet_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9750,0.9883,,0.9883,1.0000,,1.0000,0.9899,,0.9899,10.47,11.36,0,0,0,50000,61400,66100,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
enet,enet_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9624,0.9893,,0.9893,1.0000,,1.0000,0.9728,,0.9728,74.75,84.95,0,0,0,54700,67400,72100,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
enet,enet_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9797,0.9917,,0.9917,1.0000,,1.0000,0.9879,,0.9879,11.37,11.96,0,0,0,50000,61700,66400,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
enet,enet_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.4951,0.5108,,0.5108,1.0000,,1.0000,0.9733,,0.9733,86.31,100.00,0,0,0,278900,328100,341200,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
enet,enet_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9810,0.9881,1.0000,0.9875,1.0000,1.0000,1.0000,0.9928,1.0000,0.9924,10.41,11.25,52100,63300,63300,50100,61200,65200,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
enet,enet_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9804,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9895,1.0000,0.9890,11.15,100.00,52100,111400,133000,50200,61700,66200,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
enet,enet_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9658,0.9891,1.0000,0.9886,1.0000,1.0000,1.0000,0.9764,0.9906,0.9752,46.21,59.41,56800,127900,143900,50600,62200,67000,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
enet,enet_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9454,0.9889,1.0000,0.9884,1.0000,1.0000,1.0000,0.9564,0.9875,0.9547,74.84,98.55,56400,127000,143000,51300,63200,68300,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
enet,enet_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,0.9998,0.9998,0.9998,,1.0000,1.0000,,1.0000,1.0000,,95.38,100.00,101500,302100,631600,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
enet,enet_r50_u0_64_1500_echo_0_adaptive,1500,3,2,1,0.0728,0.0738,0.0736,,1.0000,1.0000,,0.9865,0.9865,,85.60,100.00,550050,1409500,3486000,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r3,
enet,enet_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,10.50,100.00,50600,84800,124100,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
enet,enet_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,38.53,42.47,51100,83400,125400,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
enet,enet_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,16.64,17.70,50900,83100,125200,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
enet,enet_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,93.12,100.00,53200,85600,128000,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
enet,enet_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.8819,0.9092,0.9951,0.8219,1.0000,1.0000,1.0000,0.9690,0.9995,0.9317,94.55,100.00,152500,594500,1571000,98300,170400,190200,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
enet,enet_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9905,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9965,1.0000,0.9929,10.58,102.63,50700,73400,117200,49900,61800,66800,echo_c1_r1;echo_c1_r2;echo_c1_r3,
enet,enet_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9882,0.9943,1.0000,0.9886,1.0000,1.0000,1.0000,0.9938,1.0000,0.9876,43.46,50.19,51100,84000,125900,50300,61900,66700,echo_c200_r1;echo_c200_r2;echo_c200_r3,
enet,enet_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9894,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9946,1.0000,0.9892,17.55,18.79,50900,84000,125700,50100,61800,66600,echo_c50_r1;echo_c50_r2;echo_c50_r3,
enet,enet_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9885,0.9939,1.0000,0.9879,1.0000,1.0000,1.0000,0.9943,1.0000,0.9886,95.59,102.27,54500,88300,130100,53700,66200,71000,echo_c600_r1;echo_c600_r2;echo_c600_r3,
gns,gns_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9833,0.9917,,0.9917,1.0000,,1.0000,0.9916,,0.9916,9.49,10.31,0,0,0,60500,71700,76100,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
gns,gns_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9664,0.9904,,0.9904,0.9997,,0.9997,0.9768,,0.9768,111.19,127.06,0,0,0,57800,70500,75200,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
gns,gns_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9743,0.9907,,0.9907,1.0000,,1.0000,0.9836,,0.9836,10.85,11.92,0,0,0,59300,71000,75900,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
gns,gns_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.1412,0.5435,,0.5435,0.9616,,0.9616,0.2701,,0.2701,133.07,167.95,0,0,0,979100,6910000,7033000,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
gns,gns_r1_u20_128_128_broadcast_0_adaptive,128,3,3,1,0.9194,0.9624,0.9875,0.9612,0.9750,0.9778,0.9749,0.9828,0.9901,0.9825,9.36,100.86,901600,1667000,1722000,915500,1662000,1725000,game_server_c128_r1;game_server_c128_r2;game_server_c128_r3,
gns,gns_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9762,0.9810,1.0000,0.9800,1.0000,1.0000,1.0000,0.9927,1.0000,0.9923,9.24,10.04,59700,69400,69400,60500,71700,77400,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
gns,gns_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9806,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9916,1.0000,0.9912,10.06,11.37,60900,72100,156600,59700,71500,76400,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
gns,gns_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9757,0.9910,1.0000,0.9905,0.9999,1.0000,0.9999,0.9852,0.9906,0.9851,45.36,61.24,59500,113000,159000,57600,70100,75200,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
gns,gns_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9754,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9851,0.9901,0.9849,90.27,126.72,63900,124600,160600,57400,70500,76400,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
gns,gns_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,125.33,135.35,76300,147100,207300,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
gns,gns_r50_u0_64_1500_echo_0_adaptive,1500,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,141.13,153.07,95800,182100,246100,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r2;reliable_echo_c1500_r3,
gns,gns_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,9.51,10.64,61100,113200,177600,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
