run_id,scenario_id,library,valid,invalid_reason,delivery_ratio,forward_delivery_ratio,forward_delivery_ratio_r,forward_delivery_ratio_u,server_echo_accept_ratio,server_echo_accept_ratio_r,server_echo_accept_ratio_u,return_delivery_ratio,return_delivery_ratio_r,return_delivery_ratio_u,rtt_r_p50_us,rtt_r_p95_us,rtt_r_p99_us,rtt_u_p50_us,rtt_u_p95_us,rtt_u_p99_us,server_cpu_pct,server_cpu_pct_peak
echo_c1500_r2,coop_rudp_r50_u50_64_1500_echo_0_adaptive,coop_rudp,1,ok,0.9910,0.9958,1.0000,0.9917,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,59200,79100,159300,58900,76300,89500,83.91,100.01
echo_c1500_r2,apex_rudp_r50_u50_64_1500_echo_0_adaptive,apex_rudp,1,ok,0.9892,0.9940,1.0000,0.9879,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,51400,64200,151500,50700,62300,67300,34.20,45.81
echo_c1500_r2,litenetlib_r50_u50_64_1500_echo_0_adaptive,litenetlib,1,ok,0.9898,0.9948,0.9999,0.9897,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,78400,231700,583000,76000,101000,117700,157.82,186.72
echo_c1500_r3,coop_rudp_r50_u50_64_1500_echo_0_adaptive,coop_rudp,0,client_tick,0.8546,0.8581,0.9319,0.6672,1.0000,1.0000,1.0000,0.9958,0.9997,0.9904,320500,815500,997700,78300,587500,694100,93.82,100.01
echo_c1500_r3,apex_rudp_r50_u50_64_1500_echo_0_adaptive,apex_rudp,1,ok,0.9902,0.9954,1.0000,0.9908,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,51600,64500,152000,51000,62800,67900,35.53,133.09
echo_c1500_r3,litenetlib_r50_u50_64_1500_echo_0_adaptive,litenetlib,1,ok,0.9900,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,76500,209800,541800,74800,97900,115300,155.84,187.69
echo_c2000_r1,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.6615,0.6682,0.7514,0.2524,0.9982,0.9978,0.9995,0.9917,0.9924,0.9893,671700,1361000,1649000,504400,900400,1061000,97.76,100.01
echo_c2000_r1,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9904,0.9959,1.0000,0.9918,1.0000,1.0000,1.0000,0.9945,1.0000,0.9889,51700,64600,153400,50900,62600,67500,42.70,70.44
echo_c2000_r1,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9873,0.9923,0.9996,0.9844,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,88400,474500,1254000,78000,103100,119500,168.36,193.32
echo_c2000_r2,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.6934,0.6956,0.9521,0.3715,1.0000,1.0000,1.0000,0.9967,0.9997,0.9890,598400,1079000,1399000,418200,624800,701100,97.00,100.01
echo_c2000_r2,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9903,0.9953,1.0000,0.9905,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,51500,64800,152100,50800,62400,67100,40.53,68.28
echo_c2000_r2,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9857,0.9908,0.9981,0.9825,1.0000,1.0000,1.0000,0.9949,0.9998,0.9900,89500,435100,1177000,78400,104400,118100,168.31,194.72
echo_c2000_r3,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.6580,0.6664,0.9032,0.2996,1.0000,1.0000,1.0000,0.9874,0.9880,0.9857,621900,1035000,1335000,484800,656000,712900,98.09,100.01
echo_c2000_r3,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9892,0.9942,1.0000,0.9885,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51600,64900,151900,50600,62300,67000,40.03,50.09
echo_c2000_r3,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9895,0.9944,0.9999,0.9888,1.0000,1.0000,1.0000,0.9951,0.9999,0.9902,90100,232800,634800,82700,111600,122200,170.53,196.43
echo_c200_r1,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9888,0.9938,1.0000,0.9875,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,51000,63700,149900,50700,62300,66200,30.23,41.03
echo_c200_r1,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9899,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,50400,62900,149200,50200,61900,66900,17.28,19.36
echo_c200_r1,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9902,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,62900,182200,562500,61100,75400,82200,36.65,80.41
echo_c200_r1,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9883,0.9940,1.0000,0.9881,1.0000,1.0000,1.0000,0.9943,1.0000,0.9885,51200,84300,125700,50400,62000,66800,46.62,84.53
echo_c200_r1,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9898,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,53600,105000,142600,52800,70400,104200,94.18,109.08
echo_c200_r1,raknet_r50_u50_64_200_echo_0_adaptive,raknet,0,client_tick,0.9832,0.9881,0.9737,0.9641,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,55600,94000,136600,54700,67900,78400,70.98,85.59
echo_c200_r2,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9891,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9942,1.0000,0.9884,51100,64400,149100,51000,62600,67300,30.16,40.29
echo_c200_r2,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9905,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9945,1.0000,0.9890,50600,63300,149900,50200,61500,66500,17.31,24.46
echo_c200_r2,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9902,0.9951,1.0000,0.9903,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,63000,182500,520900,61100,75300,81600,36.69,92.49
echo_c200_r2,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9888,0.9949,1.0000,0.9897,1.0000,1.0000,1.0000,0.9939,1.0000,0.9878,51200,82700,126000,50400,62000,66800,46.77,59.06
echo_c200_r2,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9900,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,54500,106200,146200,53600,74400,106500,92.17,104.81
echo_c200_r2,raknet_r50_u50_64_200_echo_0_adaptive,raknet,1,ok,0.9841,0.9889,0.9854,0.9755,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,55500,92900,134500,54700,68000,76800,72.61,84.33
echo_c200_r3,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9909,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9954,1.0000,0.9907,51100,63600,149900,51000,62100,67000,30.05,40.17
echo_c200_r3,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9911,0.9961,1.0000,0.9922,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,50400,63300,146700,50300,62100,66900,17.37,18.99
echo_c200_r3,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9901,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,63000,184700,544800,61100,75300,81800,37.66,82.65
echo_c200_r3,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9873,0.9929,1.0000,0.9858,1.0000,1.0000,1.0000,0.9944,1.0000,0.9886,51200,84100,126300,50400,62000,66800,46.59,58.83
echo_c200_r3,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9900,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,53600,102600,139000,52800,68800,99600,93.75,111.19
echo_c200_r3,raknet_r50_u50_64_200_echo_0_adaptive,raknet,0,client_tick,0.9873,0.9921,0.9676,0.9579,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,55500,89900,130800,54700,67700,74900,72.41,85.22
echo_c3000_r1,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9902,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,51700,65000,152700,51100,62900,67800,59.35,101.48
echo_c3000_r1,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9873,0.9924,0.9819,0.9672,1.0000,1.0000,1.0000,0.9949,0.9997,0.9899,122000,352300,948800,117300,157000,184200,182.24,198.54
echo_c3000_r2,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9893,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,51700,65100,152100,51000,62700,67400,57.85,67.98
echo_c3000_r2,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9837,0.9888,0.9743,0.9548,1.0000,1.0000,1.0000,0.9949,0.9997,0.9900,127800,549100,1438000,118200,160800,186900,181.57,199.19
echo_c3000_r3,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9900,0.9951,1.0000,0.9903,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,51800,65200,151400,51200,62900,68000,59.66,93.07
echo_c3000_r3,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9785,0.9834,0.9821,0.9547,1.0000,1.0000,1.0000,0.9950,0.9997,0.9902,139500,1051000,18446744058310201,118800,163600,18446744055440651,181.59,198.57
echo_c600_r1,coop_rudp_r50_u50_64_600_echo_0_adaptive,coop_rudp,1,ok,0.9892,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9940,1.0000,0.9879,53000,66600,153300,53000,64700,69700,43.69,51.03
echo_c600_r1,apex_rudp_r50_u50_64_600_echo_0_adaptive,apex_rudp,1,ok,0.9897,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,50800,63800,151500,50400,61800,66700,23.24,30.38
echo_c600_r1,litenetlib_r50_u50_64_600_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9948,0.9998,0.9898,65200,188800,545400,62700,76800,85400,91.13,129.65
echo_c600_r1,enet_r50_u50_64_600_echo_0_adaptive,enet,1,ok,0.9886,0.9938,1.0000,0.9876,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,54700,90200,131400,53900,66800,73000,96.90,99.92
echo_c600_r1,gns_r50_u50_64_600_echo_0_adaptive,gns,1,ok,0.9898,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,59700,114900,155200,58800,83300,114600,160.99,178.13
echo_c600_r2,coop_rudp_r50_u50_64_600_echo_0_adaptive,coop_rudp,1,ok,0.9891,0.9958,1.0000,0.9915,1.0000,1.0000,1.0000,0.9933,1.0000,0.9866,52800,66800,152500,52700,65300,69900,44.02,65.55
echo_c600_r2,apex_rudp_r50_u50_64_600_echo_0_adaptive,apex_rudp,1,ok,0.9899,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,50900,63800,151600,50400,62000,66700,23.43,59.11
echo_c600_r2,litenetlib_r50_u50_64_600_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9949,0.9999,0.9898,65200,189100,564900,62800,76500,84100,89.19,138.77
echo_c600_r2,enet_r50_u50_64_600_echo_0_adaptive,enet,1,ok,0.9871,0.9936,1.0000,0.9873,1.0000,1.0000,1.0000,0.9934,1.0000,0.9867,53600,90300,131200,52800,66300,74400,94.20,99.91
echo_c600_r2,gns_r50_u50_64_600_echo_0_adaptive,gns,1,ok,0.9901,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,59200,110200,150700,58200,77600,99800,162.67,174.73
echo_c600_r3,coop_rudp_r50_u50_64_600_echo_0_adaptive,coop_rudp,1,ok,0.9917,0.9970,1.0000,0.9940,1.0000,1.0000,1.0000,0.9946,1.0000,0.9893,53000,65500,150400,52900,64400,69000,44.72,60.33
echo_c600_r3,apex_rudp_r50_u50_64_600_echo_0_adaptive,apex_rudp,1,ok,0.9904,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,50900,63900,150400,50400,62100,67000,23.39,31.31
echo_c600_r3,litenetlib_r50_u50_64_600_echo_0_adaptive,litenetlib,1,ok,0.9901,0.9950,0.9995,0.9895,1.0000,1.0000,1.0000,0.9951,0.9999,0.9903,65700,188200,550900,63300,77900,87100,97.88,129.90
echo_c600_r3,enet_r50_u50_64_600_echo_0_adaptive,enet,1,ok,0.9670,0.9847,1.0000,0.9694,1.0000,1.0000,1.0000,0.9821,1.0000,0.9635,59100,124300,171500,57200,79900,89200,95.05,100.02
echo_c600_r3,gns_r50_u50_64_600_echo_0_adaptive,gns,1,ok,0.9898,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,67900,117800,163400,66800,86500,107300,157.63,172.06
game_server_c128_r1,apex_rudp_r1_u20_128_128_broadcast_0_adaptive,apex_rudp,1,ok,0.9791,0.9904,1.0000,0.9850,1.0000,1.0000,1.0000,0.9886,0.9672,0.9897,74000,169400,192400,58800,81700,114900,25.56,54.82
game_server_c128_r1,litenetlib_r1_u20_128_128_broadcast_0_adaptive,litenetlib,0,client_tick,0.9813,0.9906,1.0000,0.8465,1.0000,1.0000,1.0000,0.9906,1.0000,0.9900,146000,352200,472200,114900,190300,18446744055487993,56.67,120.31
game_server_c128_r2,apex_rudp_r1_u20_128_128_broadcast_0_adaptive,apex_rudp,1,ok,0.9862,0.9976,1.0000,0.9950,1.0000,1.0000,1.0000,0.9885,0.9406,0.9910,75000,169100,208500,59100,84100,157700,27.88,59.04
game_server_c128_r2,litenetlib_r1_u20_128_128_broadcast_0_adaptive,litenetlib,0,client_tick,0.9807,0.9900,1.0000,0.8361,1.0000,1.0000,1.0000,0.9906,1.0000,0.9901,144100,1402000,18446744056498419,116300,184500,224500,59.20,119.76
game_server_c128_r3,apex_rudp_r1_u20_128_128_broadcast_0_adaptive,apex_rudp,1,ok,0.9839,0.9952,1.0000,0.9875,1.0000,1.0000,1.0000,0.9886,0.9547,0.9903,73400,152700,188400,58900,78400,110800,26.09,54.42
game_server_c128_r3,litenetlib_r1_u20_128_128_broadcast_0_adaptive,litenetlib,0,client_tick,0.9813,0.9909,1.0000,0.8344,1.0000,1.0000,1.0000,0.9903,1.0000,0.9898,148000,1208000,18446744055857019,115700,193000,18446744055489325,58.18,134.06
game_server_c192_r1,apex_rudp_r1_u20_128_192_broadcast_0_adaptive,apex_rudp,1,ok,0.7037,0.9929,1.0000,0.9925,1.0000,1.0000,1.0000,0.7088,0.7597,0.7062,1400000,1485000,1518000,1421000,1494000,1533000,31.97,95.29
game_server_c192_r2,apex_rudp_r1_u20_128_192_broadcast_0_adaptive,apex_rudp,1,ok,0.6939,0.9960,1.0000,0.9958,1.0000,1.0000,1.0000,0.6967,0.7729,0.6929,1402000,1521000,1546000,1418000,1486000,1522000,32.00,92.52
game_server_c192_r3,apex_rudp_r1_u20_128_192_broadcast_0_adaptive,apex_rudp,1,ok,0.7003,0.9929,1.0000,0.9925,1.0000,1.0000,1.0000,0.7053,0.7449,0.7033,1397000,1494000,1538000,1417000,1497000,1536000,31.90,88.65
game_server_c64_r1,coop_rudp_r1_u20_128_64_broadcast_0_adaptive,coop_rudp,1,ok,0.9140,0.9881,1.0000,0.9875,0.9337,0.6000,0.9506,0.9907,1.0000,0.9904,59200,73700,78400,58400,69500,74300,31.61,37.98
game_server_c64_r1,apex_rudp_r1_u20_128_64_broadcast_0_adaptive,apex_rudp,1,ok,0.9808,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9902,1.0000,0.9897,55100,70200,74100,50700,62300,67600,16.57,22.81
game_server_c64_r1,litenetlib_r1_u20_128_64_broadcast_0_adaptive,litenetlib,1,ok,0.9805,0.9898,1.0000,0.9893,1.0000,1.0000,1.0000,0.9906,1.0000,0.9901,74600,184700,219000,62500,76000,82600,23.36,79.28
game_server_c64_r1,enet_r1_u20_128_64_broadcast_0_adaptive,enet,1,ok,0.9317,0.9890,1.0000,0.9884,1.0000,1.0000,1.0000,0.9421,1.0000,0.9392,79600,165200,339500,55200,67100,75600,42.15,88.15
game_server_c64_r1,gns_r1_u20_128_64_broadcast_0_adaptive,gns,1,ok,0.9808,0.9908,1.0000,0.9904,1.0000,1.0000,1.0000,0.9899,1.0000,0.9894,103000,180100,228000,68800,103700,119200,160.63,190.79
game_server_c64_r1,raknet_r1_u20_128_64_broadcast_0_adaptive,raknet,1,ok,0.9798,0.9894,1.0000,0.9888,1.0000,1.0000,1.0000,0.9903,1.0000,0.9899,103900,180600,217900,53900,123900,170800,58.12,70.74
game_server_c64_r2,coop_rudp_r1_u20_128_64_broadcast_0_adaptive,coop_rudp,1,ok,0.9124,0.9881,1.0000,0.9875,0.9338,0.5500,0.9532,0.9888,1.0000,0.9885,62100,165300,169700,58100,69400,73700,31.41,33.77
game_server_c64_r2,apex_rudp_r1_u20_128_64_broadcast_0_adaptive,apex_rudp,1,ok,0.9847,0.9952,1.0000,0.9950,1.0000,1.0000,1.0000,0.9895,1.0000,0.9889,55700,65700,71400,51600,63300,68800,16.78,23.15
game_server_c64_r2,litenetlib_r1_u20_128_64_broadcast_0_adaptive,litenetlib,1,ok,0.9801,0.9890,1.0000,0.9885,1.0000,1.0000,1.0000,0.9910,1.0000,0.9906,76900,188300,216900,62600,76100,83000,23.68,64.76
game_server_c64_r2,enet_r1_u20_128_64_broadcast_0_adaptive,enet,1,ok,0.9299,0.9899,1.0000,0.9894,1.0000,1.0000,1.0000,0.9394,1.0000,0.9363,120000,163500,357900,55200,66400,73100,42.34,58.01
game_server_c64_r2,gns_r1_u20_128_64_broadcast_0_adaptive,gns,1,ok,0.9757,0.9906,1.0000,0.9901,1.0000,1.0000,1.0000,0.9850,1.0000,0.9842,120000,634400,879700,75600,592900,773600,162.71,194.06
game_server_c64_r2,raknet_r1_u20_128_64_broadcast_0_adaptive,raknet,1,ok,0.9812,0.9906,1.0000,0.9901,1.0000,1.0000,1.0000,0.9905,1.0000,0.9901,103600,181400,223200,53900,127000,172500,58.38,85.33
game_server_c64_r3,coop_rudp_r1_u20_128_64_broadcast_0_adaptive,coop_rudp,1,ok,0.9043,0.9833,1.0000,0.9825,0.9291,0.5750,0.9471,0.9899,1.0000,0.9896,58600,70600,159700,58700,70800,75800,32.08,44.13
game_server_c64_r3,apex_rudp_r1_u20_128_64_broadcast_0_adaptive,apex_rudp,1,ok,0.9786,0.9881,1.0000,0.9875,1.0000,1.0000,1.0000,0.9904,1.0000,0.9900,54900,66600,144200,51100,63600,69300,16.59,22.49
game_server_c64_r3,litenetlib_r1_u20_128_64_broadcast_0_adaptive,litenetlib,1,ok,0.9807,0.9901,1.0000,0.9896,1.0000,1.0000,1.0000,0.9905,1.0000,0.9900,77000,218800,18446744055492739,62700,76300,83600,22.90,62.98
game_server_c64_r3,enet_r1_u20_128_64_broadcast_0_adaptive,enet,1,ok,0.9204,0.9898,1.0000,0.9893,1.0000,1.0000,1.0000,0.9299,1.0000,0.9264,104200,163400,308700,55300,66600,74400,41.14,85.93
game_server_c64_r3,gns_r1_u20_128_64_broadcast_0_adaptive,gns,1,ok,0.9798,0.9895,1.0000,0.9889,1.0000,1.0000,1.0000,0.9903,1.0000,0.9898,99700,179500,226500,68600,102700,118700,159.69,191.08
game_server_c64_r3,raknet_r1_u20_128_64_broadcast_0_adaptive,raknet,0,client_tick,0.9761,0.9874,1.0000,0.9481,1.0000,1.0000,1.0000,0.9886,1.0000,0.9880,104800,181300,221200,53900,127200,172600,56.93,76.78
game_server_c96_r1,apex_rudp_r1_u20_128_96_broadcast_0_adaptive,apex_rudp,1,ok,0.9728,0.9857,1.0000,0.9850,1.0000,1.0000,1.0000,0.9868,0.9236,0.9901,62300,143900,165100,52600,65900,79900,22.32,38.27
game_server_c96_r1,litenetlib_r1_u20_128_96_broadcast_0_adaptive,litenetlib,1,ok,0.9806,0.9900,1.0000,0.9895,1.0000,1.0000,1.0000,0.9905,1.0000,0.9900,102900,224900,409700,78400,113800,18446744055412855,37.98,80.18
game_server_c96_r1,gns_r1_u20_128_96_broadcast_0_adaptive,gns,1,ok,0.4054,0.6666,0.7000,0.6650,0.6353,0.6691,0.6335,0.9572,0.9329,0.9585,5275000,9073000,9936000,5610000,9326000,9730000,179.86,193.92
game_server_c96_r1,raknet_r1_u20_128_96_broadcast_0_adaptive,raknet,0,client_tick,0.9785,0.9879,1.0000,0.9704,1.0000,1.0000,1.0000,0.9904,1.0000,0.9899,149400,270800,319000,58100,218500,265100,77.10,114.88
game_server_c96_r2,apex_rudp_r1_u20_128_96_broadcast_0_adaptive,apex_rudp,1,ok,0.9798,0.9929,1.0000,0.9925,1.0000,1.0000,1.0000,0.9868,0.9189,0.9903,60100,77400,83800,52600,66100,76700,21.66,36.48
game_server_c96_r2,litenetlib_r1_u20_128_96_broadcast_0_adaptive,litenetlib,1,ok,0.9815,0.9909,1.0000,0.9905,1.0000,1.0000,1.0000,0.9905,1.0000,0.9901,104800,232800,341800,77900,113600,132200,38.39,103.04
game_server_c96_r2,gns_r1_u20_128_96_broadcast_0_adaptive,gns,0,server_crash,0.4179,,,,,,,,,,5683000,9286000,9771000,5640000,9095000,9768000,,
game_server_c96_r2,raknet_r1_u20_128_96_broadcast_0_adaptive,raknet,0,client_tick,0.9779,0.9869,0.9500,0.9211,1.0000,1.0000,1.0000,0.9908,1.0000,0.9903,149900,272000,310800,58500,219000,263600,75.29,121.31
game_server_c96_r3,apex_rudp_r1_u20_128_96_broadcast_0_adaptive,apex_rudp,1,ok,0.9778,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9872,0.9479,0.9892,63800,80900,89300,52500,66500,78700,21.72,38.23
game_server_c96_r3,litenetlib_r1_u20_128_96_broadcast_0_adaptive,litenetlib,1,ok,0.9809,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9903,1.0000,0.9898,104600,235800,322100,78200,114600,137700,38.94,87.44
