library,scenario_id,conns,n_total,n_valid,valid,delivery_ratio_median,forward_delivery_ratio_median,forward_delivery_ratio_r_median,forward_delivery_ratio_u_median,server_echo_accept_ratio_median,server_echo_accept_ratio_r_median,server_echo_accept_ratio_u_median,return_delivery_ratio_median,return_delivery_ratio_r_median,return_delivery_ratio_u_median,server_cpu_pct_median,server_cpu_pct_peak_median,rtt_r_p50_us_median,rtt_r_p95_us_median,rtt_r_p99_us_median,rtt_u_p50_us_median,rtt_u_p95_us_median,rtt_u_p99_us_median,included_run_ids,note
apex_rudp,apex_rudp_r50_u50_64_1000_echo_0_adaptive,1000,1,1,0,0.9896,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,26.72,31.31,51000,64100,150700,50500,62100,66800,echo_c1000_r1,
apex_rudp,apex_rudp_r50_u50_64_1500_echo_0_adaptive,1500,1,1,0,0.9899,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,33.53,39.07,50800,63700,150200,50400,62000,67000,echo_c1500_r1,
apex_rudp,apex_rudp_r50_u50_64_1_echo_0_adaptive,1,1,1,0,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,11.32,11.91,50500,63100,148400,50600,61300,65800,echo_c1_r1,
apex_rudp,apex_rudp_r50_u50_64_2000_echo_0_adaptive,2000,1,1,0,0.9899,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,39.27,46.49,51100,64300,152500,50500,62100,66800,echo_c2000_r1,
apex_rudp,apex_rudp_r50_u50_64_200_echo_0_adaptive,200,1,1,0,0.9895,0.9944,1.0000,0.9889,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,15.36,16.55,50400,63400,151300,50300,61800,66500,echo_c200_r1,
apex_rudp,apex_rudp_r50_u50_64_3000_echo_0_adaptive,3000,1,1,0,0.9906,0.9954,1.0000,0.9909,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,48.91,58.25,51400,64200,151000,50600,62100,67000,echo_c3000_r1,
apex_rudp,apex_rudp_r50_u50_64_50_echo_0_adaptive,50,1,1,0,0.9892,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9942,1.0000,0.9883,13.00,13.59,50200,63800,149700,50100,61700,66100,echo_c50_r1,
apex_rudp,apex_rudp_r50_u50_64_600_echo_0_adaptive,600,1,1,0,0.9900,0.9951,1.0000,0.9901,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,21.47,23.91,50600,63600,151100,50400,62000,66700,echo_c600_r1,
coop_rudp,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,100,1,1,0,0.9806,0.9925,,0.9925,0.9983,,0.9983,0.9897,,0.9897,45.11,49.56,0,0,0,51600,63100,68000,media_relay_c100_r1,
coop_rudp,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,125,1,1,0,0.9804,0.9917,,0.9917,0.9985,,0.9985,0.9901,,0.9901,59.28,67.63,0,0,0,52900,64700,69800,media_relay_c125_r1,
coop_rudp,coop_rudp_r0_u30_1000_150_broadcast_0_adaptive,150,1,1,0,0.9769,0.9875,,0.9875,0.9988,,0.9988,0.9904,,0.9904,72.40,85.30,0,0,0,58000,71100,76200,media_relay_c150_r1,
coop_rudp,coop_rudp_r0_u30_1000_1_broadcast_0_adaptive,1,1,1,0,0.9717,0.9900,,0.9900,1.0000,,1.0000,0.9815,,0.9815,29.95,33.96,0,0,0,49900,60800,64700,media_relay_c1_r1,
coop_rudp,coop_rudp_r0_u30_1000_200_broadcast_0_adaptive,200,3,3,1,0.7586,0.9862,,0.9862,0.8006,,0.8006,0.9600,,0.9600,93.94,99.96,0,0,0,164100,213500,230500,media_relay_c200_r1;media_relay_c200_r2;media_relay_c200_r3,
coop_rudp,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,50,1,1,0,0.9759,0.9878,,0.9878,0.9981,,0.9981,0.9898,,0.9898,35.34,38.94,0,0,0,50500,62300,66700,media_relay_c50_r1,
coop_rudp,coop_rudp_r0_u30_1000_5_broadcast_0_adaptive,5,1,1,0,0.9811,0.9927,,0.9927,0.9993,,0.9993,0.9890,,0.9890,35.12,36.33,0,0,0,50500,61900,66500,media_relay_c5_r1,
coop_rudp,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,75,1,1,0,0.9757,0.9876,,0.9876,0.9984,,0.9984,0.9896,,0.9896,38.27,41.23,0,0,0,51100,62600,67500,media_relay_c75_r1,
coop_rudp,coop_rudp_r1_u20_128_128_broadcast_0_adaptive,128,1,1,0,0.9796,0.9929,1.0000,0.9925,0.9970,0.9752,0.9981,0.9896,1.0000,0.9891,38.33,43.62,52300,65500,152900,51600,63400,68200,game_server_c128_r1,
coop_rudp,coop_rudp_r1_u20_128_192_broadcast_0_adaptive,192,1,1,0,0.9810,0.9929,1.0000,0.9925,0.9975,0.9751,0.9986,0.9906,1.0000,0.9901,48.40,65.98,57900,72700,154500,53700,65600,70700,game_server_c192_r1,
coop_rudp,coop_rudp_r1_u20_128_1_broadcast_0_adaptive,1,1,1,0,0.9881,0.9952,1.0000,0.9950,1.0000,1.0000,1.0000,0.9928,1.0000,0.9925,32.91,34.50,49400,54700,54700,50300,61200,65800,game_server_c1_r1,
coop_rudp,coop_rudp_r1_u20_128_256_broadcast_0_adaptive,256,1,1,0,0.9799,0.9923,1.0000,0.9919,0.9972,0.9751,0.9983,0.9903,1.0000,0.9899,68.39,90.94,66200,91800,131100,57300,72500,84800,game_server_c256_r1,
coop_rudp,coop_rudp_r1_u20_128_5_broadcast_0_adaptive,5,1,1,0,0.9805,0.9900,1.0000,0.9895,0.9981,0.9800,0.9990,0.9923,1.0000,0.9919,32.17,32.94,51700,62900,117500,50100,61700,66400,game_server_c5_r1,
coop_rudp,coop_rudp_r1_u20_128_64_broadcast_0_adaptive,64,1,1,0,0.9790,0.9923,1.0000,0.9919,0.9972,0.9754,0.9983,0.9895,1.0000,0.9889,33.15,34.73,51200,64800,140300,50600,62200,66300,game_server_c64_r1,
coop_rudp,coop_rudp_r1_u20_128_96_broadcast_0_adaptive,96,1,1,0,0.9786,0.9911,1.0000,0.9906,0.9976,0.9753,0.9988,0.9898,1.0000,0.9893,35.60,40.50,53000,65300,101200,51200,63000,67800,game_server_c96_r1,
coop_rudp,coop_rudp_r50_u0_64_1000_echo_0_adaptive,1000,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,39.94,43.93,50900,64000,151300,0,0,0,reliable_echo_c1000_r1,
coop_rudp,coop_rudp_r50_u0_64_1500_echo_0_adaptive,1500,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,50.10,55.99,51300,64500,152000,0,0,0,reliable_echo_c1500_r1,
coop_rudp,coop_rudp_r50_u0_64_1_echo_0_adaptive,1,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,30.05,33.56,50700,64800,152500,0,0,0,reliable_echo_c1_r1,
coop_rudp,coop_rudp_r50_u0_64_2000_echo_0_adaptive,2000,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,60.47,68.83,51800,64400,151100,0,0,0,reliable_echo_c2000_r1,
coop_rudp,coop_rudp_r50_u0_64_200_echo_0_adaptive,200,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,37.17,44.40,50600,63600,151000,0,0,0,reliable_echo_c200_r1,
coop_rudp,coop_rudp_r50_u0_64_3000_echo_0_adaptive,3000,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,75.90,84.86,52000,64900,151400,0,0,0,reliable_echo_c3000_r1,
coop_rudp,coop_rudp_r50_u0_64_50_echo_0_adaptive,50,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,35.25,36.41,50500,63200,149100,0,0,0,reliable_echo_c50_r1,
coop_rudp,coop_rudp_r50_u0_64_600_echo_0_adaptive,600,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,27.30,30.96,50600,63500,148900,0,0,0,reliable_echo_c600_r1,
coop_rudp,coop_rudp_r50_u50_64_1000_echo_0_adaptive,1000,1,1,0,0.9896,0.9951,1.0000,0.9901,1.0000,1.0000,1.0000,0.9945,1.0000,0.9889,38.38,43.24,51000,64000,145000,50800,62400,67100,echo_c1000_r1,
coop_rudp,coop_rudp_r50_u50_64_1500_echo_0_adaptive,1500,1,1,0,0.9898,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,49.04,55.50,51500,64500,147300,51200,62800,67500,echo_c1500_r1,
coop_rudp,coop_rudp_r50_u50_64_1_echo_0_adaptive,1,1,1,0,0.9935,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9970,1.0000,0.9940,29.89,30.72,50200,63200,123400,50200,61600,65900,echo_c1_r1,
coop_rudp,coop_rudp_r50_u50_64_2000_echo_0_adaptive,2000,1,1,0,0.9904,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9955,1.0000,0.9910,57.86,63.09,51800,65100,147100,51600,63600,68400,echo_c2000_r1,
coop_rudp,coop_rudp_r50_u50_64_200_echo_0_adaptive,200,1,1,0,0.9894,0.9946,1.0000,0.9891,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,37.28,38.62,50700,64000,145400,50600,62300,67600,echo_c200_r1,
coop_rudp,coop_rudp_r50_u50_64_3000_echo_0_adaptive,3000,1,1,0,0.9888,0.9944,1.0000,0.9888,1.0000,1.0000,1.0000,0.9943,1.0000,0.9886,75.58,87.01,52400,65400,150300,52200,63800,68300,echo_c3000_r1,
coop_rudp,coop_rudp_r50_u50_64_50_echo_0_adaptive,50,1,1,0,0.9904,0.9949,1.0000,0.9897,1.0000,1.0000,1.0000,0.9955,1.0000,0.9910,35.23,37.06,50300,63200,146200,50200,61800,66500,echo_c50_r1,
coop_rudp,coop_rudp_r50_u50_64_600_echo_0_adaptive,600,1,1,0,0.9906,0.9966,1.0000,0.9932,1.0000,1.0000,1.0000,0.9940,1.0000,0.9879,28.60,39.97,50900,64000,147000,50600,62400,66700,echo_c600_r1,
enet,enet_r0_u30_1000_1_broadcast_0_adaptive,1,1,1,0,0.9617,0.9733,,0.9733,1.0000,,1.0000,0.9880,,0.9880,10.91,12.03,0,0,0,50000,61100,66300,media_relay_c1_r1,
enet,enet_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9556,0.9886,,0.9886,0.9985,,0.9985,0.9666,,0.9666,83.51,94.38,0,0,0,56300,70600,75500,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
enet,enet_r0_u30_1000_5_broadcast_0_adaptive,5,1,1,0,0.9765,0.9870,,0.9870,0.9985,,0.9985,0.9908,,0.9908,11.25,12.10,0,0,0,50200,61700,66300,media_relay_c5_r1,
enet,enet_r0_u30_1000_75_broadcast_0_adaptive,75,3,1,0,0.4518,0.5189,,0.5161,0.9826,,0.9826,0.8862,,0.8862,94.75,99.86,0,0,0,294800,368200,379700,media_relay_c75_r1,
enet,enet_r1_u20_128_1_broadcast_0_adaptive,1,1,1,0,0.9714,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9808,1.0000,0.9798,10.92,11.95,47800,57100,57100,49700,60600,66100,game_server_c1_r1,
enet,enet_r1_u20_128_5_broadcast_0_adaptive,5,1,1,0,0.9674,0.9867,1.0000,0.9860,0.9940,0.9820,0.9946,0.9864,1.0000,0.9857,11.09,12.46,52400,101400,558300,50100,61600,66700,game_server_c5_r1,
enet,enet_r1_u20_128_64_broadcast_0_adaptive,64,1,1,0,0.9594,0.9901,1.0000,0.9896,0.9920,0.9759,0.9929,0.9768,1.0000,0.9757,63.63,77.12,56200,125600,149400,50800,62400,67100,game_server_c64_r1,
enet,enet_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9474,0.9894,1.0000,0.9888,0.9935,0.9755,0.9945,0.9629,1.0000,0.9611,76.92,89.21,56800,126700,160300,51500,63400,68400,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
enet,enet_r50_u0_64_1000_echo_0_adaptive,1000,1,1,0,0.9996,0.9997,0.9997,,1.0000,1.0000,,0.9999,0.9999,,93.76,99.25,147100,368200,706700,0,0,0,reliable_echo_c1000_r1,
enet,enet_r50_u0_64_1500_echo_0_adaptive,1500,3,1,0,0.0585,0.0598,0.0595,,1.0000,1.0000,,0.9787,0.9787,,95.79,99.51,741900,3869000,6090000,0,0,0,reliable_echo_c1500_r2,
enet,enet_r50_u0_64_1_echo_0_adaptive,1,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,10.97,12.12,51600,100600,132700,0,0,0,reliable_echo_c1_r1,
enet,enet_r50_u0_64_200_echo_0_adaptive,200,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,42.07,46.57,51100,87200,130200,0,0,0,reliable_echo_c200_r1,
enet,enet_r50_u0_64_50_echo_0_adaptive,50,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,17.07,18.11,51000,87000,133600,0,0,0,reliable_echo_c50_r1,
enet,enet_r50_u0_64_600_echo_0_adaptive,600,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,92.99,99.84,54800,89500,131700,0,0,0,reliable_echo_c600_r1,
enet,enet_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.8688,0.9038,0.9968,0.8108,1.0000,1.0000,1.0000,0.9662,0.9998,0.9244,94.21,99.09,167800,667200,1631000,97500,169700,203000,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
enet,enet_r50_u50_64_1_echo_0_adaptive,1,1,1,0,0.9860,0.9920,1.0000,0.9840,1.0000,1.0000,1.0000,0.9940,1.0000,0.9878,10.97,12.21,51900,123400,355600,50300,61500,65300,echo_c1_r1,
enet,enet_r50_u50_64_200_echo_0_adaptive,200,1,1,0,0.9856,0.9917,1.0000,0.9835,1.0000,1.0000,1.0000,0.9938,1.0000,0.9875,46.82,53.68,51100,85700,128800,50300,62000,66900,echo_c200_r1,
enet,enet_r50_u50_64_50_echo_0_adaptive,50,1,1,0,0.9900,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,18.10,19.43,51000,88000,135700,50200,61800,66700,echo_c50_r1,
enet,enet_r50_u50_64_600_echo_0_adaptive,600,1,1,0,0.9857,0.9924,1.0000,0.9849,1.0000,1.0000,1.0000,0.9933,1.0000,0.9864,93.54,99.78,62400,105500,144900,61400,76200,84000,echo_c600_r1,
gns,gns_r0_u30_1000_1_broadcast_0_adaptive,1,1,1,0,0.9833,0.9917,,0.9917,1.0000,,1.0000,0.9916,,0.9916,9.39,11.32,0,0,0,60000,72200,75700,media_relay_c1_r1,
gns,gns_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9277,0.9901,,0.9901,0.9942,,0.9942,0.9450,,0.9450,120.62,136.17,0,0,0,80500,108300,122200,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
gns,gns_r0_u30_1000_5_broadcast_0_adaptive,5,1,1,0,0.9727,0.9883,,0.9883,0.9988,,0.9988,0.9854,,0.9854,10.94,11.98,0,0,0,59200,70700,75600,media_relay_c5_r1,
gns,gns_r1_u20_128_128_broadcast_0_adaptive,128,3,3,1,0.8440,0.9384,0.9750,0.9365,0.9112,0.8865,0.9125,0.9871,0.9983,0.9865,171.18,179.02,1560000,2983000,3144000,1571000,2992000,3141000,game_server_c128_r1;game_server_c128_r2;game_server_c128_r3,
gns,gns_r1_u20_128_1_broadcast_0_adaptive,1,1,1,0,0.9714,0.9833,1.0000,0.9825,1.0000,1.0000,1.0000,0.9879,1.0000,0.9873,9.29,10.96,59400,66000,66000,60200,71900,79500,game_server_c1_r1,
gns,gns_r1_u20_128_5_broadcast_0_adaptive,5,1,1,0,0.9776,0.9900,1.0000,0.9895,0.9976,0.9800,0.9985,0.9899,1.0000,0.9894,10.33,11.80,60000,77500,224600,59800,71800,77200,game_server_c5_r1,
gns,gns_r1_u20_128_64_broadcast_0_adaptive,64,1,1,0,0.9788,0.9908,1.0000,0.9903,0.9976,0.9754,0.9987,0.9902,1.0000,0.9898,50.25,74.60,60900,114300,165500,57200,69800,74900,game_server_c64_r1,
gns,gns_r1_u20_128_96_broadcast_0_adaptive,96,1,1,0,0.9718,0.9900,1.0000,0.9895,0.9921,0.9753,0.9929,0.9895,1.0000,0.9890,98.85,129.60,64500,115100,156400,59400,73200,78900,game_server_c96_r1,
gns,gns_r50_u0_64_1000_echo_0_adaptive,1000,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,128.01,141.05,79500,153900,215500,0,0,0,reliable_echo_c1000_r1,
gns,gns_r50_u0_64_1500_echo_0_adaptive,1500,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,143.39,157.89,99200,188800,259400,0,0,0,reliable_echo_c1500_r1,
gns,gns_r50_u0_64_1_echo_0_adaptive,1,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,9.58,10.91,61700,152400,198600,0,0,0,reliable_echo_c1_r1,
gns,gns_r50_u0_64_2000_echo_0_adaptive,2000,1,1,0,1.0000,1.0000,0.9999,,1.0000,1.0000,,1.0000,1.0000,,157.15,178.32,136000,242000,339200,0,0,0,reliable_echo_c2000_r1,
gns,gns_r50_u0_64_200_echo_0_adaptive,200,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,44.36,50.86,62100,122200,180700,0,0,0,reliable_echo_c200_r1,
gns,gns_r50_u0_64_3000_echo_0_adaptive,3000,3,3,1,0.8945,0.9516,0.9469,,0.9671,0.9671,,0.9722,0.9722,,168.18,197.72,1754000,5153000,6276000,0,0,0,reliable_echo_c3000_r1;reliable_echo_c3000_r2;reliable_echo_c3000_r3,
gns,gns_r50_u0_64_50_echo_0_adaptive,50,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,18.40,24.33,62000,121800,180100,0,0,0,reliable_echo_c50_r1,
gns,gns_r50_u0_64_600_echo_0_adaptive,600,1,1,0,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,101.10,113.90,65000,131100,188500,0,0,0,reliable_echo_c600_r1,
gns,gns_r50_u50_64_1000_echo_0_adaptive,1000,1,1,0,0.9900,0.9950,0.9999,0.9898,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,146.73,164.22,84600,134700,185500,83300,102500,113400,echo_c1000_r1,
gns,gns_r50_u50_64_1500_echo_0_adaptive,1500,1,1,0,0.9901,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,169.77,188.22,136800,224500,315800,133300,185000,211100,echo_c1500_r1,
gns,gns_r50_u50_64_1_echo_0_adaptive,1,1,1,0,0.9890,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9940,1.0000,0.9879,9.65,11.21,61500,105900,154500,60600,71600,77300,echo_c1_r1,
gns,gns_r50_u50_64_2000_echo_0_adaptive,2000,3,3,1,0.8600,0.8638,0.9999,0.7281,1.0000,1.0000,1.0000,0.9956,0.9998,0.9900,179.43,194.96,453800,865800,1158000,241600,552600,696800,echo_c2000_r1;echo_c2000_r2;echo_c2000_r3,
gns,gns_r50_u50_64_200_echo_0_adaptive,200,1,1,0,0.9898,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,49.35,54.63,61900,99300,142100,61000,72600,77500,echo_c200_r1,
gns,gns_r50_u50_64_50_echo_0_adaptive,50,1,1,0,0.9909,0.9955,1.0000,0.9911,1.0000,1.0000,1.0000,0.9954,1.0000,0.9908,19.68,27.20,61800,93200,139400,61000,72600,77300,echo_c50_r1,
gns,gns_r50_u50_64_600_echo_0_adaptive,600,1,1,0,0.9902,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,116.78,132.17,65600,110900,151800,64400,82600,101800,echo_c600_r1,
kcp,kcp_r0_u30_1000_1_broadcast_0_adaptive,1,1,1,0,0.9917,0.9967,,0.9967,1.0000,,1.0000,0.9950,,0.9950,9.70,10.61,0,0,0,50000,60700,66000,media_relay_c1_r1,
kcp,kcp_r0_u30_1000_50_broadcast_0_adaptive,50,1,1,0,0.9790,0.9898,,0.9898,0.9990,,0.9990,0.9900,,0.9900,77.00,88.93,0,0,0,53800,67000,71800,media_relay_c50_r1,
kcp,kcp_r0_u30_1000_5_broadcast_0_adaptive,5,1,1,0,0.9781,0.9903,,0.9903,0.9990,,0.9990,0.9886,,0.9886,9.99,10.62,0,0,0,50000,61700,66700,media_relay_c5_r1,
kcp,kcp_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.4949,0.5012,,0.5012,0.9976,,0.9976,0.9899,,0.9899,92.69,99.76,0,0,0,304200,353800,362800,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
kcp,kcp_r1_u20_128_1_broadcast_0_adaptive,1,1,1,0,0.9833,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9928,1.0000,0.9924,9.71,10.37,55300,65000,65000,49400,61400,66900,game_server_c1_r1,
