run_id,scenario_id,library,valid,invalid_reason,delivery_ratio,forward_delivery_ratio,forward_delivery_ratio_r,forward_delivery_ratio_u,server_echo_accept_ratio,server_echo_accept_ratio_r,server_echo_accept_ratio_u,return_delivery_ratio,return_delivery_ratio_r,return_delivery_ratio_u,rtt_r_p50_us,rtt_r_p95_us,rtt_r_p99_us,rtt_u_p50_us,rtt_u_p95_us,rtt_u_p99_us,server_cpu_pct,server_cpu_pct_peak
echo_c1000_r3,coop_rudp_r50_u50_64_1000_echo_0_adaptive,coop_rudp,1,ok,0.9914,0.9964,1.0000,0.9927,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,55100,68300,151700,55000,66700,71500,60.93,77.71
echo_c1000_r3,apex_rudp_r50_u50_64_1000_echo_0_adaptive,apex_rudp,1,ok,0.9898,0.9946,1.0000,0.9891,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,51200,63700,151800,50600,62100,66900,28.36,52.07
echo_c1000_r3,litenetlib_r50_u50_64_1000_echo_0_adaptive,litenetlib,1,ok,0.9901,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,67700,189500,531400,65500,78400,88600,137.82,164.06
echo_c1000_r3,enet_r50_u50_64_1000_echo_0_adaptive,enet,1,ok,0.8624,0.8885,0.9885,0.7841,1.0000,1.0000,1.0000,0.9707,0.9998,0.9339,175100,1084000,2732000,84600,138700,164000,95.72,99.77
echo_c1000_r3,gns_r50_u50_64_1000_echo_0_adaptive,gns,1,ok,0.8565,0.8601,1.0000,0.7202,1.0000,1.0000,1.0000,0.9959,1.0000,0.9901,175600,394000,550100,92000,151300,172100,182.04,195.43
echo_c1500_r1,coop_rudp_r50_u50_64_1500_echo_0_adaptive,coop_rudp,1,ok,0.9902,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,56500,69900,154800,56400,68400,73200,78.77,90.38
echo_c1500_r1,apex_rudp_r50_u50_64_1500_echo_0_adaptive,apex_rudp,1,ok,0.9905,0.9954,1.0000,0.9907,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,51300,64300,152500,50600,62300,66900,33.41,41.51
echo_c1500_r1,litenetlib_r50_u50_64_1500_echo_0_adaptive,litenetlib,1,ok,0.9901,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,73700,213500,953100,72300,92700,112000,160.48,184.25
echo_c1500_r2,coop_rudp_r50_u50_64_1500_echo_0_adaptive,coop_rudp,1,ok,0.9906,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9958,1.0000,0.9915,56600,69700,156800,56500,68300,73000,77.94,92.20
echo_c1500_r2,apex_rudp_r50_u50_64_1500_echo_0_adaptive,apex_rudp,1,ok,0.9895,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,51200,64400,152700,50500,62200,66900,33.53,53.74
echo_c1500_r2,litenetlib_r50_u50_64_1500_echo_0_adaptive,litenetlib,1,ok,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,0.9999,0.9901,73600,197000,520600,72300,92300,99400,164.47,183.61
echo_c1500_r3,coop_rudp_r50_u50_64_1500_echo_0_adaptive,coop_rudp,1,ok,0.9907,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9957,1.0000,0.9913,56500,69700,155000,56400,68200,72800,78.31,89.41
echo_c1500_r3,apex_rudp_r50_u50_64_1500_echo_0_adaptive,apex_rudp,1,ok,0.9905,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9956,1.0000,0.9912,51200,64500,151200,50500,62100,67000,33.44,72.76
echo_c1500_r3,litenetlib_r50_u50_64_1500_echo_0_adaptive,litenetlib,1,ok,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,73400,210600,550800,71900,92000,101600,160.61,184.74
echo_c2000_r1,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.7393,0.7477,0.9778,0.4856,1.0000,1.0000,1.0000,0.9888,0.9874,0.9916,539200,973600,1249000,103800,596000,682500,97.73,100.01
echo_c2000_r1,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9905,0.9954,1.0000,0.9909,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,51300,64600,152100,50500,62200,67000,40.13,114.54
echo_c2000_r1,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9871,0.9920,0.9984,0.9837,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,91300,438400,1157000,80700,111100,124300,168.23,195.97
echo_c2000_r2,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.7238,0.7271,0.9611,0.4360,1.0000,1.0000,1.0000,0.9956,0.9980,0.9902,577500,1020000,1336000,307900,629000,693800,97.33,100.01
echo_c2000_r2,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9896,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,51500,64700,152400,50700,62300,67000,39.42,80.23
echo_c2000_r2,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9887,0.9937,0.9994,0.9869,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,90100,256600,699300,80900,111100,126800,169.32,196.48
echo_c2000_r3,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.8248,0.8295,0.9677,0.6372,1.0000,1.0000,1.0000,0.9943,0.9989,0.9874,209700,904400,1183000,73800,576800,675100,96.84,100.01
echo_c2000_r3,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9900,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,51400,64400,151200,50600,62400,67300,40.38,59.40
echo_c2000_r3,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9889,0.9938,0.9996,0.9874,1.0000,1.0000,1.0000,0.9950,0.9999,0.9901,82400,273300,774100,78200,102500,118200,168.53,193.80
echo_c200_r1,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9914,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9954,1.0000,0.9907,51100,63800,148100,50900,62500,67300,29.69,42.11
echo_c200_r1,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9906,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9957,1.0000,0.9914,50500,63200,148700,50300,61900,66500,17.49,18.76
echo_c200_r1,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9949,0.9999,0.9899,1.0000,1.0000,1.0000,0.9949,0.9999,0.9899,63100,192100,690400,61100,75500,83400,36.35,78.02
echo_c200_r1,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9883,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9935,1.0000,0.9870,51200,82800,125200,50400,62000,66800,45.63,100.00
echo_c200_r1,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9899,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,54300,113800,161800,53400,78100,139600,91.88,112.55
echo_c200_r1,raknet_r50_u50_64_200_echo_0_adaptive,raknet,0,client_tick,0.9877,0.9929,0.9808,0.9706,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,55500,89700,130500,54600,67400,73300,71.29,78.71
echo_c200_r2,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9898,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,51000,64000,146600,50900,62500,67600,30.02,33.66
echo_c200_r2,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9898,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9953,1.0000,0.9906,50600,63500,151500,50200,61900,66800,17.35,22.24
echo_c200_r2,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,62900,181500,493300,61000,75200,81600,35.45,82.14
echo_c200_r2,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9851,0.9914,1.0000,0.9827,1.0000,1.0000,1.0000,0.9937,1.0000,0.9873,51200,83800,126100,50400,62000,66700,46.75,58.21
echo_c200_r2,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9899,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,54000,110800,147800,53100,75600,122900,93.14,107.25
echo_c200_r2,raknet_r50_u50_64_200_echo_0_adaptive,raknet,0,client_tick,0.9829,0.9877,0.9751,0.9651,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,55400,89700,132600,54600,67400,73300,70.75,82.14
echo_c200_r3,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9892,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9946,1.0000,0.9891,50900,64300,149900,50700,62500,67600,29.52,35.19
echo_c200_r3,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9906,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,50600,63900,150400,50300,61700,66500,17.31,18.30
echo_c200_r3,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9901,0.9951,1.0000,0.9903,1.0000,1.0000,1.0000,0.9950,0.9997,0.9902,62800,181700,501300,61000,75200,81800,35.51,79.85
echo_c200_r3,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9884,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9936,1.0000,0.9872,51200,84700,126300,50400,62000,66700,45.73,51.49
echo_c200_r3,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9901,0.9951,1.0000,0.9901,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,53600,105000,153700,52800,68600,113100,93.94,119.26
echo_c200_r3,raknet_r50_u50_64_200_echo_0_adaptive,raknet,0,client_tick,0.9874,0.9926,0.9804,0.9702,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,55500,92000,133100,54600,67600,73800,71.43,77.67
echo_c3000_r1,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9908,0.9954,1.0000,0.9909,1.0000,1.0000,1.0000,0.9953,1.0000,0.9906,51700,64800,152600,51000,62700,67600,58.41,70.48
echo_c3000_r1,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9844,0.9894,0.9825,0.9625,1.0000,1.0000,1.0000,0.9950,0.9998,0.9900,126300,551500,2023000,117500,157400,180400,180.72,198.76
echo_c3000_r2,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9897,0.9947,1.0000,0.9894,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,51600,64500,151000,51000,62700,67500,59.83,68.58
echo_c3000_r2,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9862,0.9912,0.9789,0.9618,1.0000,1.0000,1.0000,0.9951,0.9999,0.9901,125700,408900,1014000,118000,161100,194500,178.56,198.97
echo_c3000_r3,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9899,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,51800,64900,152400,51100,62800,67600,59.48,73.64
echo_c3000_r3,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9766,0.9815,0.9736,0.9399,1.0000,1.0000,1.0000,0.9950,0.9998,0.9901,156100,1254000,18446744058127439,119500,164600,196800,177.67,198.74
echo_c50_r1,coop_rudp_r50_u50_64_50_echo_0_adaptive,coop_rudp,1,ok,0.9888,0.9941,1.0000,0.9882,1.0000,1.0000,1.0000,0.9946,1.0000,0.9892,50600,63700,150400,50300,62000,66700,22.32,24.48
echo_c50_r1,apex_rudp_r50_u50_64_50_echo_0_adaptive,apex_rudp,1,ok,0.9901,0.9942,1.0000,0.9885,1.0000,1.0000,1.0000,0.9958,1.0000,0.9916,50400,63100,148400,50300,61900,66900,15.29,20.35
echo_c50_r1,litenetlib_r50_u50_64_50_echo_0_adaptive,litenetlib,1,ok,0.9907,0.9955,1.0000,0.9909,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,62300,184200,550800,60400,74600,81200,17.67,57.61
echo_c50_r1,enet_r50_u50_64_50_echo_0_adaptive,enet,1,ok,0.9894,0.9945,1.0000,0.9891,1.0000,1.0000,1.0000,0.9949,1.0000,0.9896,50900,83300,125200,50100,61700,66700,20.61,27.19
echo_c50_r1,gns_r50_u50_64_50_echo_0_adaptive,gns,1,ok,0.9901,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,52300,92100,135600,51500,63400,68000,41.55,52.36
echo_c50_r1,raknet_r50_u50_64_50_echo_0_adaptive,raknet,1,ok,0.9901,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,55500,85900,129300,54700,67400,72500,23.40,34.39
echo_c50_r2,coop_rudp_r50_u50_64_50_echo_0_adaptive,coop_rudp,1,ok,0.9896,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9943,1.0000,0.9886,50400,63800,149200,50200,62000,66700,22.40,25.10
echo_c50_r2,apex_rudp_r50_u50_64_50_echo_0_adaptive,apex_rudp,1,ok,0.9911,0.9958,1.0000,0.9916,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,50400,63600,151200,50200,61600,66700,15.36,16.75
echo_c50_r2,litenetlib_r50_u50_64_50_echo_0_adaptive,litenetlib,1,ok,0.9896,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9946,1.0000,0.9892,62200,177700,455600,60300,74500,80900,17.62,56.39
echo_c50_r2,enet_r50_u50_64_50_echo_0_adaptive,enet,1,ok,0.9900,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51000,85100,126100,50200,61900,66500,20.49,26.43
echo_c50_r2,gns_r50_u50_64_50_echo_0_adaptive,gns,1,ok,0.9893,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9944,1.0000,0.9888,52500,96900,136500,51600,64200,72300,42.01,51.80
echo_c50_r2,raknet_r50_u50_64_50_echo_0_adaptive,raknet,0,client_tick,0.9878,0.9926,0.9809,0.9715,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,55400,83700,127400,54600,67200,72400,23.56,29.01
echo_c50_r3,coop_rudp_r50_u50_64_50_echo_0_adaptive,coop_rudp,1,ok,0.9902,0.9952,1.0000,0.9903,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,50300,63100,149500,50100,61800,66300,22.18,25.63
echo_c50_r3,apex_rudp_r50_u50_64_50_echo_0_adaptive,apex_rudp,1,ok,0.9908,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9953,1.0000,0.9906,50300,63200,148600,50100,61600,66900,15.33,24.91
echo_c50_r3,litenetlib_r50_u50_64_50_echo_0_adaptive,litenetlib,1,ok,0.9901,0.9952,0.9999,0.9905,1.0000,1.0000,1.0000,0.9948,0.9999,0.9897,62400,185600,471300,60500,74700,81100,17.74,57.23
echo_c50_r3,enet_r50_u50_64_50_echo_0_adaptive,enet,1,ok,0.9900,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,51000,81200,125200,50300,61800,66700,20.60,28.36
echo_c50_r3,gns_r50_u50_64_50_echo_0_adaptive,gns,1,ok,0.9902,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,52600,95400,136400,51800,64300,72300,42.03,46.70
echo_c50_r3,raknet_r50_u50_64_50_echo_0_adaptive,raknet,1,ok,0.9892,0.9941,0.9952,0.9852,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,55500,87300,131000,54600,67300,72400,23.36,29.51
echo_c600_r1,coop_rudp_r50_u50_64_600_echo_0_adaptive,coop_rudp,1,ok,0.9907,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,52900,65300,151000,52700,63800,68100,42.90,46.96
echo_c600_r1,apex_rudp_r50_u50_64_600_echo_0_adaptive,apex_rudp,1,ok,0.9904,0.9956,1.0000,0.9911,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,50700,63400,150400,50400,62000,66700,23.37,25.61
echo_c600_r1,litenetlib_r50_u50_64_600_echo_0_adaptive,litenetlib,1,ok,0.9900,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,65100,185900,532600,62600,76500,84100,89.89,132.54
echo_c600_r1,enet_r50_u50_64_600_echo_0_adaptive,enet,1,ok,0.9878,0.9942,1.0000,0.9884,1.0000,1.0000,1.0000,0.9936,1.0000,0.9872,53900,91100,131100,53100,65800,72200,95.27,100.00
echo_c600_r1,gns_r50_u50_64_600_echo_0_adaptive,gns,1,ok,0.9901,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,59100,111300,151200,58200,78200,106900,161.46,181.35
echo_c600_r2,coop_rudp_r50_u50_64_600_echo_0_adaptive,coop_rudp,1,ok,0.9906,0.9956,1.0000,0.9912,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,52800,65500,150600,52700,64400,68800,43.63,57.73
echo_c600_r2,apex_rudp_r50_u50_64_600_echo_0_adaptive,apex_rudp,1,ok,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,50900,63800,149200,50400,62100,66900,23.22,25.62
echo_c600_r2,litenetlib_r50_u50_64_600_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9949,0.9999,0.9899,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,64700,188200,541900,62300,76100,83400,90.49,149.01
echo_c600_r2,enet_r50_u50_64_600_echo_0_adaptive,enet,1,ok,0.9877,0.9932,1.0000,0.9864,1.0000,1.0000,1.0000,0.9944,1.0000,0.9888,53300,89000,129600,52400,64800,70700,93.17,99.93
echo_c600_r2,gns_r50_u50_64_600_echo_0_adaptive,gns,1,ok,0.9900,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,59600,110800,151300,58700,78900,105000,160.51,174.22
echo_c600_r3,coop_rudp_r50_u50_64_600_echo_0_adaptive,coop_rudp,1,ok,0.9909,0.9961,1.0000,0.9922,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,52800,66000,150900,52600,64600,69300,43.57,54.50
echo_c600_r3,apex_rudp_r50_u50_64_600_echo_0_adaptive,apex_rudp,1,ok,0.9896,0.9946,1.0000,0.9891,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,50900,63900,152000,50500,62200,66900,23.25,26.00
echo_c600_r3,litenetlib_r50_u50_64_600_echo_0_adaptive,litenetlib,1,ok,0.9901,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9951,0.9999,0.9902,64800,186600,546600,62400,76200,83400,87.30,141.01
echo_c600_r3,enet_r50_u50_64_600_echo_0_adaptive,enet,1,ok,0.9872,0.9929,1.0000,0.9859,1.0000,1.0000,1.0000,0.9943,1.0000,0.9884,54500,87100,129100,53600,66100,70700,93.84,99.83
echo_c600_r3,gns_r50_u50_64_600_echo_0_adaptive,gns,1,ok,0.9900,0.9951,1.0000,0.9901,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,58900,109200,149700,58000,76500,97300,161.86,175.53
game_server_c128_r1,apex_rudp_r1_u20_128_128_broadcast_0_adaptive,apex_rudp,1,ok,0.9778,0.9904,1.0000,0.9825,1.0000,1.0000,1.0000,0.9873,0.9586,0.9887,80400,187800,389900,59200,81800,130800,25.23,53.79
game_server_c128_r1,litenetlib_r1_u20_128_128_broadcast_0_adaptive,litenetlib,0,client_tick,0.9811,0.9905,1.0000,0.8439,1.0000,1.0000,1.0000,0.9905,1.0000,0.9899,135500,329000,418000,115200,189100,231100,57.58,130.64
game_server_c128_r2,apex_rudp_r1_u20_128_128_broadcast_0_adaptive,apex_rudp,1,ok,0.9788,0.9904,1.0000,0.9850,1.0000,1.0000,1.0000,0.9883,0.9625,0.9896,76900,121500,340200,59100,82800,136400,27.30,55.00
game_server_c128_r2,litenetlib_r1_u20_128_128_broadcast_0_adaptive,litenetlib,0,client_tick,0.9808,0.9900,1.0000,0.8460,1.0000,1.0000,1.0000,0.9907,1.0000,0.9901,136300,328400,447200,114100,185400,223800,57.72,120.53
game_server_c128_r3,apex_rudp_r1_u20_128_128_broadcast_0_adaptive,apex_rudp,1,ok,0.9786,0.9904,1.0000,0.9850,1.0000,1.0000,1.0000,0.9881,0.9406,0.9905,77700,110700,370800,59600,82500,136700,26.96,57.47
game_server_c128_r3,litenetlib_r1_u20_128_128_broadcast_0_adaptive,litenetlib,0,client_tick,0.9816,0.9910,1.0000,0.8469,1.0000,1.0000,1.0000,0.9905,1.0000,0.9899,135300,353500,442200,114500,188400,242400,58.81,136.93
game_server_c192_r1,apex_rudp_r1_u20_128_192_broadcast_0_adaptive,apex_rudp,1,ok,0.6997,0.9865,1.0000,0.9858,1.0000,1.0000,1.0000,0.7093,0.7413,0.7077,1403000,1512000,1586000,1422000,1510000,1558000,32.39,93.91
game_server_c192_r2,apex_rudp_r1_u20_128_192_broadcast_0_adaptive,apex_rudp,1,ok,0.7012,1.0000,1.0000,1.0000,1.0000,1.0000,1.0000,0.7012,0.7403,0.6993,1389000,1457000,1491000,1413000,1453000,1485000,30.60,86.12
game_server_c192_r3,apex_rudp_r1_u20_128_192_broadcast_0_adaptive,apex_rudp,1,ok,0.6967,0.9952,1.0000,0.9950,1.0000,1.0000,1.0000,0.7000,0.7497,0.6975,1393000,1470000,1510000,1417000,1480000,1505000,31.50,89.81
game_server_c5_r1,coop_rudp_r1_u20_128_5_broadcast_0_adaptive,coop_rudp,1,ok,0.9714,0.9833,1.0000,0.9825,1.0000,1.0000,1.0000,0.9879,1.0000,0.9873,48800,60600,63100,50500,62700,69000,20.47,23.76
game_server_c5_r1,apex_rudp_r1_u20_128_5_broadcast_0_adaptive,apex_rudp,1,ok,0.9781,0.9857,1.0000,0.9850,1.0000,1.0000,1.0000,0.9923,1.0000,0.9919,47100,57900,61200,50400,61800,67100,13.67,19.03
game_server_c5_r1,litenetlib_r1_u20_128_5_broadcast_0_adaptive,litenetlib,1,ok,0.9781,0.9886,1.0000,0.9880,1.0000,1.0000,1.0000,0.9894,1.0000,0.9889,60600,75400,205200,60200,74100,81300,11.47,47.71
game_server_c5_r1,enet_r1_u20_128_5_broadcast_0_adaptive,enet,1,ok,0.9807,0.9895,1.0000,0.9890,1.0000,1.0000,1.0000,0.9910,1.0000,0.9906,53300,64400,130900,50400,61900,66900,13.98,19.64
game_server_c5_r1,gns_r1_u20_128_5_broadcast_0_adaptive,gns,1,ok,0.9798,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9892,1.0000,0.9887,53000,63300,102100,50700,61900,66400,21.43,22.69
game_server_c5_r1,raknet_r1_u20_128_5_broadcast_0_adaptive,raknet,1,ok,0.9816,0.9910,1.0000,0.9905,1.0000,1.0000,1.0000,0.9906,1.0000,0.9901,56200,96400,149100,54500,67600,73700,11.55,23.03
game_server_c5_r2,coop_rudp_r1_u20_128_5_broadcast_0_adaptive,coop_rudp,1,ok,0.9881,0.9929,1.0000,0.9925,1.0000,1.0000,1.0000,0.9952,1.0000,0.9950,46200,62400,149200,50100,61000,64500,20.36,22.18
game_server_c5_r2,apex_rudp_r1_u20_128_5_broadcast_0_adaptive,apex_rudp,1,ok,0.9867,0.9976,1.0000,0.9975,1.0000,1.0000,1.0000,0.9890,1.0000,0.9885,50700,60900,140800,49900,61000,65300,13.62,18.29
game_server_c5_r2,litenetlib_r1_u20_128_5_broadcast_0_adaptive,litenetlib,1,ok,0.9811,0.9895,1.0000,0.9890,1.0000,1.0000,1.0000,0.9915,1.0000,0.9911,59600,196100,18446744055445424,60800,74500,80200,11.58,48.44
game_server_c5_r2,enet_r1_u20_128_5_broadcast_0_adaptive,enet,1,ok,0.9750,0.9857,1.0000,0.9850,1.0000,1.0000,1.0000,0.9892,1.0000,0.9886,52300,116000,131200,49900,61500,66500,13.95,20.74
game_server_c5_r2,gns_r1_u20_128_5_broadcast_0_adaptive,gns,1,ok,0.9747,0.9852,1.0000,0.9845,1.0000,1.0000,1.0000,0.9893,1.0000,0.9887,52400,64400,145900,50200,62100,66800,21.51,25.34
