library,scenario_id,conns,n_total,n_valid,valid,delivery_ratio_median,forward_delivery_ratio_median,forward_delivery_ratio_r_median,forward_delivery_ratio_u_median,server_echo_accept_ratio_median,server_echo_accept_ratio_r_median,server_echo_accept_ratio_u_median,return_delivery_ratio_median,return_delivery_ratio_r_median,return_delivery_ratio_u_median,server_cpu_pct_median,server_cpu_pct_peak_median,rtt_r_p50_us_median,rtt_r_p95_us_median,rtt_r_p99_us_median,rtt_u_p50_us_median,rtt_u_p95_us_median,rtt_u_p99_us_median,included_run_ids,note
apex_rudp,apex_rudp_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9813,0.9929,1.0000,0.9925,1.0000,1.0000,1.0000,0.9881,0.9431,0.9902,21.32,36.06,63000,79000,89500,52700,65700,77100,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
apex_rudp,apex_rudp_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.9894,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,28.80,52.07,51200,63700,151800,50600,62200,66900,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
apex_rudp,apex_rudp_r50_u50_64_1500_echo_0_adaptive,1500,3,3,1,0.9905,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,33.44,53.74,51200,64400,152500,50500,62200,66900,echo_c1500_r1;echo_c1500_r2;echo_c1500_r3,
apex_rudp,apex_rudp_r50_u50_64_2000_echo_0_adaptive,2000,3,3,1,0.9900,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,40.13,80.23,51400,64600,152100,50600,62300,67000,echo_c2000_r1;echo_c2000_r2;echo_c2000_r3,
apex_rudp,apex_rudp_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9906,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9953,1.0000,0.9906,17.35,18.76,50600,63500,150400,50300,61900,66500,echo_c200_r1;echo_c200_r2;echo_c200_r3,
apex_rudp,apex_rudp_r50_u50_64_3000_echo_0_adaptive,3000,3,3,1,0.9899,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,59.48,70.48,51700,64800,152400,51000,62700,67600,echo_c3000_r1;echo_c3000_r2;echo_c3000_r3,
apex_rudp,apex_rudp_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9908,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9953,1.0000,0.9906,15.33,20.35,50400,63200,148600,50200,61600,66900,echo_c50_r1;echo_c50_r2;echo_c50_r3,
apex_rudp,apex_rudp_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,23.25,25.62,50900,63800,150400,50400,62100,66900,echo_c600_r1;echo_c600_r2;echo_c600_r3,
coop_rudp,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,100,3,3,1,0.9755,0.9908,,0.9908,0.9957,,0.9957,0.9888,,0.9888,69.21,80.52,0,0,0,65100,78800,85900,media_relay_c100_r1;media_relay_c100_r2;media_relay_c100_r3,
coop_rudp,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,125,3,3,1,0.8134,0.9908,,0.9908,0.8348,,0.8348,0.9848,,0.9848,88.16,100.00,0,0,0,76500,95200,106000,media_relay_c125_r1;media_relay_c125_r2;media_relay_c125_r3,
coop_rudp,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9795,0.9900,,0.9900,1.0000,,1.0000,0.9894,,0.9894,31.36,36.03,0,0,0,55200,66400,70900,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
coop_rudp,coop_rudp_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9850,0.9933,,0.9933,1.0000,,1.0000,0.9932,,0.9932,20.60,25.43,0,0,0,50200,62600,66800,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
coop_rudp,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.9795,0.9886,,0.9886,0.9995,,0.9995,0.9901,,0.9901,47.01,60.20,0,0,0,59400,71300,76700,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
coop_rudp,coop_rudp_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9714,0.9833,1.0000,0.9825,1.0000,1.0000,1.0000,0.9879,1.0000,0.9873,20.47,22.48,48700,60600,69000,50100,61100,68500,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
coop_rudp,coop_rudp_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9193,0.9905,1.0000,0.9900,0.9365,0.5500,0.9559,0.9914,1.0000,0.9912,31.27,36.12,57900,68600,72200,58200,69500,74400,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
coop_rudp,coop_rudp_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.9894,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9949,1.0000,0.9896,60.42,77.71,55100,68300,152400,55000,66700,71500,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
coop_rudp,coop_rudp_r50_u50_64_1500_echo_0_adaptive,1500,3,3,1,0.9906,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9957,1.0000,0.9913,78.31,90.38,56500,69700,155000,56400,68300,73000,echo_c1500_r1;echo_c1500_r2;echo_c1500_r3,
coop_rudp,coop_rudp_r50_u50_64_2000_echo_0_adaptive,2000,3,0,0,,,,,,,,,,,,,,,,,,,,client_tick
coop_rudp,coop_rudp_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9898,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,29.69,35.19,51000,64000,148100,50900,62500,67600,echo_c200_r1;echo_c200_r2;echo_c200_r3,
coop_rudp,coop_rudp_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9896,0.9952,1.0000,0.9903,1.0000,1.0000,1.0000,0.9946,1.0000,0.9892,22.32,25.10,50400,63700,149500,50200,62000,66700,echo_c50_r1;echo_c50_r2;echo_c50_r3,
coop_rudp,coop_rudp_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9907,0.9956,1.0000,0.9912,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,43.57,54.50,52800,65500,150900,52700,64400,68800,echo_c600_r1;echo_c600_r2;echo_c600_r3,
enet,enet_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9626,0.9890,,0.9890,1.0000,,1.0000,0.9723,,0.9723,77.83,98.89,0,0,0,56800,70400,74900,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
enet,enet_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9791,0.9903,,0.9903,1.0000,,1.0000,0.9887,,0.9887,14.17,19.06,0,0,0,50000,61700,66400,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
enet,enet_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.4912,0.5034,,0.5034,1.0000,,1.0000,0.9759,,0.9759,96.07,99.99,0,0,0,282900,334100,349200,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
enet,enet_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9750,0.9867,1.0000,0.9860,1.0000,1.0000,1.0000,0.9892,1.0000,0.9886,13.98,19.64,53200,110300,130900,49900,61500,66500,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
enet,enet_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9220,0.9892,1.0000,0.9886,1.0000,1.0000,1.0000,0.9321,1.0000,0.9286,42.42,58.32,116900,166800,299100,55200,66500,73900,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
enet,enet_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.8624,0.8885,0.9885,0.7841,1.0000,1.0000,1.0000,0.9712,0.9993,0.9347,95.76,99.77,175100,1084000,2732000,80900,124200,154000,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
enet,enet_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9883,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9936,1.0000,0.9872,45.73,58.21,51200,83800,126100,50400,62000,66700,echo_c200_r1;echo_c200_r2;echo_c200_r3,
enet,enet_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9900,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,20.60,27.19,51000,83300,125200,50200,61800,66700,echo_c50_r1;echo_c50_r2;echo_c50_r3,
enet,enet_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9877,0.9932,1.0000,0.9864,1.0000,1.0000,1.0000,0.9943,1.0000,0.9884,93.84,99.93,53900,89000,129600,53100,65800,70700,echo_c600_r1;echo_c600_r2;echo_c600_r3,
gns,gns_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.1530,0.9908,,0.9908,0.1709,,0.1709,0.9037,,0.9037,84.78,102.78,0,0,0,2113000,2131000,2138000,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
gns,gns_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9795,0.9907,,0.9907,1.0000,,1.0000,0.9888,,0.9888,22.32,32.00,0,0,0,51200,63600,68400,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
gns,gns_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9797,0.9890,1.0000,0.9885,1.0000,1.0000,1.0000,0.9893,1.0000,0.9887,21.44,24.11,52400,64400,142900,50500,62100,66800,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
gns,gns_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9810,0.9906,1.0000,0.9902,1.0000,1.0000,1.0000,0.9902,1.0000,0.9898,156.68,191.64,103100,179000,229300,68300,102500,118500,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
gns,gns_r1_u20_128_96_broadcast_0_adaptive,96,3,0,0,,,,,,,,,,,,,,,,,,,,server_crash
gns,gns_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.8567,0.8602,1.0000,0.7205,1.0000,1.0000,1.0000,0.9958,1.0000,0.9901,181.43,195.34,175700,391400,539300,95700,151300,172100,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
gns,gns_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9899,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,93.14,112.55,54000,110800,153700,53100,75600,122900,echo_c200_r1;echo_c200_r2;echo_c200_r3,
gns,gns_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9901,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,42.01,51.80,52500,95400,136400,51600,64200,72300,echo_c50_r1;echo_c50_r2;echo_c50_r3,
gns,gns_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9900,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,161.46,175.53,59100,110800,151200,58200,78200,105000,echo_c600_r1;echo_c600_r2;echo_c600_r3,
litenetlib,litenetlib_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9799,0.9898,,0.9898,1.0000,,1.0000,0.9900,,0.9900,94.68,160.46,0,0,0,68300,87300,109000,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
litenetlib,litenetlib_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9808,0.9890,,0.9890,1.0000,,1.0000,0.9910,,0.9910,11.86,49.11,0,0,0,60100,74600,81200,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
litenetlib,litenetlib_r0_u30_1000_75_broadcast_0_adaptive,75,3,1,0,0.3178,0.9906,,0.9906,1.0000,,1.0000,0.3208,,0.3208,120.79,170.25,0,0,0,4089000,18446744073455940,18446744073455940,media_relay_c75_r2,
litenetlib,litenetlib_r1_u20_128_128_broadcast_0_adaptive,128,3,0,0,,,,,,,,,,,,,,,,,,,,client_tick
litenetlib,litenetlib_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9811,0.9895,1.0000,0.9890,1.0000,1.0000,1.0000,0.9915,1.0000,0.9911,11.58,48.29,59600,78400,205200,60200,74500,81300,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
litenetlib,litenetlib_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9812,0.9906,1.0000,0.9901,1.0000,1.0000,1.0000,0.9905,1.0000,0.9900,23.50,58.75,76500,186800,384000,62700,76300,84000,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
litenetlib,litenetlib_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9805,0.9899,1.0000,0.9894,1.0000,1.0000,1.0000,0.9904,1.0000,0.9899,37.52,91.96,104100,236900,320600,78500,116100,137000,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
litenetlib,litenetlib_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.9900,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9950,1.0000,0.9901,137.99,164.06,67700,190300,559300,65300,78400,88600,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
litenetlib,litenetlib_r50_u50_64_1500_echo_0_adaptive,1500,3,3,1,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,160.61,184.25,73600,210600,550800,72300,92300,101600,echo_c1500_r1;echo_c1500_r2;echo_c1500_r3,
litenetlib,litenetlib_r50_u50_64_2000_echo_0_adaptive,2000,3,3,1,0.9887,0.9937,0.9994,0.9869,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,168.53,195.97,90100,273300,774100,80700,111100,124300,echo_c2000_r1;echo_c2000_r2;echo_c2000_r3,
litenetlib,litenetlib_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9899,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,35.51,79.85,62900,181700,501300,61000,75200,81800,echo_c200_r1;echo_c200_r2;echo_c200_r3,
litenetlib,litenetlib_r50_u50_64_3000_echo_0_adaptive,3000,3,0,0,,,,,,,,,,,,,,,,,,,,client_tick
litenetlib,litenetlib_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9901,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9948,1.0000,0.9897,17.67,57.23,62300,184200,471300,60400,74600,81100,echo_c50_r1;echo_c50_r2;echo_c50_r3,
litenetlib,litenetlib_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9900,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,89.89,141.01,64800,186600,541900,62400,76200,83400,echo_c600_r1;echo_c600_r2;echo_c600_r3,
raknet,raknet_r0_u30_1000_50_broadcast_0_adaptive,50,3,2,1,0.8363,0.9898,,0.9898,1.0000,,1.0000,0.8449,,0.8449,121.52,138.21,0,0,0,1072500,1152000,1189500,media_relay_c50_r1;media_relay_c50_r3,
raknet,raknet_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9819,0.9913,,0.9913,1.0000,,1.0000,0.9903,,0.9903,12.05,20.03,0,0,0,56300,69400,75100,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
raknet,raknet_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9816,0.9910,1.0000,0.9905,1.0000,1.0000,1.0000,0.9906,1.0000,0.9901,11.55,16.40,56800,72500,149200,54500,67600,73700,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
raknet,raknet_r1_u20_128_64_broadcast_0_adaptive,64,3,1,0,0.9816,0.9910,1.0000,0.9905,1.0000,1.0000,1.0000,0.9905,1.0000,0.9900,57.00,75.88,103600,183200,219200,53800,125000,171200,game_server_c64_r1,
raknet,raknet_r50_u50_64_200_echo_0_adaptive,200,3,0,0,,,,,,,,,,,,,,,,,,,,client_tick
raknet,raknet_r50_u50_64_50_echo_0_adaptive,50,3,2,1,0.9896,0.9945,0.9976,0.9875,1.0000,1.0000,1.0000,0.9950,1.0000,0.9901,23.38,31.95,55500,86600,130150,54650,67350,72450,echo_c50_r1;echo_c50_r3,
