run_id,scenario_id,library,valid,invalid_reason,delivery_ratio,forward_delivery_ratio,forward_delivery_ratio_r,forward_delivery_ratio_u,server_echo_accept_ratio,server_echo_accept_ratio_r,server_echo_accept_ratio_u,return_delivery_ratio,return_delivery_ratio_r,return_delivery_ratio_u,rtt_r_p50_us,rtt_r_p95_us,rtt_r_p99_us,rtt_u_p50_us,rtt_u_p95_us,rtt_u_p99_us,server_cpu_pct,server_cpu_pct_peak
echo_c1000_r2,msquic_r50_u50_64_1000_echo_0_adaptive,msquic,1,ok,0.9900,0.9950,0.9972,0.9872,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,151100,404100,515000,138400,375800,429000,184.72,200.52
echo_c1000_r3,coop_rudp_r50_u50_64_1000_echo_0_adaptive,coop_rudp,1,ok,0.9911,0.9954,1.0000,0.9909,1.0000,1.0000,1.0000,0.9956,1.0000,0.9912,51100,64000,148500,50900,62200,67500,41.75,49.03
echo_c1000_r3,apex_rudp_r50_u50_64_1000_echo_0_adaptive,apex_rudp,1,ok,0.9892,0.9944,1.0000,0.9888,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,50900,63800,151300,50500,61900,66700,28.72,43.41
echo_c1000_r3,enet_r50_u50_64_1000_echo_0_adaptive,enet,1,ok,0.8756,0.9072,0.9943,0.8179,1.0000,1.0000,1.0000,0.9652,0.9994,0.9235,173100,646400,1523000,111800,204000,250000,97.82,99.59
echo_c1000_r3,gns_r50_u50_64_1000_echo_0_adaptive,gns,1,ok,0.9901,0.9950,0.9998,0.9897,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,85300,137500,188500,83900,104200,118500,152.43,167.93
echo_c1000_r3,litenetlib_r50_u50_64_1000_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,66200,189200,545600,64100,79800,88000,146.56,184.90
echo_c1000_r3,msquic_r50_u50_64_1000_echo_0_adaptive,msquic,1,ok,0.9903,0.9950,0.9980,0.9880,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,142400,387600,479900,130500,366800,425500,184.97,216.05
echo_c1500_r1,coop_rudp_r50_u50_64_1500_echo_0_adaptive,coop_rudp,1,ok,0.9895,0.9940,1.0000,0.9880,1.0000,1.0000,1.0000,0.9955,1.0000,0.9910,51600,64600,152000,51300,63000,67900,49.91,55.30
echo_c1500_r1,apex_rudp_r50_u50_64_1500_echo_0_adaptive,apex_rudp,1,ok,0.9908,0.9957,1.0000,0.9913,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,50900,63800,151300,50500,62000,66900,35.87,49.59
echo_c1500_r1,gns_r50_u50_64_1500_echo_0_adaptive,gns,1,ok,0.9901,0.9951,0.9999,0.9899,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,136300,222100,313300,133800,178600,199800,174.05,187.81
echo_c1500_r1,litenetlib_r50_u50_64_1500_echo_0_adaptive,litenetlib,1,ok,0.9887,0.9937,0.9998,0.9874,1.0000,1.0000,1.0000,0.9949,0.9999,0.9898,74000,227500,857800,70800,92900,111300,160.63,189.58
echo_c1500_r1,msquic_r50_u50_64_1500_echo_0_adaptive,msquic,1,ok,0.9900,0.9950,0.9915,0.9815,1.0000,1.0000,1.0000,0.9950,0.9998,0.9901,213600,1228000,1617000,205000,1081000,1273000,193.77,208.07
echo_c1500_r2,coop_rudp_r50_u50_64_1500_echo_0_adaptive,coop_rudp,1,ok,0.9893,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9941,1.0000,0.9882,51500,64700,151600,51300,62900,67700,49.85,56.04
echo_c1500_r2,apex_rudp_r50_u50_64_1500_echo_0_adaptive,apex_rudp,1,ok,0.9902,0.9952,1.0000,0.9903,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,50800,64000,151200,50500,62100,66600,36.54,41.70
echo_c1500_r2,gns_r50_u50_64_1500_echo_0_adaptive,gns,1,ok,0.9900,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,129300,212300,297100,125200,166700,184600,173.45,191.39
echo_c1500_r2,litenetlib_r50_u50_64_1500_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,72500,215200,571600,69700,90500,105200,163.06,191.48
echo_c1500_r2,msquic_r50_u50_64_1500_echo_0_adaptive,msquic,1,ok,0.9834,0.9952,0.9904,0.9808,1.0000,1.0000,1.0000,0.9881,0.9921,0.9841,310500,1666000,2447000,303000,1416000,1778000,192.33,199.89
echo_c1500_r3,coop_rudp_r50_u50_64_1500_echo_0_adaptive,coop_rudp,1,ok,0.9895,0.9942,1.0000,0.9884,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,51500,65000,150300,51300,63300,68100,49.99,60.79
echo_c1500_r3,apex_rudp_r50_u50_64_1500_echo_0_adaptive,apex_rudp,1,ok,0.9902,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,50900,64300,151400,50400,62100,66800,36.18,40.76
echo_c1500_r3,gns_r50_u50_64_1500_echo_0_adaptive,gns,1,ok,0.9900,0.9950,0.9991,0.9891,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,141900,235300,326400,138000,191100,217200,175.23,191.36
echo_c1500_r3,litenetlib_r50_u50_64_1500_echo_0_adaptive,litenetlib,1,ok,0.9891,0.9942,0.9977,0.9879,1.0000,1.0000,1.0000,0.9948,0.9998,0.9899,71900,206200,544500,69300,89300,100100,165.58,188.66
echo_c1500_r3,msquic_r50_u50_64_1500_echo_0_adaptive,msquic,1,ok,0.9870,0.9950,0.9900,0.9800,1.0000,1.0000,1.0000,0.9919,0.9961,0.9877,204500,1333000,1761000,192900,1157000,1386000,192.85,205.07
echo_c1_r1,mini_rudp_r50_u50_64_1_echo_0_adaptive,mini_rudp,1,ok,0.9885,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9935,1.0000,0.9869,50600,62200,99300,50100,61800,65600,12.34,17.18
echo_c1_r1,coop_rudp_r50_u50_64_1_echo_0_adaptive,coop_rudp,1,ok,0.9905,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9970,1.0000,0.9939,50300,63300,148400,50100,62300,66300,32.31,43.31
echo_c1_r1,apex_rudp_r50_u50_64_1_echo_0_adaptive,apex_rudp,1,ok,0.9910,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,50400,64300,149500,49900,61900,66700,14.16,17.86
echo_c1_r1,enet_r50_u50_64_1_echo_0_adaptive,enet,1,ok,0.9885,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9940,1.0000,0.9879,51400,89600,129600,50400,61100,65700,13.92,16.87
echo_c1_r1,kcp_r50_u50_64_1_echo_0_adaptive,kcp,1,ok,0.9930,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9965,1.0000,0.9930,58400,98500,127900,50400,61200,65800,12.21,19.34
echo_c1_r1,slikenet_r50_u50_64_1_echo_0_adaptive,slikenet,1,ok,0.9885,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9940,1.0000,0.9879,51400,83200,119100,50300,61600,66900,12.26,17.96
echo_c1_r1,raknet_r50_u50_64_1_echo_0_adaptive,raknet,1,ok,0.9930,0.9970,1.0000,0.9940,1.0000,1.0000,1.0000,0.9960,1.0000,0.9920,50600,67500,112900,50600,61500,65600,12.36,16.89
echo_c1_r1,yojimbo_r50_u50_64_1_echo_0_adaptive,yojimbo,1,ok,0.9865,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9930,1.0000,0.9858,78800,148400,178700,71900,89700,91800,14.15,15.12
echo_c1_r1,gns_r50_u50_64_1_echo_0_adaptive,gns,1,ok,0.9895,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,61000,99900,142400,60100,71600,76300,12.59,24.01
echo_c1_r1,litenetlib_r50_u50_64_1_echo_0_adaptive,litenetlib,1,ok,0.9910,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9945,1.0000,0.9889,61500,184400,455000,59800,74100,81300,11.29,47.95
echo_c1_r1,msquic_r50_u50_64_1_echo_0_adaptive,msquic,1,ok,0.9900,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9940,1.0000,0.9879,51000,74800,114600,50300,61500,66000,11.35,12.24
echo_c1_r2,mini_rudp_r50_u50_64_1_echo_0_adaptive,mini_rudp,1,ok,0.9920,0.9970,1.0000,0.9940,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,50400,63600,103000,50100,61900,66800,12.34,21.71
echo_c1_r2,coop_rudp_r50_u50_64_1_echo_0_adaptive,coop_rudp,1,ok,0.9870,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9920,1.0000,0.9838,50400,64300,149400,50200,62600,68000,31.60,33.90
echo_c1_r2,apex_rudp_r50_u50_64_1_echo_0_adaptive,apex_rudp,1,ok,0.9925,0.9970,1.0000,0.9940,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,50300,63200,151700,50100,61700,67200,14.02,18.84
echo_c1_r2,enet_r50_u50_64_1_echo_0_adaptive,enet,1,ok,0.9855,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9919,1.0000,0.9838,51900,111000,142000,50000,61800,65700,13.88,17.55
echo_c1_r2,kcp_r50_u50_64_1_echo_0_adaptive,kcp,1,ok,0.9935,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9985,1.0000,0.9970,58300,86700,126700,50800,61900,65900,12.12,17.37
echo_c1_r2,slikenet_r50_u50_64_1_echo_0_adaptive,slikenet,1,ok,0.9905,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9945,1.0000,0.9889,51100,72600,117800,50500,62200,66100,12.29,18.33
echo_c1_r2,raknet_r50_u50_64_1_echo_0_adaptive,raknet,1,ok,0.9895,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9935,1.0000,0.9869,50700,66200,112900,50200,61200,65800,12.27,17.95
echo_c1_r2,yojimbo_r50_u50_64_1_echo_0_adaptive,yojimbo,1,ok,0.9910,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,78700,127900,171300,78200,89700,98800,14.20,18.63
echo_c1_r2,gns_r50_u50_64_1_echo_0_adaptive,gns,1,ok,0.9890,0.9930,1.0000,0.9860,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,61300,99500,138100,60300,72200,76600,12.60,16.29
echo_c1_r2,litenetlib_r50_u50_64_1_echo_0_adaptive,litenetlib,1,ok,0.9910,0.9940,1.0000,0.9880,1.0000,1.0000,1.0000,0.9970,1.0000,0.9939,62000,151900,199100,60800,74000,79700,11.25,47.73
echo_c1_r2,msquic_r50_u50_64_1_echo_0_adaptive,msquic,1,ok,0.9920,0.9980,1.0000,0.9960,1.0000,1.0000,1.0000,0.9940,1.0000,0.9880,51100,66700,108300,50700,62800,67400,11.32,13.67
echo_c1_r3,mini_rudp_r50_u50_64_1_echo_0_adaptive,mini_rudp,1,ok,0.9875,0.9920,1.0000,0.9840,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,50600,63500,96100,50200,62000,65400,12.26,16.54
echo_c1_r3,coop_rudp_r50_u50_64_1_echo_0_adaptive,coop_rudp,1,ok,0.9955,0.9970,1.0000,0.9940,1.0000,1.0000,1.0000,0.9985,1.0000,0.9970,49800,62800,68700,49900,62000,66400,31.72,39.27
echo_c1_r3,apex_rudp_r50_u50_64_1_echo_0_adaptive,apex_rudp,1,ok,0.9930,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9965,1.0000,0.9930,50100,63000,149200,49800,61700,66800,14.15,18.52
echo_c1_r3,enet_r50_u50_64_1_echo_0_adaptive,enet,1,ok,0.9870,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9935,1.0000,0.9868,51600,100100,126400,50400,61800,64900,13.97,19.47
echo_c1_r3,kcp_r50_u50_64_1_echo_0_adaptive,kcp,1,ok,0.9920,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,58300,79000,126400,49900,61700,66500,12.10,17.33
echo_c1_r3,slikenet_r50_u50_64_1_echo_0_adaptive,slikenet,1,ok,0.9880,0.9940,1.0000,0.9880,1.0000,1.0000,1.0000,0.9940,1.0000,0.9879,51000,85300,124000,50400,61800,66100,12.20,16.69
echo_c1_r3,raknet_r50_u50_64_1_echo_0_adaptive,raknet,1,ok,0.9610,0.9650,0.9690,0.9610,1.0000,1.0000,1.0000,0.9959,1.0000,0.9917,51200,68800,112100,49800,61700,66100,12.38,16.99
echo_c1_r3,yojimbo_r50_u50_64_1_echo_0_adaptive,yojimbo,1,ok,0.9925,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9990,1.0000,0.9980,78500,118900,170400,71900,89500,91600,14.12,15.49
echo_c1_r3,gns_r50_u50_64_1_echo_0_adaptive,gns,1,ok,0.9915,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,60600,88800,137800,60100,70400,75800,12.60,19.41
echo_c1_r3,litenetlib_r50_u50_64_1_echo_0_adaptive,litenetlib,1,ok,0.9910,0.9940,1.0000,0.9880,1.0000,1.0000,1.0000,0.9970,1.0000,0.9939,61200,131600,190100,60300,73400,81200,10.90,48.14
echo_c1_r3,msquic_r50_u50_64_1_echo_0_adaptive,msquic,1,ok,0.9925,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9980,1.0000,0.9960,51500,66700,114200,51000,62300,66700,11.36,14.12
echo_c2000_r1,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,1,ok,0.9891,0.9938,1.0000,0.9876,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,52300,65300,150800,52000,63500,68500,59.62,67.34
echo_c2000_r1,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9903,0.9953,1.0000,0.9906,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,51300,64300,151600,50700,62300,67200,43.58,74.18
echo_c2000_r1,gns_r50_u50_64_2000_echo_0_adaptive,gns,1,ok,0.8461,0.8497,0.9999,0.6994,1.0000,1.0000,1.0000,0.9957,0.9999,0.9897,487100,957300,1298000,256100,565900,796500,185.16,197.71
echo_c2000_r1,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9879,0.9929,0.9985,0.9854,1.0000,1.0000,1.0000,0.9949,0.9998,0.9900,82000,308800,800300,76700,105100,117900,173.95,196.97
echo_c2000_r1,msquic_r50_u50_64_2000_echo_0_adaptive,msquic,0,client_tick,0.8418,0.9939,0.9806,0.9727,1.0000,1.0000,1.0000,0.8469,0.8446,0.8492,2196000,4219000,6187000,2037000,3675000,4491000,199.09,199.85
echo_c2000_r2,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,1,ok,0.9904,0.9957,1.0000,0.9915,1.0000,1.0000,1.0000,0.9946,1.0000,0.9892,52000,65100,153000,51900,63400,68300,59.96,70.98
echo_c2000_r2,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9898,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51100,64400,152100,50700,62200,67200,43.62,67.65
echo_c2000_r2,gns_r50_u50_64_2000_echo_0_adaptive,gns,1,ok,0.8461,0.8496,0.9999,0.6992,1.0000,1.0000,1.0000,0.9959,0.9999,0.9902,466300,799100,1082000,251300,518800,631200,186.87,716.67
echo_c2000_r2,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9863,0.9912,0.9995,0.9830,1.0000,1.0000,1.0000,0.9950,0.9999,0.9901,85700,578600,1193000,76500,104900,118700,172.36,197.75
echo_c2000_r2,msquic_r50_u50_64_2000_echo_0_adaptive,msquic,0,client_crash,,,0.8745,0.8658,1.0000,1.0000,1.0000,,,,,,,,,,196.14,199.77
echo_c2000_r3,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,1,ok,0.9909,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,52100,64900,151600,52000,63500,68100,60.54,69.16
echo_c2000_r3,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9902,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,51100,64200,150900,50600,62200,67000,43.69,62.19
echo_c2000_r3,gns_r50_u50_64_2000_echo_0_adaptive,gns,1,ok,0.8457,0.8493,0.9999,0.6985,1.0000,1.0000,1.0000,0.9957,0.9999,0.9898,478200,818800,1045000,249200,544000,656400,185.57,197.89
echo_c2000_r3,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9872,0.9921,0.9998,0.9845,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,84100,479700,1011000,76400,104600,119300,175.72,198.56
echo_c2000_r3,msquic_r50_u50_64_2000_echo_0_adaptive,msquic,0,client_tick,0.8349,0.9929,0.9784,0.9722,1.0000,1.0000,1.0000,0.8409,0.8391,0.8426,2128000,4365000,6384000,1971000,3757000,4497000,199.18,199.60
echo_c200_r1,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9902,0.9952,1.0000,0.9903,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,50600,63600,100900,50400,61900,66800,57.32,87.89
echo_c200_r1,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9910,0.9958,1.0000,0.9916,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,50500,63700,147600,50400,61900,67000,41.50,45.36
echo_c200_r1,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9901,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,50300,63500,151400,50000,61500,66500,17.36,18.88
echo_c200_r1,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9853,0.9906,1.0000,0.9812,1.0000,1.0000,1.0000,0.9947,1.0000,0.9893,51100,84800,126200,50300,61900,66700,47.41,53.23
echo_c200_r1,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9901,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,58500,83900,127200,50300,61900,66800,40.67,55.04
echo_c200_r1,slikenet_r50_u50_64_200_echo_0_adaptive,slikenet,1,ok,0.9900,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,51300,81900,125000,50600,62200,66900,65.36,72.97
echo_c200_r1,raknet_r50_u50_64_200_echo_0_adaptive,raknet,1,ok,0.9828,0.9877,0.9926,0.9827,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,51300,80800,124100,50600,62200,67100,67.58,77.05
echo_c200_r1,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9900,0.9952,1.0000,0.9903,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,61800,98600,141800,60900,72600,77300,49.92,58.10
echo_c200_r1,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9902,0.9951,1.0000,0.9903,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,62900,187300,563200,60900,75200,81700,36.38,85.63
echo_c200_r1,msquic_r50_u50_64_200_echo_0_adaptive,msquic,1,ok,0.9901,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,53300,94100,128000,52500,71300,109500,157.30,184.92
echo_c200_r2,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9903,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,50600,63600,100600,50400,62000,66700,58.55,74.79
echo_c200_r2,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9902,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,50500,63700,150100,50300,61800,66700,40.72,46.22
echo_c200_r2,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9894,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9945,1.0000,0.9890,50400,63400,151300,50100,61800,66800,17.29,39.13
echo_c200_r2,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9882,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9937,1.0000,0.9873,51100,83200,125400,50300,62000,66900,47.87,61.72
echo_c200_r2,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9898,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,57500,83700,126000,50300,61900,66800,40.02,46.93
echo_c200_r2,slikenet_r50_u50_64_200_echo_0_adaptive,slikenet,1,ok,0.9824,0.9875,0.9927,0.9822,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51300,84300,126400,50500,62200,66900,65.37,74.94
echo_c200_r2,raknet_r50_u50_64_200_echo_0_adaptive,raknet,1,ok,0.9790,0.9839,0.9888,0.9789,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,51300,82200,125300,50600,62200,67000,65.64,74.11
echo_c200_r2,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9901,0.9951,1.0000,0.9901,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,61800,98400,142400,61000,72700,77500,50.37,69.25
echo_c200_r2,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9948,0.9996,0.9898,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,62800,184500,560700,61000,75300,81900,36.92,87.10
echo_c200_r2,msquic_r50_u50_64_200_echo_0_adaptive,msquic,1,ok,0.9903,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,53300,91300,124900,52600,69200,104400,160.52,186.02
echo_c200_r3,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,50600,63700,100700,50400,62100,66900,57.63,77.96
echo_c200_r3,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9899,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,50600,63300,149100,50400,61700,66800,37.45,39.61
echo_c200_r3,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9906,0.9958,1.0000,0.9916,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,50500,63100,150300,50300,62100,66900,17.42,20.51
echo_c200_r3,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9897,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,51100,83500,125100,50300,62000,67000,47.90,57.79
echo_c200_r3,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9902,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,54800,80900,123800,50300,61900,66600,39.83,46.52
echo_c200_r3,slikenet_r50_u50_64_200_echo_0_adaptive,slikenet,1,ok,0.9811,0.9861,0.9910,0.9813,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51300,81800,125100,50500,62200,66900,66.41,79.56
echo_c200_r3,raknet_r50_u50_64_200_echo_0_adaptive,raknet,1,ok,0.9757,0.9806,0.9854,0.9758,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,51200,80800,124400,50500,62200,67000,65.68,71.89
echo_c200_r3,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9902,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,61800,97500,142000,61000,72600,77400,50.34,57.49
echo_c200_r3,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9902,0.9951,1.0000,0.9901,1.0000,1.0000,1.0000,0.9951,0.9999,0.9903,62700,180800,498000,60900,75100,81500,36.27,91.78
echo_c200_r3,msquic_r50_u50_64_200_echo_0_adaptive,msquic,1,ok,0.9902,0.9951,1.0000,0.9901,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,53000,92800,127000,52200,69200,108100,161.68,185.65
