library,scenario_id,conns,n_total,n_valid,valid,delivery_ratio_median,forward_delivery_ratio_median,forward_delivery_ratio_r_median,forward_delivery_ratio_u_median,server_echo_accept_ratio_median,server_echo_accept_ratio_r_median,server_echo_accept_ratio_u_median,return_delivery_ratio_median,return_delivery_ratio_r_median,return_delivery_ratio_u_median,server_cpu_pct_median,server_cpu_pct_peak_median,rtt_r_p50_us_median,rtt_r_p95_us_median,rtt_r_p99_us_median,rtt_u_p50_us_median,rtt_u_p95_us_median,rtt_u_p99_us_median,included_run_ids,note
gns,gns_r1_u20_128_96_broadcast_0_adaptive,96,3,1,0,0.4054,0.6666,0.7000,0.6650,0.6353,0.6691,0.6335,0.9572,0.9329,0.9585,179.86,193.92,5275000,9073000,9936000,5610000,9326000,9730000,game_server_c96_r1,
gns,gns_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.8425,0.8460,1.0000,0.6919,1.0000,1.0000,1.0000,0.9959,1.0000,0.9900,181.95,195.02,195400,435800,607600,103600,176700,206700,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
gns,gns_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9900,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,93.75,109.08,53600,105000,142600,52800,70400,104200,echo_c200_r1;echo_c200_r2;echo_c200_r3,
gns,gns_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9898,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,160.99,174.73,59700,114900,155200,58800,83300,107300,echo_c600_r1;echo_c600_r2;echo_c600_r3,
litenetlib,litenetlib_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9795,0.9894,,0.9894,1.0000,,1.0000,0.9900,,0.9900,95.76,159.78,0,0,0,68000,85800,94500,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
litenetlib,litenetlib_r0_u30_1000_75_broadcast_0_adaptive,75,3,1,0,0.3079,0.9910,,0.9910,1.0000,,1.0000,0.3107,,0.3107,121.92,200.92,0,0,0,956800,18446744066347464,18446744066347464,media_relay_c75_r3,
litenetlib,litenetlib_r1_u20_128_128_broadcast_0_adaptive,128,3,0,0,,,,,,,,,,,,,,,,,,,,client_tick
litenetlib,litenetlib_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9805,0.9898,1.0000,0.9893,1.0000,1.0000,1.0000,0.9906,1.0000,0.9901,23.36,64.76,76900,188300,219000,62600,76100,83000,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
litenetlib,litenetlib_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9809,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9905,1.0000,0.9900,38.39,87.44,104600,232800,341800,78200,113800,137700,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
litenetlib,litenetlib_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,138.73,166.95,68800,194100,559500,66900,82800,92100,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
litenetlib,litenetlib_r50_u50_64_1500_echo_0_adaptive,1500,3,3,1,0.9900,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,157.82,186.72,76500,209800,541900,74800,97900,115300,echo_c1500_r1;echo_c1500_r2;echo_c1500_r3,
litenetlib,litenetlib_r50_u50_64_2000_echo_0_adaptive,2000,3,3,1,0.9873,0.9923,0.9996,0.9844,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,168.36,194.72,89500,435100,1177000,78400,104400,119500,echo_c2000_r1;echo_c2000_r2;echo_c2000_r3,
litenetlib,litenetlib_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9902,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,36.69,82.65,63000,182500,544800,61100,75300,81800,echo_c200_r1;echo_c200_r2;echo_c200_r3,
litenetlib,litenetlib_r50_u50_64_3000_echo_0_adaptive,3000,3,0,0,,,,,,,,,,,,,,,,,,,,client_tick
litenetlib,litenetlib_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9899,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9949,0.9999,0.9898,91.13,129.90,65200,188800,550900,62800,76800,85400,echo_c600_r1;echo_c600_r2;echo_c600_r3,
raknet,raknet_r0_u30_1000_50_broadcast_0_adaptive,50,3,2,1,0.8251,0.9891,,0.9891,1.0000,,1.0000,0.8340,,0.8340,121.81,149.91,0,0,0,1075000,1160000,1199500,media_relay_c50_r2;media_relay_c50_r3,
raknet,raknet_r1_u20_128_64_broadcast_0_adaptive,64,3,2,1,0.9805,0.9900,1.0000,0.9894,1.0000,1.0000,1.0000,0.9904,1.0000,0.9900,58.25,78.03,103750,181000,220550,53900,125450,171650,game_server_c64_r1;game_server_c64_r2,
raknet,raknet_r1_u20_128_96_broadcast_0_adaptive,96,3,0,0,,,,,,,,,,,,,,,,,,,,client_tick
raknet,raknet_r50_u50_64_200_echo_0_adaptive,200,3,1,0,0.9841,0.9889,0.9854,0.9755,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,72.61,84.33,55500,92900,134500,54700,68000,76800,echo_c200_r2,
