run_id,scenario_id,library,valid,invalid_reason,delivery_ratio,forward_delivery_ratio,forward_delivery_ratio_r,forward_delivery_ratio_u,server_echo_accept_ratio,server_echo_accept_ratio_r,server_echo_accept_ratio_u,return_delivery_ratio,return_delivery_ratio_r,return_delivery_ratio_u,rtt_r_p50_us,rtt_r_p95_us,rtt_r_p99_us,rtt_u_p50_us,rtt_u_p95_us,rtt_u_p99_us,server_cpu_pct,server_cpu_pct_peak
echo_c1500_r2,apex_rudp_r50_u50_64_1500_echo_0_adaptive,apex_rudp,1,ok,0.9900,0.9945,1.0000,0.9891,1.0000,1.0000,1.0000,0.9954,1.0000,0.9907,51300,64500,150800,50500,62300,66900,33.93,84.23
echo_c1500_r2,litenetlib_r50_u50_64_1500_echo_0_adaptive,litenetlib,1,ok,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9949,0.9999,0.9899,73100,209700,550700,72000,91800,98500,160.10,186.14
echo_c1500_r3,coop_rudp_r50_u50_64_1500_echo_0_adaptive,coop_rudp,1,ok,0.9900,0.9954,1.0000,0.9908,1.0000,1.0000,1.0000,0.9946,1.0000,0.9892,57000,70500,156400,56800,68800,74200,79.35,100.03
echo_c1500_r3,apex_rudp_r50_u50_64_1500_echo_0_adaptive,apex_rudp,1,ok,0.9900,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,51400,64400,151000,50400,62100,66800,33.40,39.24
echo_c1500_r3,litenetlib_r50_u50_64_1500_echo_0_adaptive,litenetlib,1,ok,0.9893,0.9943,0.9996,0.9891,1.0000,1.0000,1.0000,0.9949,0.9999,0.9899,73700,207600,578800,72200,92300,100300,163.06,183.07
echo_c1_r1,mini_rudp_r50_u50_64_1_echo_0_adaptive,mini_rudp,1,ok,0.9920,0.9970,1.0000,0.9940,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,50000,62400,98100,50300,62500,66900,12.11,17.42
echo_c1_r1,coop_rudp_r50_u50_64_1_echo_0_adaptive,coop_rudp,1,ok,0.9895,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9930,1.0000,0.9859,51000,64100,149600,50800,62100,67400,20.47,26.84
echo_c1_r1,apex_rudp_r50_u50_64_1_echo_0_adaptive,apex_rudp,1,ok,0.9875,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9940,1.0000,0.9878,49800,64200,152100,50100,62000,67100,13.88,21.76
echo_c1_r1,enet_r50_u50_64_1_echo_0_adaptive,enet,1,ok,0.9880,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9925,1.0000,0.9849,50900,91300,127300,50000,61500,65700,13.76,19.66
echo_c1_r1,kcp_r50_u50_64_1_echo_0_adaptive,kcp,1,ok,0.9920,0.9970,1.0000,0.9940,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,57800,93000,126800,49600,61200,66000,11.86,16.54
echo_c1_r1,slikenet_r50_u50_64_1_echo_0_adaptive,slikenet,1,ok,0.9900,0.9940,1.0000,0.9880,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,63200,85200,130200,62400,74700,79900,10.78,16.05
echo_c1_r1,raknet_r50_u50_64_1_echo_0_adaptive,raknet,1,ok,0.9910,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9965,1.0000,0.9929,62800,90800,135000,62200,75500,79500,10.71,17.90
echo_c1_r1,yojimbo_r50_u50_64_1_echo_0_adaptive,yojimbo,1,ok,0.1890,0.1900,0.1920,0.1880,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,1094000,2145000,2305000,44700,53600,55800,68.36,82.06
echo_c1_r1,gns_r50_u50_64_1_echo_0_adaptive,gns,1,ok,0.9925,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,51000,76300,131900,50000,61400,66100,20.67,25.00
echo_c1_r1,litenetlib_r50_u50_64_1_echo_0_adaptive,litenetlib,1,ok,0.9880,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9925,1.0000,0.9849,63500,348600,727500,60300,74700,80200,10.88,47.56
echo_c1_r1,msquic_r50_u50_64_1_echo_0_adaptive,msquic,1,ok,0.9900,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9940,1.0000,0.9879,50800,75000,115300,50300,62700,66400,11.16,17.26
echo_c1_r2,mini_rudp_r50_u50_64_1_echo_0_adaptive,mini_rudp,1,ok,0.9930,0.9975,1.0000,0.9950,1.0000,1.0000,1.0000,0.9955,1.0000,0.9910,50600,63500,100200,50900,61600,66200,11.97,17.59
echo_c1_r2,coop_rudp_r50_u50_64_1_echo_0_adaptive,coop_rudp,1,ok,0.9890,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9945,1.0000,0.9889,50000,62300,145800,49800,61200,65400,20.26,24.21
echo_c1_r2,apex_rudp_r50_u50_64_1_echo_0_adaptive,apex_rudp,1,ok,0.9885,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,50900,64000,148900,50300,62200,67200,14.51,23.50
echo_c1_r2,enet_r50_u50_64_1_echo_0_adaptive,enet,1,ok,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,51000,83600,123600,50200,61600,65000,13.70,18.37
echo_c1_r2,kcp_r50_u50_64_1_echo_0_adaptive,kcp,1,ok,0.9920,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,57300,74300,119900,50100,61300,65800,11.84,16.78
echo_c1_r2,slikenet_r50_u50_64_1_echo_0_adaptive,slikenet,1,ok,0.9915,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,62800,82300,123900,62000,74400,80700,10.76,19.38
echo_c1_r2,raknet_r50_u50_64_1_echo_0_adaptive,raknet,1,ok,0.9890,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,63800,101000,148600,62600,76100,81300,10.64,13.70
echo_c1_r2,yojimbo_r50_u50_64_1_echo_0_adaptive,yojimbo,1,ok,0.5580,0.5595,0.9470,0.1720,1.0000,1.0000,1.0000,0.9973,1.0000,0.9826,2502000,9195000,9955000,44100,52000,57000,67.47,73.68
echo_c1_r2,gns_r50_u50_64_1_echo_0_adaptive,gns,1,ok,0.9935,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9970,1.0000,0.9940,50900,69000,127600,50400,61300,65600,20.49,24.63
echo_c1_r2,litenetlib_r50_u50_64_1_echo_0_adaptive,litenetlib,1,ok,0.9975,0.9995,1.0000,0.9990,1.0000,1.0000,1.0000,0.9980,1.0000,0.9960,61000,145200,442200,60200,74200,80300,10.96,49.48
echo_c1_r2,msquic_r50_u50_64_1_echo_0_adaptive,msquic,1,ok,0.9920,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9965,1.0000,0.9929,50400,66800,117800,49700,60700,66200,11.03,14.91
echo_c1_r3,mini_rudp_r50_u50_64_1_echo_0_adaptive,mini_rudp,1,ok,0.9905,0.9930,1.0000,0.9860,1.0000,1.0000,1.0000,0.9975,1.0000,0.9949,50700,63200,100400,50300,61700,65600,12.01,17.17
echo_c1_r3,coop_rudp_r50_u50_64_1_echo_0_adaptive,coop_rudp,1,ok,0.9900,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9935,1.0000,0.9869,50100,63000,150300,50000,61600,66200,20.53,23.76
echo_c1_r3,apex_rudp_r50_u50_64_1_echo_0_adaptive,apex_rudp,1,ok,0.9920,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9965,1.0000,0.9929,50400,64500,155400,50000,61400,66800,13.98,17.50
echo_c1_r3,enet_r50_u50_64_1_echo_0_adaptive,enet,1,ok,0.9915,0.9940,1.0000,0.9880,1.0000,1.0000,1.0000,0.9975,1.0000,0.9949,50700,71700,121300,50200,62000,66900,13.74,19.11
echo_c1_r3,kcp_r50_u50_64_1_echo_0_adaptive,kcp,1,ok,0.9915,0.9975,1.0000,0.9950,1.0000,1.0000,1.0000,0.9940,1.0000,0.9879,57700,74800,124200,50100,61800,65500,11.81,18.64
echo_c1_r3,slikenet_r50_u50_64_1_echo_0_adaptive,slikenet,1,ok,0.9870,0.9930,1.0000,0.9860,1.0000,1.0000,1.0000,0.9940,1.0000,0.9878,63400,101500,136900,62400,74900,79300,10.76,15.47
echo_c1_r3,raknet_r50_u50_64_1_echo_0_adaptive,raknet,1,ok,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,63100,92200,137000,62500,75300,79700,10.69,14.68
echo_c1_r3,yojimbo_r50_u50_64_1_echo_0_adaptive,yojimbo,1,ok,0.5640,0.5655,0.9360,0.1950,1.0000,1.0000,1.0000,0.9973,1.0000,0.9846,1252000,1927000,2250000,44000,53200,57000,68.47,77.70
echo_c1_r3,gns_r50_u50_64_1_echo_0_adaptive,gns,1,ok,0.9905,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,51200,87700,133400,50800,61800,66700,20.60,25.69
echo_c1_r3,litenetlib_r50_u50_64_1_echo_0_adaptive,litenetlib,1,ok,0.9860,0.9925,1.0000,0.9850,1.0000,1.0000,1.0000,0.9935,1.0000,0.9868,63800,321500,601500,59700,74200,79800,10.88,54.21
echo_c1_r3,msquic_r50_u50_64_1_echo_0_adaptive,msquic,1,ok,0.9875,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9940,1.0000,0.9878,51200,82500,120300,50400,62900,67700,11.09,14.71
echo_c2000_r1,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.6895,0.6958,0.9773,0.3823,1.0000,1.0000,1.0000,0.9909,0.9920,0.9881,601300,1053000,1370000,429200,615000,665500,97.57,100.01
echo_c2000_r1,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9893,0.9940,1.0000,0.9880,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,51500,64700,151900,50600,62400,67100,40.02,157.20
echo_c2000_r1,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9890,0.9940,0.9972,0.9870,1.0000,1.0000,1.0000,0.9949,0.9997,0.9901,89000,215100,549100,81400,110700,122300,170.33,196.17
echo_c2000_r2,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.6719,0.6756,0.9135,0.3207,1.0000,1.0000,1.0000,0.9946,0.9965,0.9891,626000,1040000,1405000,467600,658600,723000,97.12,100.01
echo_c2000_r2,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9898,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9946,1.0000,0.9892,51500,64500,150500,50600,62400,67300,39.76,58.87
echo_c2000_r2,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9883,0.9935,0.9973,0.9861,1.0000,1.0000,1.0000,0.9948,0.9997,0.9898,81500,254100,738100,78000,102900,118300,171.74,196.22
echo_c2000_r3,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.6808,0.6887,0.8999,0.3391,1.0000,1.0000,1.0000,0.9885,0.9874,0.9916,614000,1038000,1314000,445400,668400,732300,97.95,100.01
echo_c2000_r3,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9897,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,51600,64900,151300,50600,62300,67200,40.45,55.11
echo_c2000_r3,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9894,0.9944,1.0000,0.9888,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,81600,255000,18446744056666174,78100,106000,135600,171.08,196.08
echo_c200_r1,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9897,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,50700,63700,100900,50500,62100,66900,55.32,75.82
echo_c200_r1,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9919,0.9962,1.0000,0.9925,1.0000,1.0000,1.0000,0.9956,1.0000,0.9912,51200,63800,147100,51100,62600,68000,29.92,33.87
echo_c200_r1,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9902,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,50600,63400,149000,50300,62000,66800,17.34,18.91
echo_c200_r1,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9881,0.9942,1.0000,0.9885,1.0000,1.0000,1.0000,0.9938,1.0000,0.9876,51200,83700,126100,50400,62000,66900,45.69,60.67
echo_c200_r1,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9902,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,58500,86800,128100,50300,62000,66800,37.99,52.79
echo_c200_r1,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9900,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,53900,108200,148200,53000,71300,113000,92.50,107.56
echo_c200_r1,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9900,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9948,0.9999,0.9898,63000,183300,529900,61000,75200,81700,35.98,85.83
echo_c200_r2,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9898,0.9949,1.0000,0.9897,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,50700,63700,100800,50500,62100,66900,55.52,68.29
echo_c200_r2,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9905,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9956,1.0000,0.9912,51200,64200,147700,51000,63000,66900,29.79,40.26
echo_c200_r2,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9905,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,50000,62600,146200,50100,61600,66400,17.39,20.48
echo_c200_r2,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9888,0.9942,1.0000,0.9884,1.0000,1.0000,1.0000,0.9945,1.0000,0.9889,51200,85400,126300,50400,62000,66800,46.64,66.34
echo_c200_r2,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9902,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,58500,83600,127400,50300,61900,66700,38.09,45.05
echo_c200_r2,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9902,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,53500,110500,153600,52700,72200,129100,93.60,124.37
echo_c200_r2,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,63100,189100,553900,61100,75300,81600,36.22,82.27
echo_c200_r3,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9901,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,50700,63600,100700,50500,62100,66900,55.53,71.02
echo_c200_r3,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9916,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9965,1.0000,0.9929,51200,63400,148600,51100,62300,67300,29.79,39.15
echo_c200_r3,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9901,0.9944,1.0000,0.9888,1.0000,1.0000,1.0000,0.9957,1.0000,0.9914,50500,63600,149600,50400,62000,66900,17.27,20.36
echo_c200_r3,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9854,0.9929,1.0000,0.9857,1.0000,1.0000,1.0000,0.9925,1.0000,0.9849,51200,83300,125700,50400,62000,66800,45.99,55.60
echo_c200_r3,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9899,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,55300,81600,123900,50300,62000,66900,37.93,50.22
echo_c200_r3,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9900,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,53800,104900,142400,52900,71300,102900,93.35,105.47
echo_c200_r3,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9901,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,63000,182300,481400,61100,75300,81800,36.34,79.51
echo_c3000_r1,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9902,0.9953,1.0000,0.9905,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51700,65000,151500,51200,63000,68100,60.92,96.74
echo_c3000_r1,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9816,0.9868,0.9843,0.9641,1.0000,1.0000,1.0000,0.9947,0.9994,0.9899,130900,605300,1356000,117700,160300,186600,182.05,197.81
echo_c3000_r2,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,51600,64900,151700,51100,63000,68100,59.09,83.31
echo_c3000_r2,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9816,0.9864,0.9841,0.9582,1.0000,1.0000,1.0000,0.9951,0.9999,0.9901,135800,832600,18446744058207914,118100,159100,184800,180.39,198.67
echo_c3000_r3,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9900,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,51600,64700,151800,51000,62800,67600,58.23,69.00
echo_c3000_r3,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9785,0.9834,0.9849,0.9533,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,141700,871100,2745000,119100,163100,196600,181.52,198.55
echo_c50_r1,mini_rudp_r50_u50_64_50_echo_0_adaptive,mini_rudp,1,ok,0.9900,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,50400,63300,99600,50200,61800,66700,19.96,22.99
echo_c50_r1,coop_rudp_r50_u50_64_50_echo_0_adaptive,coop_rudp,1,ok,0.9901,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,50400,63600,150000,50200,61900,67300,23.68,31.91
echo_c50_r1,apex_rudp_r50_u50_64_50_echo_0_adaptive,apex_rudp,1,ok,0.9899,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,50600,63800,150700,50300,61800,66700,15.34,20.47
echo_c50_r1,enet_r50_u50_64_50_echo_0_adaptive,enet,1,ok,0.9878,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9932,1.0000,0.9862,51000,84600,125800,50200,61800,66700,20.63,23.62
echo_c50_r1,kcp_r50_u50_64_50_echo_0_adaptive,kcp,1,ok,0.9900,0.9951,1.0000,0.9903,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,58200,84400,126900,50200,61800,66600,17.25,27.33
echo_c50_r1,raknet_r50_u50_64_50_echo_0_adaptive,raknet,1,ok,0.9885,0.9934,0.9889,0.9790,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,55400,85500,128900,54600,67200,72400,23.58,25.35
echo_c50_r1,gns_r50_u50_64_50_echo_0_adaptive,gns,1,ok,0.9903,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,52800,90300,134800,52000,64100,68800,42.08,45.69
echo_c50_r1,litenetlib_r50_u50_64_50_echo_0_adaptive,litenetlib,1,ok,0.9911,0.9954,1.0000,0.9908,1.0000,1.0000,1.0000,0.9957,1.0000,0.9914,62100,172000,424300,60400,74500,80800,17.98,58.37
echo_c50_r1,msquic_r50_u50_64_50_echo_0_adaptive,msquic,1,ok,0.6207,0.6237,0.6268,0.6206,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,51900,75300,116500,51400,63600,69000,35.17,53.73
echo_c50_r2,mini_rudp_r50_u50_64_50_echo_0_adaptive,mini_rudp,1,ok,0.9900,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,50400,63400,100200,50200,61900,66600,20.22,28.68
echo_c50_r2,coop_rudp_r50_u50_64_50_echo_0_adaptive,coop_rudp,1,ok,0.9919,0.9958,1.0000,0.9915,1.0000,1.0000,1.0000,0.9961,1.0000,0.9922,50500,62700,144600,50400,61600,66500,22.43,25.76
echo_c50_r2,apex_rudp_r50_u50_64_50_echo_0_adaptive,apex_rudp,1,ok,0.9888,0.9939,1.0000,0.9878,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,50600,63900,151200,50200,62000,66800,15.37,19.98
echo_c50_r2,enet_r50_u50_64_50_echo_0_adaptive,enet,1,ok,0.9893,0.9947,1.0000,0.9894,1.0000,1.0000,1.0000,0.9946,1.0000,0.9890,51000,84100,126700,50200,61900,66600,20.81,28.87
echo_c50_r2,kcp_r50_u50_64_50_echo_0_adaptive,kcp,1,ok,0.9897,0.9947,1.0000,0.9894,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,58300,86200,126800,50100,61800,66500,17.22,29.35
echo_c50_r2,raknet_r50_u50_64_50_echo_0_adaptive,raknet,0,client_tick,0.9683,0.9729,0.9574,0.9478,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,55500,85400,129600,54700,67300,72400,24.84,37.35
echo_c50_r2,gns_r50_u50_64_50_echo_0_adaptive,gns,1,ok,0.9900,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,52600,94000,136300,51700,63700,68900,41.76,45.97
echo_c50_r2,litenetlib_r50_u50_64_50_echo_0_adaptive,litenetlib,1,ok,0.9902,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,62300,180100,535400,60500,74600,80900,18.05,59.76
echo_c50_r2,msquic_r50_u50_64_50_echo_0_adaptive,msquic,1,ok,0.6217,0.6248,0.6280,0.6216,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51600,73300,114900,50900,62800,67600,36.78,56.93
