library,scenario_id,conns,n_total,n_valid,valid,delivery_ratio_median,forward_delivery_ratio_median,forward_delivery_ratio_r_median,forward_delivery_ratio_u_median,server_echo_accept_ratio_median,server_echo_accept_ratio_r_median,server_echo_accept_ratio_u_median,return_delivery_ratio_median,return_delivery_ratio_r_median,return_delivery_ratio_u_median,server_cpu_pct_median,server_cpu_pct_peak_median,rtt_r_p50_us_median,rtt_r_p95_us_median,rtt_r_p99_us_median,rtt_u_p50_us_median,rtt_u_p95_us_median,rtt_u_p99_us_median,included_run_ids,note
apex_rudp,apex_rudp_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9833,0.9881,1.0000,0.9875,1.0000,1.0000,1.0000,0.9904,1.0000,0.9899,13.81,17.88,48500,60000,60000,50000,62200,66400,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
apex_rudp,apex_rudp_r1_u20_128_256_broadcast_0_adaptive,256,3,3,1,0.9760,0.9862,1.0000,0.9806,1.0000,1.0000,1.0000,0.9896,0.9931,0.9894,61.92,140.30,112700,210200,346600,61300,153000,185200,game_server_c256_r1;game_server_c256_r2;game_server_c256_r3,
apex_rudp,apex_rudp_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9811,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9906,1.0000,0.9901,14.43,17.37,50300,62900,143500,50000,61700,66500,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
apex_rudp,apex_rudp_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9841,0.9935,1.0000,0.9931,1.0000,1.0000,1.0000,0.9905,1.0000,0.9901,18.30,25.98,51800,64800,151000,50700,62300,67300,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
apex_rudp,apex_rudp_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9778,0.9899,1.0000,0.9894,1.0000,1.0000,1.0000,0.9878,0.9426,0.9901,24.82,41.30,54400,67000,73300,50900,62700,67900,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
apex_rudp,apex_rudp_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,21.08,23.42,51400,64700,152100,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
apex_rudp,apex_rudp_r50_u0_64_1500_echo_0_adaptive,1500,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,24.99,32.02,51400,64200,150600,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r2;reliable_echo_c1500_r3,
apex_rudp,apex_rudp_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,13.80,17.95,50400,63700,150100,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
apex_rudp,apex_rudp_r50_u0_64_2000_echo_0_adaptive,2000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,28.92,45.59,51700,64800,150700,0,0,0,reliable_echo_c2000_r1;reliable_echo_c2000_r2;reliable_echo_c2000_r3,
apex_rudp,apex_rudp_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,15.79,20.70,50600,63600,151200,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
apex_rudp,apex_rudp_r50_u0_64_3000_echo_0_adaptive,3000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,36.45,42.54,52100,64900,152000,0,0,0,reliable_echo_c3000_r1;reliable_echo_c3000_r2;reliable_echo_c3000_r3,
apex_rudp,apex_rudp_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,14.67,18.28,50500,63000,150600,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
apex_rudp,apex_rudp_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,18.42,20.14,50900,63900,151800,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
apex_rudp,apex_rudp_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.9902,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,28.29,34.68,51000,64400,150600,50600,62200,66900,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
apex_rudp,apex_rudp_r50_u50_64_1500_echo_0_adaptive,1500,3,3,1,0.9900,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,33.82,45.17,51400,64400,150800,50500,62200,66900,echo_c1500_r1;echo_c1500_r2;echo_c1500_r3,
apex_rudp,apex_rudp_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9885,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,13.98,21.76,50400,64200,152100,50100,62000,67100,echo_c1_r1;echo_c1_r2;echo_c1_r3,
apex_rudp,apex_rudp_r50_u50_64_2000_echo_0_adaptive,2000,3,3,1,0.9897,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,40.02,58.87,51500,64700,151300,50600,62400,67200,echo_c2000_r1;echo_c2000_r2;echo_c2000_r3,
apex_rudp,apex_rudp_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9902,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,17.34,20.36,50500,63400,149000,50300,62000,66800,echo_c200_r1;echo_c200_r2;echo_c200_r3,
apex_rudp,apex_rudp_r50_u50_64_3000_echo_0_adaptive,3000,3,3,1,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,59.09,83.31,51600,64900,151700,51100,63000,68100,echo_c3000_r1;echo_c3000_r2;echo_c3000_r3,
apex_rudp,apex_rudp_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9899,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,15.34,19.98,50600,63800,150700,50300,61800,66700,echo_c50_r1;echo_c50_r2;echo_c50_r3,
apex_rudp,apex_rudp_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9905,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,23.08,35.04,50900,64100,150700,50400,62000,66800,echo_c600_r1;echo_c600_r2;echo_c600_r3,
coop_rudp,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,100,3,3,1,0.9668,0.9896,,0.9896,0.9857,,0.9857,0.9904,,0.9904,67.40,94.65,0,0,0,60100,73300,78000,media_relay_c100_r1;media_relay_c100_r2;media_relay_c100_r3,
coop_rudp,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,125,3,3,1,0.8570,0.9896,,0.9887,0.8756,,0.8756,0.9900,,0.9900,89.37,100.00,0,0,0,70700,86600,92500,media_relay_c125_r1;media_relay_c125_r2;media_relay_c125_r3,
coop_rudp,coop_rudp_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9750,0.9900,,0.9900,1.0000,,1.0000,0.9883,,0.9883,20.40,27.79,0,0,0,50300,62000,66900,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
coop_rudp,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9832,0.9925,,0.9925,1.0000,,1.0000,0.9907,,0.9907,31.74,47.42,0,0,0,51700,63300,68000,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
coop_rudp,coop_rudp_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9817,0.9907,,0.9907,1.0000,,1.0000,0.9903,,0.9903,20.69,24.03,0,0,0,50200,62100,66600,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
coop_rudp,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.9803,0.9900,,0.9900,1.0000,,1.0000,0.9901,,0.9901,45.62,55.19,0,0,0,54300,66100,70700,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
coop_rudp,coop_rudp_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9905,0.9952,1.0000,0.9950,1.0000,1.0000,1.0000,0.9952,1.0000,0.9950,20.47,25.57,49300,61600,61600,49700,61600,66200,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
coop_rudp,coop_rudp_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9793,0.9881,1.0000,0.9875,1.0000,1.0000,1.0000,0.9914,1.0000,0.9910,20.57,23.98,50600,63900,150900,50000,61800,66900,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
coop_rudp,coop_rudp_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9639,0.9893,1.0000,0.9888,0.9836,0.8562,0.9900,0.9906,1.0000,0.9902,31.78,41.49,55000,67700,77200,53100,64800,69000,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
coop_rudp,coop_rudp_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9244,0.9905,1.0000,0.9900,0.9409,0.5198,0.9599,0.9909,1.0000,0.9907,45.15,54.97,59100,73000,150800,57700,70400,74800,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
coop_rudp,coop_rudp_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,53.77,68.67,53700,66600,153700,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
coop_rudp,coop_rudp_r50_u0_64_1500_echo_0_adaptive,1500,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,69.45,83.45,54200,67200,155100,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r2;reliable_echo_c1500_r3,
coop_rudp,coop_rudp_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,20.50,27.31,50400,63200,149200,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
coop_rudp,coop_rudp_r50_u0_64_2000_echo_0_adaptive,2000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,83.58,95.47,56400,69900,157800,0,0,0,reliable_echo_c2000_r1;reliable_echo_c2000_r2;reliable_echo_c2000_r3,
coop_rudp,coop_rudp_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,28.70,33.89,51000,63800,150000,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
coop_rudp,coop_rudp_r50_u0_64_3000_echo_0_adaptive,3000,3,0,0,,,,,,,,,,,,,,,,,,,,client_tick
coop_rudp,coop_rudp_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,22.09,29.92,50400,63300,148900,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
coop_rudp,coop_rudp_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,39.48,52.59,52000,65400,152400,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
coop_rudp,coop_rudp_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.9899,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,60.52,72.73,55300,68400,153700,55200,66800,71800,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
coop_rudp,coop_rudp_r50_u50_64_1500_echo_0_adaptive,1500,3,3,1,0.9900,0.9954,1.0000,0.9908,1.0000,1.0000,1.0000,0.9946,1.0000,0.9892,78.88,96.70,56500,69700,156500,56300,68200,73100,echo_c1500_r1;echo_c1500_r2;echo_c1500_r3,
coop_rudp,coop_rudp_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9895,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9935,1.0000,0.9869,20.47,24.21,50100,63000,149600,50000,61600,66200,echo_c1_r1;echo_c1_r2;echo_c1_r3,
coop_rudp,coop_rudp_r50_u50_64_2000_echo_0_adaptive,2000,3,0,0,,,,,,,,,,,,,,,,,,,,client_tick
coop_rudp,coop_rudp_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9916,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9956,1.0000,0.9912,29.79,39.15,51200,63800,147700,51100,62600,67300,echo_c200_r1;echo_c200_r2;echo_c200_r3,
coop_rudp,coop_rudp_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9901,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9952,1.0000,0.9904,22.43,25.76,50500,63600,150000,50400,61900,67300,echo_c50_r1;echo_c50_r2;echo_c50_r3,
coop_rudp,coop_rudp_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9910,0.9954,1.0000,0.9908,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,43.39,56.28,52900,66100,151600,52700,64400,69200,echo_c600_r1;echo_c600_r2;echo_c600_r3,
enet,enet_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9833,0.9900,,0.9900,1.0000,,1.0000,0.9899,,0.9899,13.55,18.11,0,0,0,50700,61900,66200,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
enet,enet_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9568,0.9888,,0.9888,1.0000,,1.0000,0.9676,,0.9676,77.25,99.91,0,0,0,55900,69400,74600,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
enet,enet_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9757,0.9880,,0.9880,1.0000,,1.0000,0.9885,,0.9885,14.73,19.14,0,0,0,50200,61900,66300,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
enet,enet_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.4917,0.5013,,0.5013,1.0000,,1.0000,0.9803,,0.9803,95.27,100.00,0,0,0,285400,335500,347400,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
enet,enet_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9762,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9856,1.0000,0.9848,13.60,19.29,50100,63300,63300,50600,60900,65600,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
enet,enet_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9747,0.9876,1.0000,0.9870,1.0000,1.0000,1.0000,0.9885,1.0000,0.9879,14.68,17.08,51700,65000,128100,50200,61800,66300,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
enet,enet_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9610,0.9897,1.0000,0.9891,1.0000,1.0000,1.0000,0.9717,0.9906,0.9703,44.70,60.56,57100,128600,141800,50800,62400,67200,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
enet,enet_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9428,0.9876,1.0000,0.9870,1.0000,1.0000,1.0000,0.9546,0.9906,0.9528,61.93,76.30,57100,128100,144900,51600,63700,68900,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
enet,enet_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,0.9994,0.9994,0.9994,,1.0000,1.0000,,1.0000,1.0000,,96.01,99.79,103000,350800,727500,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
enet,enet_r50_u0_64_1500_echo_0_adaptive,1500,3,3,1,0.3694,0.3700,0.3688,,0.9999,0.9999,,0.9985,0.9985,,97.68,100.00,556700,1510000,2832000,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r2;reliable_echo_c1500_r3,
enet,enet_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,13.70,19.65,51000,95200,134100,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
enet,enet_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,42.46,51.80,51200,83300,125700,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
enet,enet_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,19.85,25.34,51000,82600,124400,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
enet,enet_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,92.56,99.87,53400,87600,129000,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
enet,enet_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.8587,0.8817,0.9822,0.7751,1.0000,1.0000,1.0000,0.9724,0.9994,0.9399,95.81,100.00,183300,1157000,2624000,83900,133500,173500,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
enet,enet_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9900,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,13.74,19.11,50900,83600,123600,50200,61600,65700,echo_c1_r1;echo_c1_r2;echo_c1_r3,
enet,enet_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9881,0.9942,1.0000,0.9884,1.0000,1.0000,1.0000,0.9938,1.0000,0.9876,45.99,60.67,51200,83700,126100,50400,62000,66800,echo_c200_r1;echo_c200_r2;echo_c200_r3,
enet,enet_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9890,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9946,1.0000,0.9890,20.63,23.62,51000,84100,126000,50200,61800,66600,echo_c50_r1;echo_c50_r2;echo_c50_r3,
enet,enet_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9879,0.9936,1.0000,0.9873,1.0000,1.0000,1.0000,0.9938,1.0000,0.9875,93.52,99.34,53500,86200,128500,52700,65100,69900,echo_c600_r1;echo_c600_r2;echo_c600_r3,
gns,gns_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9767,0.9933,,0.9933,1.0000,,1.0000,0.9882,,0.9882,20.27,23.05,0,0,0,50400,60600,66100,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
gns,gns_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.1530,0.9896,,0.9896,0.1729,,0.1729,0.8932,,0.8932,86.95,115.23,0,0,0,2117000,2129000,2135000,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
gns,gns_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9811,0.9900,,0.9900,1.0000,,1.0000,0.9902,,0.9902,22.74,25.00,0,0,0,51500,63200,68300,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
gns,gns_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9857,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9952,1.0000,0.9949,20.14,23.80,50200,65100,65100,50400,61600,65800,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
gns,gns_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9795,0.9890,1.0000,0.9885,1.0000,1.0000,1.0000,0.9904,1.0000,0.9899,22.03,23.77,52100,100400,162100,51300,63000,67800,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
gns,gns_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9739,0.9907,1.0000,0.9903,0.9997,1.0000,0.9997,0.9834,0.9861,0.9833,167.17,190.16,77600,160000,192500,63900,89200,108800,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
gns,gns_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.3828,0.5559,0.6125,0.5530,0.7232,0.7332,0.7233,0.9493,0.9634,0.9485,189.46,194.08,5278000,9261000,10406000,5577000,9382000,10265000,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
gns,gns_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,156.40,174.43,75900,199300,247500,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
gns,gns_r50_u0_64_1500_echo_0_adaptive,1500,3,3,1,0.9999,0.9999,0.9999,,1.0000,1.0000,,1.0000,1.0000,,176.95,186.94,240300,637500,910600,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r2;reliable_echo_c1500_r3,
gns,gns_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,20.54,24.85,51600,113000,164700,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
gns,gns_r50_u0_64_2000_echo_0_adaptive,2000,3,3,1,0.8381,0.8753,0.8729,,0.9621,0.9621,,0.9916,0.9916,,180.55,186.20,2441000,4187000,5075000,0,0,0,reliable_echo_c2000_r1;reliable_echo_c2000_r2;reliable_echo_c2000_r3,
gns,gns_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,77.23,84.27,52900,118400,176400,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
gns,gns_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,37.84,41.62,52400,117200,174300,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
gns,gns_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,135.76,147.60,58300,132200,189800,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
gns,gns_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.8532,0.8569,1.0000,0.7137,1.0000,1.0000,1.0000,0.9958,1.0000,0.9899,182.46,195.29,173900,386600,533000,91400,148000,166800,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
gns,gns_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9925,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9960,1.0000,0.9919,20.60,25.00,51000,76300,131900,50400,61400,66100,echo_c1_r1;echo_c1_r2;echo_c1_r3,
gns,gns_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9900,0.9950,1.0000,0.9899,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,93.35,107.56,53800,108200,148200,52900,71300,113000,echo_c200_r1;echo_c200_r2;echo_c200_r3,
gns,gns_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9901,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,41.76,45.69,52800,92500,135400,51900,64100,68900,echo_c50_r1;echo_c50_r2;echo_c50_r3,
gns,gns_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9901,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,162.17,177.44,59000,110800,150500,58100,79300,107200,echo_c600_r1;echo_c600_r2;echo_c600_r3,
kcp,kcp_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9767,0.9900,,0.9900,1.0000,,1.0000,0.9932,,0.9932,11.69,17.57,0,0,0,49700,62100,66600,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
