library,scenario_id,conns,n_total,n_valid,valid,delivery_ratio_median,forward_delivery_ratio_median,forward_delivery_ratio_r_median,forward_delivery_ratio_u_median,server_echo_accept_ratio_median,server_echo_accept_ratio_r_median,server_echo_accept_ratio_u_median,return_delivery_ratio_median,return_delivery_ratio_r_median,return_delivery_ratio_u_median,server_cpu_pct_median,server_cpu_pct_peak_median,rtt_r_p50_us_median,rtt_r_p95_us_median,rtt_r_p99_us_median,rtt_u_p50_us_median,rtt_u_p95_us_median,rtt_u_p99_us_median,included_run_ids,note
apex_rudp,apex_rudp_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9833,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9904,1.0000,0.9899,14.02,18.06,49800,62200,62200,50600,61000,66800,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
apex_rudp,apex_rudp_r1_u20_128_256_broadcast_0_adaptive,256,3,3,1,0.9819,0.9922,1.0000,0.9862,1.0000,1.0000,1.0000,0.9888,0.9925,0.9886,64.96,137.39,109000,271200,322700,58500,153300,181400,game_server_c256_r1;game_server_c256_r2;game_server_c256_r3,
apex_rudp,apex_rudp_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9803,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9895,1.0000,0.9890,14.19,18.31,50800,68700,153100,50000,61600,66200,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
apex_rudp,apex_rudp_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9808,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9902,1.0000,0.9897,18.18,26.06,52100,64400,73700,50600,62400,67300,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
apex_rudp,apex_rudp_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9811,0.9923,1.0000,0.9919,1.0000,1.0000,1.0000,0.9885,0.9596,0.9900,24.09,42.37,54800,68200,153200,50700,62800,68200,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
apex_rudp,apex_rudp_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,20.78,23.11,50800,63700,149900,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
apex_rudp,apex_rudp_r50_u0_64_1500_echo_0_adaptive,1500,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,24.20,27.61,51000,63600,150300,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r2;reliable_echo_c1500_r3,
apex_rudp,apex_rudp_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,14.07,18.39,50300,63800,149900,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
apex_rudp,apex_rudp_r50_u0_64_2000_echo_0_adaptive,2000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,27.76,35.79,51400,64400,151400,0,0,0,reliable_echo_c2000_r1;reliable_echo_c2000_r2;reliable_echo_c2000_r3,
apex_rudp,apex_rudp_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,15.49,20.65,50400,63600,149900,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
apex_rudp,apex_rudp_r50_u0_64_3000_echo_0_adaptive,3000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,35.29,41.46,51200,64200,151800,0,0,0,reliable_echo_c3000_r1;reliable_echo_c3000_r2;reliable_echo_c3000_r3,
apex_rudp,apex_rudp_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,14.52,21.40,50200,63400,150100,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
apex_rudp,apex_rudp_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,18.14,24.79,50600,63500,149700,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
apex_rudp,apex_rudp_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.9893,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,28.50,43.41,50900,63800,150300,50500,62000,66700,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
apex_rudp,apex_rudp_r50_u50_64_1500_echo_0_adaptive,1500,3,3,1,0.9902,0.9952,1.0000,0.9903,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,36.18,41.70,50900,64000,151300,50500,62100,66800,echo_c1500_r1;echo_c1500_r2;echo_c1500_r3,
apex_rudp,apex_rudp_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9925,0.9965,1.0000,0.9930,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,14.15,18.52,50300,63200,149500,49900,61700,66800,echo_c1_r1;echo_c1_r2;echo_c1_r3,
apex_rudp,apex_rudp_r50_u50_64_2000_echo_0_adaptive,2000,3,3,1,0.9902,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,43.62,67.65,51100,64300,151600,50700,62200,67200,echo_c2000_r1;echo_c2000_r2;echo_c2000_r3,
apex_rudp,apex_rudp_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9901,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,17.36,20.51,50400,63400,151300,50100,61800,66800,echo_c200_r1;echo_c200_r2;echo_c200_r3,
apex_rudp,apex_rudp_r50_u50_64_3000_echo_0_adaptive,3000,3,3,1,0.9897,0.9947,1.0000,0.9895,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,53.82,92.35,51400,64500,152500,50700,62400,67200,echo_c3000_r1;echo_c3000_r2;echo_c3000_r3,
apex_rudp,apex_rudp_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9900,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,15.42,20.28,50300,63300,149100,50200,61800,66500,echo_c50_r1;echo_c50_r2;echo_c50_r3,
apex_rudp,apex_rudp_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9895,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,22.90,55.60,50600,63800,151400,50300,62000,66800,echo_c600_r1;echo_c600_r2;echo_c600_r3,
coop_rudp,coop_rudp_r0_u30_1000_100_broadcast_0_adaptive,100,3,3,1,0.9788,0.9883,,0.9883,1.0000,,1.0000,0.9901,,0.9901,47.08,53.69,0,0,0,51500,63200,68100,media_relay_c100_r1;media_relay_c100_r2;media_relay_c100_r3,
coop_rudp,coop_rudp_r0_u30_1000_125_broadcast_0_adaptive,125,3,3,1,0.9806,0.9899,,0.9899,1.0000,,1.0000,0.9905,,0.9905,54.80,68.09,0,0,0,53100,64600,69200,media_relay_c125_r1;media_relay_c125_r2;media_relay_c125_r3,
coop_rudp,coop_rudp_r0_u30_1000_150_broadcast_0_adaptive,150,3,3,1,0.9818,0.9917,,0.9917,1.0000,,1.0000,0.9901,,0.9901,68.29,84.19,0,0,0,55000,67500,73000,media_relay_c150_r1;media_relay_c150_r2;media_relay_c150_r3,
coop_rudp,coop_rudp_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9750,0.9900,,0.9900,1.0000,,1.0000,0.9848,,0.9848,31.73,41.38,0,0,0,50000,61800,65900,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
coop_rudp,coop_rudp_r0_u30_1000_200_broadcast_0_adaptive,200,3,3,1,0.7611,0.9908,,0.9908,0.7817,,0.7817,0.9826,,0.9826,95.04,100.00,0,0,0,154900,201400,217900,media_relay_c200_r1;media_relay_c200_r2;media_relay_c200_r3,
coop_rudp,coop_rudp_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9794,0.9896,,0.9896,1.0000,,1.0000,0.9901,,0.9901,37.56,40.95,0,0,0,50500,62100,66700,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
coop_rudp,coop_rudp_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9809,0.9907,,0.9907,1.0000,,1.0000,0.9902,,0.9902,33.89,42.89,0,0,0,50300,61900,66500,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
coop_rudp,coop_rudp_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.9808,0.9904,,0.9904,1.0000,,1.0000,0.9900,,0.9900,40.94,47.27,0,0,0,50900,62400,67100,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
coop_rudp,coop_rudp_r1_u20_128_128_broadcast_0_adaptive,128,3,3,1,0.9818,0.9917,1.0000,0.9912,1.0000,1.0000,1.0000,0.9901,1.0000,0.9896,42.90,58.48,54700,67000,99700,52000,63700,68300,game_server_c128_r1;game_server_c128_r2;game_server_c128_r3,
coop_rudp,coop_rudp_r1_u20_128_192_broadcast_0_adaptive,192,3,3,1,0.9809,0.9899,1.0000,0.9894,1.0000,1.0000,1.0000,0.9906,1.0000,0.9901,47.07,76.39,65400,84500,157700,54600,67600,76900,game_server_c192_r1;game_server_c192_r2;game_server_c192_r3,
coop_rudp,coop_rudp_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9857,0.9929,1.0000,0.9925,1.0000,1.0000,1.0000,0.9928,1.0000,0.9924,31.55,35.26,52100,63900,63900,50500,62700,66900,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
coop_rudp,coop_rudp_r1_u20_128_256_broadcast_0_adaptive,256,3,3,1,0.9756,0.9869,1.0000,0.9862,0.9981,1.0000,0.9981,0.9901,1.0000,0.9896,70.31,97.98,89800,134400,175800,63100,88300,112500,game_server_c256_r1;game_server_c256_r2;game_server_c256_r3,
coop_rudp,coop_rudp_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9839,0.9938,1.0000,0.9935,1.0000,1.0000,1.0000,0.9905,1.0000,0.9900,33.76,39.77,49300,62400,146200,50100,61600,66100,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
coop_rudp,coop_rudp_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9792,0.9887,1.0000,0.9881,1.0000,1.0000,1.0000,0.9904,1.0000,0.9899,35.04,43.93,51000,65300,149100,50800,62400,67200,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
coop_rudp,coop_rudp_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9828,0.9923,1.0000,0.9919,1.0000,1.0000,1.0000,0.9904,1.0000,0.9899,37.32,43.63,52000,65700,153700,51200,62600,67500,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
coop_rudp,coop_rudp_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,40.96,47.70,50800,63800,150700,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
coop_rudp,coop_rudp_r50_u0_64_1500_echo_0_adaptive,1500,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,48.09,53.74,51100,64000,150600,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r2;reliable_echo_c1500_r3,
coop_rudp,coop_rudp_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,31.50,35.08,50400,64400,151100,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
coop_rudp,coop_rudp_r50_u0_64_2000_echo_0_adaptive,2000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,57.88,69.32,51500,64400,152400,0,0,0,reliable_echo_c2000_r1;reliable_echo_c2000_r2;reliable_echo_c2000_r3,
coop_rudp,coop_rudp_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,40.45,43.65,50600,63300,149900,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
coop_rudp,coop_rudp_r50_u0_64_3000_echo_0_adaptive,3000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,72.57,81.58,51800,64900,152500,0,0,0,reliable_echo_c3000_r1;reliable_echo_c3000_r2;reliable_echo_c3000_r3,
coop_rudp,coop_rudp_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,35.38,39.77,50300,63500,150300,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
coop_rudp,coop_rudp_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,31.23,36.21,50700,63700,150900,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
coop_rudp,coop_rudp_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.9911,0.9956,1.0000,0.9912,1.0000,1.0000,1.0000,0.9956,1.0000,0.9912,41.38,49.03,51100,64000,148600,50900,62500,67400,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
coop_rudp,coop_rudp_r50_u50_64_1500_echo_0_adaptive,1500,3,3,1,0.9895,0.9942,1.0000,0.9884,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,49.91,56.04,51500,64700,151600,51300,63000,67900,echo_c1500_r1;echo_c1500_r2;echo_c1500_r3,
coop_rudp,coop_rudp_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9905,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9970,1.0000,0.9939,31.72,39.27,50300,63300,148400,50100,62300,66400,echo_c1_r1;echo_c1_r2;echo_c1_r3,
coop_rudp,coop_rudp_r50_u50_64_2000_echo_0_adaptive,2000,3,3,1,0.9904,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,59.96,69.16,52100,65100,151600,52000,63500,68300,echo_c2000_r1;echo_c2000_r2;echo_c2000_r3,
coop_rudp,coop_rudp_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9902,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,40.72,45.36,50500,63700,149100,50400,61800,66800,echo_c200_r1;echo_c200_r2;echo_c200_r3,
coop_rudp,coop_rudp_r50_u50_64_3000_echo_0_adaptive,3000,3,3,1,0.9897,0.9951,1.0000,0.9901,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,75.14,83.48,52300,65500,151800,52100,63800,68900,echo_c3000_r1;echo_c3000_r2;echo_c3000_r3,
coop_rudp,coop_rudp_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9901,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9945,1.0000,0.9890,35.66,42.32,50500,63600,149500,50300,61800,66600,echo_c50_r1;echo_c50_r2;echo_c50_r3,
coop_rudp,coop_rudp_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9903,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,31.75,39.13,50800,64100,148800,50700,62400,67300,echo_c600_r1;echo_c600_r2;echo_c600_r3,
enet,enet_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9750,0.9883,,0.9883,1.0000,,1.0000,0.9882,,0.9882,13.87,18.99,0,0,0,50300,61800,65400,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
enet,enet_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9546,0.9865,,0.9865,1.0000,,1.0000,0.9679,,0.9679,80.57,99.96,0,0,0,56900,72100,80900,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
enet,enet_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9787,0.9897,,0.9897,1.0000,,1.0000,0.9890,,0.9890,14.37,19.18,0,0,0,50200,61800,66800,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
enet,enet_r0_u30_1000_75_broadcast_0_adaptive,75,3,2,1,0.4817,0.4920,,0.4920,1.0000,,1.0000,0.9790,,0.9790,95.04,100.94,0,0,0,291150,343900,362800,media_relay_c75_r1;media_relay_c75_r3,
enet,enet_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9881,0.9952,1.0000,0.9950,1.0000,1.0000,1.0000,0.9928,1.0000,0.9925,13.79,18.22,50000,60600,60600,50500,61600,65600,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
enet,enet_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9796,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9897,1.0000,0.9892,14.24,19.72,52200,66300,129600,50000,61800,66700,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
enet,enet_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9632,0.9897,1.0000,0.9892,1.0000,1.0000,1.0000,0.9728,0.9906,0.9721,55.64,69.85,56300,125700,140600,50700,62300,67000,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
enet,enet_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9467,0.9891,1.0000,0.9885,1.0000,1.0000,1.0000,0.9585,0.9875,0.9571,77.25,99.08,56600,124800,142400,51500,63400,68500,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
enet,enet_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,0.9995,0.9996,0.9996,,1.0000,1.0000,,0.9999,0.9999,,95.44,100.00,133900,413500,790300,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
enet,enet_r50_u0_64_1500_echo_0_adaptive,1500,3,1,0,0.0676,0.0682,0.0679,,1.0000,1.0000,,0.9910,0.9910,,93.36,100.00,597100,1905000,3384000,0,0,0,reliable_echo_c1500_r1,
enet,enet_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,13.90,19.17,50900,92200,130000,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
enet,enet_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,44.06,54.63,51100,84100,125300,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
enet,enet_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,20.12,23.49,50900,80700,124300,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
enet,enet_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,94.26,99.90,53300,86100,128400,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
enet,enet_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.8673,0.9007,0.9943,0.8038,1.0000,1.0000,1.0000,0.9630,0.9995,0.9177,95.44,99.59,174700,818000,2060000,111800,221900,287600,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
enet,enet_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9870,0.9935,1.0000,0.9870,1.0000,1.0000,1.0000,0.9935,1.0000,0.9868,13.92,17.55,51600,100100,129600,50400,61800,65700,echo_c1_r1;echo_c1_r2;echo_c1_r3,
enet,enet_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9882,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9947,1.0000,0.9893,47.87,57.79,51100,83500,125400,50300,62000,66900,echo_c200_r1;echo_c200_r2;echo_c200_r3,
enet,enet_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9891,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,21.00,29.22,51000,81200,124500,50200,61900,66500,echo_c50_r1;echo_c50_r2;echo_c50_r3,
enet,enet_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9883,0.9937,1.0000,0.9875,1.0000,1.0000,1.0000,0.9941,1.0000,0.9881,95.55,99.99,55200,89900,131900,54300,68000,74400,echo_c600_r1;echo_c600_r2;echo_c600_r3,
gns,gns_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9817,0.9933,,0.9933,1.0000,,1.0000,0.9866,,0.9866,12.34,16.50,0,0,0,60500,72200,76600,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
gns,gns_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9614,0.9901,,0.9901,0.9981,,0.9981,0.9731,,0.9731,116.77,141.43,0,0,0,59600,74300,99500,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
gns,gns_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9749,0.9910,,0.9910,1.0000,,1.0000,0.9838,,0.9838,13.71,19.47,0,0,0,59300,71200,75900,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
gns,gns_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.1510,0.5604,,0.5604,1.0000,,1.0000,0.2694,,0.2694,136.62,170.26,0,0,0,990900,7141000,7441000,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
gns,gns_r1_u20_128_128_broadcast_0_adaptive,128,3,3,1,0.9288,0.9757,1.0000,0.9745,0.9641,0.9594,0.9646,0.9873,0.9902,0.9869,171.57,178.81,829500,1508000,1557000,857100,1521000,1580000,game_server_c128_r1;game_server_c128_r2;game_server_c128_r3,
gns,gns_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9881,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9976,1.0000,0.9975,12.27,18.08,59100,69900,69900,60300,71300,75400,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
gns,gns_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9814,0.9914,1.0000,0.9910,1.0000,1.0000,1.0000,0.9899,0.9980,0.9894,13.05,17.88,60500,76600,157900,59800,71600,76400,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
gns,gns_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9761,0.9900,1.0000,0.9895,1.0000,1.0000,1.0000,0.9850,0.9906,0.9847,48.06,65.80,59600,103300,157400,56700,69300,74700,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
gns,gns_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.9796,0.9910,1.0000,0.9906,1.0000,1.0000,1.0000,0.9895,0.9974,0.9891,91.64,141.71,67400,131200,158900,58200,72200,79100,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
gns,gns_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,1.0000,1.0000,0.9999,,1.0000,1.0000,,1.0000,1.0000,,126.92,138.12,76300,147100,206800,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
gns,gns_r50_u0_64_1500_echo_0_adaptive,1500,3,3,1,1.0000,1.0000,0.9989,,1.0000,1.0000,,1.0000,1.0000,,144.46,157.68,96700,185500,252800,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r2;reliable_echo_c1500_r3,
gns,gns_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,12.55,18.79,60900,109900,167200,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
gns,gns_r50_u0_64_2000_echo_0_adaptive,2000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,158.00,175.54,119700,220100,304200,0,0,0,reliable_echo_c2000_r1;reliable_echo_c2000_r2;reliable_echo_c2000_r3,
