library,scenario_id,conns,n_total,n_valid,valid,delivery_ratio_median,forward_delivery_ratio_median,forward_delivery_ratio_r_median,forward_delivery_ratio_u_median,server_echo_accept_ratio_median,server_echo_accept_ratio_r_median,server_echo_accept_ratio_u_median,return_delivery_ratio_median,return_delivery_ratio_r_median,return_delivery_ratio_u_median,server_cpu_pct_median,server_cpu_pct_peak_median,rtt_r_p50_us_median,rtt_r_p95_us_median,rtt_r_p99_us_median,rtt_u_p50_us_median,rtt_u_p95_us_median,rtt_u_p99_us_median,included_run_ids,note
coop_rudp,coop_rudp_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,20.44,24.30,50000,62900,148600,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
coop_rudp,coop_rudp_r50_u0_64_2000_echo_0_adaptive,2000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,83.44,97.74,56200,69700,157900,0,0,0,reliable_echo_c2000_r1;reliable_echo_c2000_r2;reliable_echo_c2000_r3,
coop_rudp,coop_rudp_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,28.48,34.32,51000,64300,151300,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
coop_rudp,coop_rudp_r50_u0_64_3000_echo_0_adaptive,3000,3,0,0,,,,,,,,,,,,,,,,,,,,client_tick
coop_rudp,coop_rudp_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,21.98,26.34,50400,63600,150600,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
coop_rudp,coop_rudp_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,38.85,47.53,52000,64900,150500,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
coop_rudp,coop_rudp_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.9900,0.9941,1.0000,0.9882,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,60.86,77.23,55200,68300,153900,55100,66900,71500,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
coop_rudp,coop_rudp_r50_u50_64_1500_echo_0_adaptive,1500,3,3,1,0.9903,0.9951,1.0000,0.9901,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,78.26,98.14,56600,69900,156600,56500,68300,73100,echo_c1500_r1;echo_c1500_r2;echo_c1500_r3,
coop_rudp,coop_rudp_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9925,0.9960,1.0000,0.9920,1.0000,1.0000,1.0000,0.9965,1.0000,0.9929,20.48,24.15,50100,63300,137600,49700,62400,65900,echo_c1_r1;echo_c1_r2;echo_c1_r3,
coop_rudp,coop_rudp_r50_u50_64_2000_echo_0_adaptive,2000,3,1,0,0.7846,0.7925,0.9977,0.5837,1.0000,1.0000,1.0000,0.9900,0.9905,0.9890,97.76,100.01,477800,932500,1261000,85900,570000,634300,echo_c2000_r3,
coop_rudp,coop_rudp_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9901,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,29.78,37.91,51100,64100,149800,50800,62500,67200,echo_c200_r1;echo_c200_r2;echo_c200_r3,
coop_rudp,coop_rudp_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9921,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9963,1.0000,0.9926,22.45,29.97,50500,63300,145900,50300,62200,66600,echo_c50_r1;echo_c50_r2;echo_c50_r3,
coop_rudp,coop_rudp_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9912,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,43.49,53.04,53000,65900,150900,52700,64400,68900,echo_c600_r1;echo_c600_r2;echo_c600_r3,
enet,enet_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9733,0.9883,,0.9883,1.0000,,1.0000,0.9848,,0.9848,13.62,19.95,0,0,0,50100,61800,65800,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
enet,enet_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9540,0.9894,,0.9894,1.0000,,1.0000,0.9642,,0.9642,78.23,98.20,0,0,0,56800,70600,75200,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
enet,enet_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9779,0.9887,,0.9887,1.0000,,1.0000,0.9885,,0.9885,14.10,20.19,0,0,0,50000,61700,66500,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
enet,enet_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.4900,0.5023,,0.5023,1.0000,,1.0000,0.9753,,0.9753,96.14,100.00,0,0,0,285200,335900,350800,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
enet,enet_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9786,0.9833,1.0000,0.9825,1.0000,1.0000,1.0000,0.9927,1.0000,0.9924,13.63,19.80,48900,60900,60900,50000,61400,65100,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
enet,enet_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9765,0.9876,1.0000,0.9870,1.0000,1.0000,1.0000,0.9887,1.0000,0.9881,14.01,20.89,53100,66600,120700,50200,61700,66500,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
enet,enet_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9321,0.9900,1.0000,0.9895,1.0000,1.0000,1.0000,0.9423,1.0000,0.9394,42.43,64.10,67500,155000,193000,54800,65100,72400,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
enet,enet_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,96.18,99.98,77300,223200,433700,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
enet,enet_r50_u0_64_1500_echo_0_adaptive,1500,3,2,1,0.3036,0.3044,0.3037,,1.0000,1.0000,,0.9964,0.9964,,97.34,100.00,519750,1295950,2044000,0,0,0,reliable_echo_c1500_r2;reliable_echo_c1500_r3,
enet,enet_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,13.65,18.87,51100,83000,126200,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
enet,enet_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,42.58,54.83,51200,84600,126500,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
enet,enet_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,19.76,22.38,50900,82000,125400,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
enet,enet_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,92.20,99.58,52700,85500,127800,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
enet,enet_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.8578,0.8873,0.9884,0.7819,1.0000,1.0000,1.0000,0.9668,0.9995,0.9255,96.81,100.00,183400,1064000,2589000,87300,160000,188000,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
enet,enet_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9930,0.9970,1.0000,0.9940,1.0000,1.0000,1.0000,0.9960,1.0000,0.9920,13.58,20.18,50800,83200,123200,50200,62200,66400,echo_c1_r1;echo_c1_r2;echo_c1_r3,
enet,enet_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9880,0.9931,1.0000,0.9861,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,45.78,54.86,51100,83200,125600,50400,62000,66800,echo_c200_r1;echo_c200_r2;echo_c200_r3,
enet,enet_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9893,0.9947,1.0000,0.9894,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,20.49,23.84,50900,83300,125400,50200,61700,66500,echo_c50_r1;echo_c50_r2;echo_c50_r3,
enet,enet_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9880,0.9934,1.0000,0.9868,1.0000,1.0000,1.0000,0.9947,1.0000,0.9893,94.18,99.99,53600,86400,128400,52800,65000,69800,echo_c600_r1;echo_c600_r2;echo_c600_r3,
gns,gns_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9733,0.9867,,0.9867,1.0000,,1.0000,0.9865,,0.9865,20.27,22.99,0,0,0,50300,61400,67200,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
gns,gns_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.1529,0.9898,,0.9898,0.1710,,0.1710,0.9033,,0.9033,84.88,93.35,0,0,0,2113000,2131000,2136000,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
gns,gns_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9800,0.9907,,0.9907,1.0000,,1.0000,0.9892,,0.9892,22.21,23.92,0,0,0,50900,63500,68000,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
gns,gns_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9833,0.9929,1.0000,0.9925,1.0000,1.0000,1.0000,0.9904,1.0000,0.9899,20.21,26.23,51600,62000,62000,50600,61900,65400,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
gns,gns_r1_u20_128_5_broadcast_0_adaptive,5,3,3,1,0.9796,0.9890,1.0000,0.9885,1.0000,1.0000,1.0000,0.9905,1.0000,0.9900,21.44,23.86,53000,66800,148700,50300,62000,66600,game_server_c5_r1;game_server_c5_r2;game_server_c5_r3,
gns,gns_r1_u20_128_64_broadcast_0_adaptive,64,3,3,1,0.9809,0.9907,1.0000,0.9903,1.0000,1.0000,1.0000,0.9903,1.0000,0.9898,159.98,191.13,102700,178200,228900,68400,103700,118400,game_server_c64_r1;game_server_c64_r2;game_server_c64_r3,
gns,gns_r1_u20_128_96_broadcast_0_adaptive,96,3,3,1,0.4153,0.8383,0.8995,0.8353,0.5249,0.5319,0.5245,0.9558,0.9570,0.9548,167.10,193.85,5480000,9098000,10047000,5673000,9226000,9561000,game_server_c96_r1;game_server_c96_r2;game_server_c96_r3,
gns,gns_r50_u0_64_1000_echo_0_adaptive,1000,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,155.80,176.03,75700,203300,260000,0,0,0,reliable_echo_c1000_r1;reliable_echo_c1000_r2;reliable_echo_c1000_r3,
gns,gns_r50_u0_64_1500_echo_0_adaptive,1500,3,3,1,0.9999,0.9999,0.9999,,1.0000,1.0000,,0.9999,0.9999,,176.67,186.46,236800,619600,894500,0,0,0,reliable_echo_c1500_r1;reliable_echo_c1500_r2;reliable_echo_c1500_r3,
gns,gns_r50_u0_64_1_echo_0_adaptive,1,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,20.44,24.66,51400,118200,171500,0,0,0,reliable_echo_c1_r1;reliable_echo_c1_r2;reliable_echo_c1_r3,
gns,gns_r50_u0_64_2000_echo_0_adaptive,2000,3,3,1,0.8302,0.9174,0.9167,,0.9144,0.9144,,0.9925,0.9925,,179.70,188.80,2560000,4285000,5212000,0,0,0,reliable_echo_c2000_r1;reliable_echo_c2000_r2;reliable_echo_c2000_r3,
gns,gns_r50_u0_64_200_echo_0_adaptive,200,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,77.27,88.50,52800,119800,177100,0,0,0,reliable_echo_c200_r1;reliable_echo_c200_r2;reliable_echo_c200_r3,
gns,gns_r50_u0_64_50_echo_0_adaptive,50,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,37.81,45.49,52500,119600,176900,0,0,0,reliable_echo_c50_r1;reliable_echo_c50_r2;reliable_echo_c50_r3,
gns,gns_r50_u0_64_600_echo_0_adaptive,600,3,3,1,1.0000,1.0000,1.0000,,1.0000,1.0000,,1.0000,1.0000,,135.22,149.21,58300,134900,192900,0,0,0,reliable_echo_c600_r1;reliable_echo_c600_r2;reliable_echo_c600_r3,
gns,gns_r50_u50_64_1000_echo_0_adaptive,1000,3,3,1,0.8524,0.8561,1.0000,0.7121,1.0000,1.0000,1.0000,0.9958,1.0000,0.9900,182.16,194.84,178600,395600,550000,94400,162700,189300,echo_c1000_r1;echo_c1000_r2;echo_c1000_r3,
gns,gns_r50_u50_64_1_echo_0_adaptive,1,3,3,1,0.9905,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9965,1.0000,0.9930,20.55,24.83,51100,93200,135600,50200,62100,67200,echo_c1_r1;echo_c1_r2;echo_c1_r3,
gns,gns_r50_u50_64_200_echo_0_adaptive,200,3,3,1,0.9901,0.9951,1.0000,0.9900,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,93.61,106.49,53900,107700,145600,53100,71900,113900,echo_c200_r1;echo_c200_r2;echo_c200_r3,
gns,gns_r50_u50_64_50_echo_0_adaptive,50,3,3,1,0.9900,0.9951,1.0000,0.9903,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,41.82,61.07,52700,93300,135800,51900,64200,70300,echo_c50_r1;echo_c50_r2;echo_c50_r3,
gns,gns_r50_u50_64_600_echo_0_adaptive,600,3,3,1,0.9897,0.9946,1.0000,0.9893,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,160.52,179.90,59500,112200,153100,58500,79400,105000,echo_c600_r1;echo_c600_r2;echo_c600_r3,
kcp,kcp_r0_u30_1000_1_broadcast_0_adaptive,1,3,3,1,0.9833,0.9900,,0.9900,1.0000,,1.0000,0.9933,,0.9933,11.61,16.57,0,0,0,50500,61700,66600,media_relay_c1_r1;media_relay_c1_r2;media_relay_c1_r3,
kcp,kcp_r0_u30_1000_50_broadcast_0_adaptive,50,3,3,1,0.9747,0.9900,,0.9900,1.0000,,1.0000,0.9843,,0.9843,71.02,92.90,0,0,0,56200,69200,73600,media_relay_c50_r1;media_relay_c50_r2;media_relay_c50_r3,
kcp,kcp_r0_u30_1000_5_broadcast_0_adaptive,5,3,3,1,0.9809,0.9907,,0.9907,1.0000,,1.0000,0.9904,,0.9904,12.01,17.99,0,0,0,50100,61800,66600,media_relay_c5_r1;media_relay_c5_r2;media_relay_c5_r3,
kcp,kcp_r0_u30_1000_75_broadcast_0_adaptive,75,3,3,1,0.5277,0.5382,,0.5382,1.0000,,1.0000,0.9804,,0.9804,93.62,106.54,0,0,0,280700,328900,342400,media_relay_c75_r1;media_relay_c75_r2;media_relay_c75_r3,
kcp,kcp_r1_u20_128_1_broadcast_0_adaptive,1,3,3,1,0.9738,0.9905,1.0000,0.9900,1.0000,1.0000,1.0000,0.9854,1.0000,0.9846,11.68,18.00,56600,64800,64800,49800,61300,65100,game_server_c1_r1;game_server_c1_r2;game_server_c1_r3,
