run_id,scenario_id,library,valid,invalid_reason,delivery_ratio,forward_delivery_ratio,forward_delivery_ratio_r,forward_delivery_ratio_u,server_echo_accept_ratio,server_echo_accept_ratio_r,server_echo_accept_ratio_u,return_delivery_ratio,return_delivery_ratio_r,return_delivery_ratio_u,rtt_r_p50_us,rtt_r_p95_us,rtt_r_p99_us,rtt_u_p50_us,rtt_u_p95_us,rtt_u_p99_us,server_cpu_pct,server_cpu_pct_peak
echo_c2000_r1,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9906,0.9957,1.0000,0.9913,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51500,64700,151400,50600,62300,67000,40.17,53.70
echo_c2000_r1,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9900,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,88900,221300,636800,81100,110800,122800,171.02,198.05
echo_c2000_r2,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,0,client_tick,0.6575,0.6593,0.9151,0.2916,1.0000,1.0000,1.0000,0.9972,0.9997,0.9893,629800,1068000,1378000,482100,654400,724800,97.00,100.01
echo_c2000_r2,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9905,0.9951,1.0000,0.9902,1.0000,1.0000,1.0000,0.9954,1.0000,0.9907,51500,65000,151800,50600,62100,67000,39.85,47.72
echo_c2000_r2,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9898,0.9949,0.9992,0.9890,1.0000,1.0000,1.0000,0.9949,1.0000,0.9899,89700,231700,610300,81800,111400,126100,168.57,196.40
echo_c2000_r3,coop_rudp_r50_u50_64_2000_echo_0_adaptive,coop_rudp,1,ok,0.7846,0.7925,0.9977,0.5837,1.0000,1.0000,1.0000,0.9900,0.9905,0.9890,477800,932500,1261000,85900,570000,634300,97.76,100.01
echo_c2000_r3,apex_rudp_r50_u50_64_2000_echo_0_adaptive,apex_rudp,1,ok,0.9907,0.9953,1.0000,0.9906,1.0000,1.0000,1.0000,0.9954,1.0000,0.9907,51600,64600,151000,50800,62400,67400,39.66,73.76
echo_c2000_r3,litenetlib_r50_u50_64_2000_echo_0_adaptive,litenetlib,1,ok,0.9895,0.9945,1.0000,0.9890,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,87900,253800,675700,79300,109800,122200,169.43,197.53
echo_c200_r1,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9877,0.9929,1.0000,0.9857,1.0000,1.0000,1.0000,0.9948,1.0000,0.9895,50800,64300,104800,50600,62200,67300,56.72,78.33
echo_c200_r1,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9902,0.9954,1.0000,0.9908,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,51000,63700,149300,50800,62500,66600,29.71,34.94
echo_c200_r1,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9904,0.9954,1.0000,0.9908,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,50400,63100,148700,50100,61900,66600,17.32,45.15
echo_c200_r1,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9878,0.9928,1.0000,0.9856,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51100,83700,125600,50400,62000,66800,45.78,52.03
echo_c200_r1,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9899,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,53900,80700,123000,50300,62000,66800,37.63,44.32
echo_c200_r1,raknet_r50_u50_64_200_echo_0_adaptive,raknet,0,client_tick,0.9772,0.9822,0.9613,0.9519,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,55400,87600,130300,54600,67300,72800,71.14,94.88
echo_c200_r1,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9901,0.9951,1.0000,0.9901,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,53500,104100,142400,52800,70000,102900,93.61,106.49
echo_c200_r1,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,63000,185000,541300,61100,75300,81700,36.22,78.07
echo_c200_r2,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9900,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,50700,63700,100900,50500,62100,67000,55.72,79.66
echo_c200_r2,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9901,0.9946,1.0000,0.9892,1.0000,1.0000,1.0000,0.9955,1.0000,0.9909,51300,64100,150000,51100,62500,67200,29.78,46.72
echo_c200_r2,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9912,0.9956,1.0000,0.9912,1.0000,1.0000,1.0000,0.9956,1.0000,0.9911,50800,63900,151200,50300,62100,67100,17.35,20.51
echo_c200_r2,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9897,0.9948,1.0000,0.9896,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51100,82600,125300,50400,62000,66800,45.88,54.86
echo_c200_r2,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9901,0.9950,1.0000,0.9900,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,56100,82100,124800,50300,61900,66700,38.00,55.29
echo_c200_r2,raknet_r50_u50_64_200_echo_0_adaptive,raknet,0,client_tick,0.9783,0.9831,0.9629,0.9535,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,55400,86300,129700,54600,67300,72700,70.18,79.54
echo_c200_r2,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9901,0.9951,0.9998,0.9900,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,54100,108300,150100,53200,75300,113900,92.22,103.90
echo_c200_r2,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9949,1.0000,0.9899,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,63000,184000,518200,61000,75300,81700,35.24,83.75
echo_c200_r3,mini_rudp_r50_u50_64_200_echo_0_adaptive,mini_rudp,1,ok,0.9904,0.9952,1.0000,0.9905,1.0000,1.0000,1.0000,0.9952,1.0000,0.9903,50700,63700,100900,50500,62100,66900,55.47,79.33
echo_c200_r3,coop_rudp_r50_u50_64_200_echo_0_adaptive,coop_rudp,1,ok,0.9900,0.9944,1.0000,0.9888,1.0000,1.0000,1.0000,0.9956,1.0000,0.9912,51100,64400,149800,50800,62900,68100,30.30,37.91
echo_c200_r3,apex_rudp_r50_u50_64_200_echo_0_adaptive,apex_rudp,1,ok,0.9898,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,50400,63900,151100,50200,61600,66500,17.34,19.03
echo_c200_r3,enet_r50_u50_64_200_echo_0_adaptive,enet,1,ok,0.9880,0.9931,1.0000,0.9861,1.0000,1.0000,1.0000,0.9949,1.0000,0.9897,51100,83200,125600,50400,62100,66800,45.74,60.61
echo_c200_r3,kcp_r50_u50_64_200_echo_0_adaptive,kcp,1,ok,0.9901,0.9950,1.0000,0.9901,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,58100,83100,126700,50300,61900,66700,38.06,53.20
echo_c200_r3,raknet_r50_u50_64_200_echo_0_adaptive,raknet,0,client_tick,0.9872,0.9921,0.9657,0.9565,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,55400,86600,129900,54600,67300,72900,71.36,80.51
echo_c200_r3,gns_r50_u50_64_200_echo_0_adaptive,gns,1,ok,0.9899,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,53900,107700,145600,53100,71900,115600,94.57,110.22
echo_c200_r3,litenetlib_r50_u50_64_200_echo_0_adaptive,litenetlib,1,ok,0.9897,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9949,0.9999,0.9898,63000,185100,515800,61000,75200,81700,35.84,86.81
echo_c3000_r1,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9907,0.9956,1.0000,0.9913,1.0000,1.0000,1.0000,0.9950,1.0000,0.9899,51800,64900,151500,51200,62900,68100,57.03,86.50
echo_c3000_r1,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9856,0.9906,0.9807,0.9649,1.0000,1.0000,1.0000,0.9949,0.9997,0.9900,123900,442000,1045000,117300,157800,182600,180.47,198.94
echo_c3000_r2,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9902,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9949,1.0000,0.9898,51600,64700,151200,51000,62700,67600,58.40,68.29
echo_c3000_r2,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9841,0.9890,0.9777,0.9573,1.0000,1.0000,1.0000,0.9950,0.9999,0.9900,125800,502900,1284000,118100,158000,186000,181.45,198.60
echo_c3000_r3,apex_rudp_r50_u50_64_3000_echo_0_adaptive,apex_rudp,1,ok,0.9900,0.9953,1.0000,0.9907,1.0000,1.0000,1.0000,0.9946,1.0000,0.9892,51800,64600,151400,51100,62800,67500,58.48,73.44
echo_c3000_r3,litenetlib_r50_u50_64_3000_echo_0_adaptive,litenetlib,0,client_tick,0.9807,0.9860,0.9787,0.9539,1.0000,1.0000,1.0000,0.9946,0.9994,0.9897,134200,702600,18446744058844221,118300,162800,193000,180.44,198.48
echo_c50_r1,mini_rudp_r50_u50_64_50_echo_0_adaptive,mini_rudp,1,ok,0.9899,0.9949,1.0000,0.9897,1.0000,1.0000,1.0000,0.9950,1.0000,0.9900,50400,63500,100600,50200,61800,66700,20.08,33.05
echo_c50_r1,coop_rudp_r50_u50_64_50_echo_0_adaptive,coop_rudp,1,ok,0.9921,0.9948,1.0000,0.9897,1.0000,1.0000,1.0000,0.9973,1.0000,0.9945,50500,63300,145900,50500,62200,67300,22.45,29.97
echo_c50_r1,apex_rudp_r50_u50_64_50_echo_0_adaptive,apex_rudp,1,ok,0.9901,0.9943,1.0000,0.9885,1.0000,1.0000,1.0000,0.9959,1.0000,0.9917,50500,63400,147700,50200,61700,66300,15.33,19.75
echo_c50_r1,enet_r50_u50_64_50_echo_0_adaptive,enet,1,ok,0.9900,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9951,1.0000,0.9902,50900,83300,126100,50200,61700,66600,20.58,29.00
echo_c50_r1,kcp_r50_u50_64_50_echo_0_adaptive,kcp,1,ok,0.9901,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,57800,83300,126500,50200,61700,66500,17.23,28.74
echo_c50_r1,raknet_r50_u50_64_50_echo_0_adaptive,raknet,1,ok,0.9906,0.9952,1.0000,0.9904,1.0000,1.0000,1.0000,0.9954,1.0000,0.9908,55500,84800,130600,54700,67200,72300,23.20,26.39
echo_c50_r1,gns_r50_u50_64_50_echo_0_adaptive,gns,1,ok,0.9900,0.9951,1.0000,0.9903,1.0000,1.0000,1.0000,0.9948,1.0000,0.9896,52800,95300,135800,52000,64600,74000,41.93,68.75
echo_c50_r1,litenetlib_r50_u50_64_50_echo_0_adaptive,litenetlib,1,ok,0.9899,0.9952,0.9996,0.9908,1.0000,1.0000,1.0000,0.9947,1.0000,0.9893,62300,181800,440200,60500,74600,80800,17.76,59.83
echo_c50_r1,msquic_r50_u50_64_50_echo_0_adaptive,msquic,1,ok,0.6196,0.6229,0.6261,0.6197,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,51900,77900,116900,51300,63400,68500,36.14,60.68
echo_c50_r2,mini_rudp_r50_u50_64_50_echo_0_adaptive,mini_rudp,1,ok,0.9908,0.9955,1.0000,0.9910,1.0000,1.0000,1.0000,0.9953,1.0000,0.9905,50400,63600,100500,50200,61700,66700,20.02,23.08
echo_c50_r2,coop_rudp_r50_u50_64_50_echo_0_adaptive,coop_rudp,1,ok,0.9899,0.9948,1.0000,0.9895,1.0000,1.0000,1.0000,0.9951,1.0000,0.9901,50500,63900,148500,50300,62300,66600,22.46,25.00
echo_c50_r2,apex_rudp_r50_u50_64_50_echo_0_adaptive,apex_rudp,1,ok,0.9882,0.9941,1.0000,0.9882,1.0000,1.0000,1.0000,0.9941,1.0000,0.9881,50300,64000,149300,50200,61700,66000,15.34,19.80
echo_c50_r2,enet_r50_u50_64_50_echo_0_adaptive,enet,1,ok,0.9893,0.9947,1.0000,0.9894,1.0000,1.0000,1.0000,0.9946,1.0000,0.9891,50900,82800,124600,50100,61800,66500,20.38,23.84
echo_c50_r2,kcp_r50_u50_64_50_echo_0_adaptive,kcp,1,ok,0.9901,0.9953,1.0000,0.9907,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,58100,82700,126100,50200,61800,66400,17.26,25.71
echo_c50_r2,raknet_r50_u50_64_50_echo_0_adaptive,raknet,1,ok,0.9896,0.9949,1.0000,0.9898,1.0000,1.0000,1.0000,0.9947,1.0000,0.9894,55600,88700,130400,54700,67300,72500,23.23,38.06
